月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,岡山シーガルズ,8,,及川真夢,6,1,1,2,0,0,17,6,0,35.3,35.3,1.0,0,0,0,,1,0.2,12,0,3,2,-2.1,0,0,0,
11,岡山シーガルズ,8,,及川真夢,27,8,7,7,2,1,114,50,2,43.9,42.1,1.9,0,0,0,,13,0.5,89,0,3,25,6.2,1,0,1,50.0
12,岡山シーガルズ,8,,及川真夢,30,8,8,8,6,0,139,58,6,41.7,37.4,1.9,0,0,0,,15,0.5,89,3,5,23,8.4,3,2,1,83.3
01,岡山シーガルズ,8,,及川真夢,7,2,2,2,1,0,38,17,0,44.7,44.7,2.4,0,0,0,,1,0.1,29,0,0,5,4.3,0,0,0,
