試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-12-07,堺ブレイザーズ,1,,松本慶彦,3,■,■,nan,□,nan,4,0,0,0.0,0.0,-,0,0,0,-,0,-,6,0,0,0,0.0,0,0,0,-
2019-12-07,堺ブレイザーズ,2,,樋口裕希,4,■,■,■,■,nan,23,18,0,0.782608695652174,0.782608695652174,4.50,5,5,0,100.0,0,-,19,2,4,5,11.8,38,20,8,63.2
2019-12-07,堺ブレイザーズ,3,,宮原貴人,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-07,堺ブレイザーズ,7,,出耒田敬,4,■,■,■,■,nan,13,8,0,0.6153846153846154,0.6153846153846154,2.00,1,0,0,0.0,4,1.00,11,0,1,3,4.5,2,1,1,75.0
2019-12-07,堺ブレイザーズ,8,,佐川翔,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,2,0,-25.0,0,0,0,-
2019-12-07,堺ブレイザーズ,9,,モーリストーレス,4,■,■,■,■,nan,51,23,5,0.45098039215686275,0.35294117647058826,5.75,28,11,3,39.3,3,0.75,18,2,4,6,13.9,0,0,0,-
2019-12-07,堺ブレイザーズ,10,,千々木駿介,4,■,■,■,■,nan,18,6,0,0.3333333333333333,0.3333333333333333,1.50,5,3,0,60.0,1,0.25,17,0,1,5,5.9,23,6,8,43.5
2019-12-07,堺ブレイザーズ,11,,関田誠大,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,17,0,2,5,4.4,1,0,1,50.0
2019-12-07,堺ブレイザーズ,12,,小池勇輝,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,1,1,0.0,0,0,0,-
2019-12-07,堺ブレイザーズ,14,,山口頌平,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2019-12-07,堺ブレイザーズ,16,L,今富稜介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-07,堺ブレイザーズ,20,L,山本智大,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,4,6,43.8
2019-12-07,堺ブレイザーズ,21,,竹元裕太郎,3,nan,□,■,■,nan,5,4,0,0.8,0.8,1.33,0,0,0,-,1,0.33,7,0,1,0,-3.6,1,0,0,0.0
2019-12-07,堺ブレイザーズ,23,,鵜野幸也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-07,堺ブレイザーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,114,59,5,0.5175438596491229,0.47368421052631576,14.75,39,19,3,48.7,9,2.25,104,4,16,25,6.0,81,31,24,53.1
