試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-10-26,19,,陳建禎,3,■,■,■,,,10,4,1,0.4,0.3,1.33,2,0,1,0.0,2,0.67,21,4,2,6,23.8,7,3,2,57.1
2019-10-27,19,,陳建禎,3,■,■,■,,,15,8,0,0.5333333333333333,0.5333333333333333,2.67,2,1,0,50.0,0,-,12,0,1,3,4.2,22,10,8,63.6
2019-11-02,19,,陳建禎,3,■,■,■,,,10,6,0,0.6,0.6,2.00,1,1,0,100.0,6,2.00,9,0,1,3,5.6,10,8,0,80.0
2019-11-03,19,,陳建禎,3,■,■,■,,,9,4,2,0.4444444444444444,0.2222222222222222,1.33,1,0,1,0.0,0,-,13,0,3,1,-3.8,17,10,4,70.6
2019-11-16,19,,陳建禎,2,■,■,,,,11,3,0,0.2727272727272727,0.2727272727272727,1.50,1,0,0,0.0,0,-,7,0,3,0,-10.7,23,12,3,58.7
2019-11-17,19,,陳建禎,3,■,■,■,,,15,8,1,0.5333333333333333,0.4666666666666667,2.67,2,1,1,50.0,2,0.67,15,2,3,6,18.3,26,13,7,63.5
2019-11-23,19,,陳建禎,4,■,■,■,■,,17,11,0,0.6470588235294118,0.6470588235294118,2.75,4,3,0,75.0,1,0.25,12,1,3,3,8.3,26,15,6,69.2
2019-11-30,19,,陳建禎,3,■,■,■,,,14,9,0,0.6428571428571429,0.6428571428571429,3.00,3,1,0,33.3,2,0.67,18,0,2,9,9.7,15,9,0,60.0
2019-12-01,19,,陳建禎,5,■,■,■,■,■,30,19,3,0.6333333333333333,0.5333333333333333,3.80,10,8,1,80.0,1,0.20,22,0,3,5,2.3,19,9,6,63.2
2019-12-07,19,,陳建禎,3,■,■,■,,,13,7,0,0.5384615384615384,0.5384615384615384,2.33,2,1,0,50.0,1,0.33,14,1,2,5,12.5,7,5,1,78.6
2019-12-08,19,,陳建禎,3,■,■,■,,,7,6,0,0.8571428571428571,0.8571428571428571,2.00,0,0,0,-,1,0.33,9,0,1,3,5.6,9,6,2,77.8
2019-12-14,19,,陳建禎,3,■,■,■,,,17,6,1,0.35294117647058826,0.29411764705882354,2.00,2,0,0,0.0,3,1.00,16,2,0,6,21.9,17,12,2,76.5
2019-12-15,19,,陳建禎,3,■,■,■,,,14,9,0,0.6428571428571429,0.6428571428571429,3.00,2,1,0,50.0,1,0.33,17,2,2,3,13.2,14,4,3,39.3
2019-12-21,19,,陳建禎,3,■,■,■,,,12,3,1,0.25,0.16666666666666666,1.00,2,1,1,50.0,0,-,12,0,2,5,6.2,23,9,5,50.0
2020-01-11,19,,陳建禎,2,,□,■,,,14,8,1,0.5714285714285714,0.5,4.00,4,1,1,25.0,0,-,5,0,2,0,-10.0,16,14,0,87.5
2020-01-12,19,,陳建禎,3,■,■,■,,,21,9,0,0.42857142857142855,0.42857142857142855,3.00,3,2,0,66.7,1,0.33,10,1,1,1,10.0,13,6,3,57.7
2020-01-18,19,,陳建禎,4,■,■,■,■,,13,9,0,0.6923076923076923,0.6923076923076923,2.25,1,0,0,0.0,0,-,19,1,3,5,7.9,23,13,5,67.4
2020-01-19,19,,陳建禎,3,■,■,■,,,12,6,0,0.5,0.5,2.00,1,1,0,100.0,3,1.00,12,2,3,2,14.6,9,5,2,66.7
2020-01-25,19,,陳建禎,3,■,■,■,,,16,9,3,0.5625,0.375,3.00,2,0,2,0.0,2,0.67,10,0,2,3,2.5,17,3,8,41.2
2020-01-26,19,,陳建禎,3,■,■,■,,,20,14,1,0.7,0.65,4.67,2,1,0,50.0,0,-,9,1,0,4,22.2,23,6,9,45.7
2020-02-01,19,,陳建禎,4,■,■,■,■,,18,8,2,0.4444444444444444,0.3333333333333333,2.00,2,0,0,0.0,1,0.25,18,0,3,7,5.6,19,6,5,44.7
2020-02-02,19,,陳建禎,4,■,■,□,■,,13,3,1,0.2307692307692308,0.15384615384615385,0.75,1,0,0,0.0,0,-,11,0,2,2,0.0,18,9,5,63.9
2020-02-08,19,,陳建禎,3,■,■,■,,,12,7,1,0.5833333333333334,0.5,2.33,0,0,0,-,1,0.33,9,0,3,3,0.0,17,7,5,55.9
2020-02-09,19,,陳建禎,4,■,■,■,■,,17,9,1,0.5294117647058824,0.4705882352941176,2.25,1,1,0,100.0,0,-,15,0,1,4,5.0,32,16,5,57.8
2020-02-15,19,,陳建禎,3,■,■,■,,,17,11,1,0.6470588235294118,0.5882352941176471,3.67,2,0,0,0.0,1,0.33,12,0,4,1,-6.2,25,14,4,64.0
