試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2020-10-17,東レアローズ,1,,富松崇彰,4,■,■,■,■,nan,12,9,0,0.75,0.75,2.25,0,0,0,-,2,0.50,17,2,1,4,16.2,1,1,0,100.0,,,,,,,,
2020-10-17,東レアローズ,2,,高橋健太郎,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-17,東レアローズ,3,L,山口拓海,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,2,2,33.3,,,,,,,,
2020-10-17,東レアローズ,5,,米山裕太,2,nan,nan,□,■,nan,9,1,0,0.1111111111111111,0.1111111111111111,0.50,1,0,0,0.0,1,0.50,6,0,0,0,0.0,11,5,1,50.0,,,,,,,,
2020-10-17,東レアローズ,6,,落合一貴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-17,東レアローズ,7,,峯村雄大,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,8,0,0,4,12.5,0,0,0,-,,,,,,,,
2020-10-17,東レアローズ,9,,富田将馬,4,■,■,■,■,nan,17,7,1,0.4117647058823529,0.35294117647058826,1.75,2,0,0,0.0,1,0.25,18,3,1,8,26.4,44,23,16,70.5,,,,,,,,
2020-10-17,東レアローズ,10,,星野秀知,3,■,■,■,nan,nan,23,8,0,0.34782608695652173,0.34782608695652173,2.67,1,0,0,0.0,1,0.33,4,0,1,0,-6.2,13,4,5,50.0,,,,,,,,
2020-10-17,東レアローズ,14,,酒井啓輔,2,□,□,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-17,東レアローズ,15,,李博,4,■,■,■,■,nan,15,9,1,0.6,0.5333333333333333,2.25,1,0,0,0.0,4,1.00,12,1,1,2,10.4,0,0,0,-,,,,,,,,
2020-10-17,東レアローズ,17,,小澤宙輝,4,■,■,■,■,nan,44,21,2,0.4772727272727273,0.4318181818181818,5.25,20,8,2,40.0,0,-,16,1,2,6,12.5,0,0,0,-,,,,,,,,
2020-10-17,東レアローズ,18,,鈴木悠二,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-10-17,東レアローズ,19,,梅野聡,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-17,東レアローズ,21,,藤井直伸,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,8,0,0,1,3.1,0,0,0,-,,,,,,,,
2020-10-17,東レアローズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,121,55,4,0.45454545454545453,0.4214876033057851,13.75,25,8,2,32.0,10,2.50,91,7,6,25,12.9,78,35,24,60.3,121,61,7,50.4,13,3.25,8.7,57.8
