試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-01-31,東レアローズ,2,,高橋健太郎,5,■,■,■,■,■,12,6,3,50.0,25.0,1.20,0,0,0,-,3,0.60,8,1,2,0,6.2,3,0,3,50.0,,,,,,,,
2021-01-31,東レアローズ,3,L,山口拓海,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,29,14,7,60.3,,,,,,,,
2021-01-31,東レアローズ,4,,パダルクリスティアン,5,■,■,■,■,■,81,43,5,53.1,46.9,8.60,32,17,1,53.1,1,0.20,22,2,4,9,14.8,0,0,0,-,,,,,,,,
2021-01-31,東レアローズ,5,,米山裕太,4,nan,□,■,■,■,8,0,1,0.0,-12.5,-,0,0,0,-,1,0.25,6,0,0,2,8.3,11,6,2,63.6,,,,,,,,
2021-01-31,東レアローズ,6,,落合一貴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-31,東レアローズ,7,,峯村雄大,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,9,1,2,3,13.9,0,0,0,-,,,,,,,,
2021-01-31,東レアローズ,9,,富田将馬,5,■,■,■,■,■,23,6,2,26.1,17.4,1.20,3,2,0,66.7,2,0.40,18,1,3,4,6.9,30,19,6,73.3,,,,,,,,
2021-01-31,東レアローズ,10,,星野秀知,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-31,東レアローズ,14,,酒井啓輔,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-31,東レアローズ,15,,李博,5,■,■,■,■,■,15,9,0,60.0,60.0,1.80,0,0,0,-,3,0.60,13,0,2,2,0.0,8,6,1,81.2,,,,,,,,
2021-01-31,東レアローズ,17,,小澤宙輝,3,■,■,□,nan,nan,8,3,0,37.5,37.5,1.00,1,0,0,0.0,0,-,7,0,4,1,-10.7,1,0,1,50.0,,,,,,,,
2021-01-31,東レアローズ,18,,鈴木悠二,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,6,1,2,1,12.5,0,0,0,-,,,,,,,,
2021-01-31,東レアローズ,19,,梅野聡,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-31,東レアローズ,21,,藤井直伸,5,■,■,■,■,■,1,1,0,100.0,100.0,0.20,0,0,0,-,0,-,20,1,1,4,8.8,0,0,0,-,,,,,,,,
2021-01-31,東レアローズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,148,68,11,45.9,38.5,13.60,36,19,1,52.8,10,2.00,109,7,20,26,7.8,82,45,20,67.1,137,57,4,41.6,9,1.80,2.2,55.8
