大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
レギュラーラウンド,パナソニックパンサーズ,28,100,809,408,40,50.4,172,91,10,52.9,4.08,39,0.39,334,10,9,69,101,12.7,608,334,0,54.9,408,39,19,466
セミファイナルラウンド,パナソニックパンサーズ,3,9,87,47,3,54.0,18,11,0,61.1,5.22,6,0.67,24,0,1,7,7,10.6,46,19,0,41.3,47,6,1,54
ファイナルラウンド,パナソニックパンサーズ,1,5,42,17,3,40.5,8,5,0,62.5,3.40,3,0.60,14,1,0,0,6,17.9,19,10,0,52.6,17,3,1,21
Ｖ・プレミアリーグ男子 2012/13,パナソニックパンサーズ,32,117,920,493,56,53.6,269,167,27,62.1,4.21,51,0.44,397,8,10,99,116,11.3,534,329,0,61.6,493,51,18,562
レギュラーラウンド,パナソニックパンサーズ,28,100,771,413,47,53.6,217,137,23,63.1,4.13,48,0.48,348,8,10,82,103,12.0,478,293,0,61.3,413,48,18,479
セミファイナルラウンド,パナソニックパンサーズ,3,13,110,59,6,53.6,43,24,4,55.8,4.54,2,0.15,39,0,0,12,11,7.1,47,31,0,66.0,59,2,0,61
ファイナルラウンド,パナソニックパンサーズ,1,4,39,21,3,53.8,9,6,0,66.7,5.25,1,0.25,10,0,0,5,2,5.0,9,5,0,55.6,21,1,0,22
Ｖ・プレミアリーグ男子 2011/12,パナソニックパンサーズ,24,91,688,375,42,54.5,159,101,14,63.5,4.12,44,0.48,308,12,10,49,98,14.4,649,425,0,65.5,375,44,22,441
レギュラーラウンド,パナソニックパンサーズ,20,74,545,295,31,54.1,125,79,11,63.2,3.99,36,0.49,253,10,5,40,86,14.0,489,315,0,64.4,295,36,15,346
セミファイナルラウンド,パナソニックパンサーズ,3,12,87,51,6,58.6,24,16,2,66.7,4.25,7,0.58,38,1,4,5,8,16.3,94,61,0,64.9,51,7,5,63
ファイナルラウンド,パナソニックパンサーズ,1,5,56,29,5,51.8,10,6,1,60.0,5.80,1,0.20,17,1,1,4,4,16.5,66,49,0,74.2,29,1,2,32
Ｖ・プレミアリーグ男子 2010/11,パナソニックパンサーズ,24,75,495,273,36,55.2,126,76,12,60.3,3.64,38,0.51,264,3,6,76,77,10.2,398,192,0,48.2,273,38,9,320
レギュラーラウンド,パナソニックパンサーズ,24,75,495,273,36,55.2,126,76,12,60.3,3.64,38,0.51,264,3,6,76,77,10.2,398,192,0,48.2,273,38,9,320
Ｖ・プレミアリーグ男子 2009/10,パナソニックパンサーズ,31,115,814,406,81,49.9,213,113,28,53.1,3.53,35,0.30,477,13,23,109,149,14.4,857,538,0,62.8,406,35,36,477
レギュラーラウンド,パナソニックパンサーズ,27,100,711,357,68,50.2,179,96,24,53.6,3.57,31,0.31,408,13,22,91,124,15.1,716,442,0,61.7,357,31,35,423
セミファイナルラウンド,パナソニックパンサーズ,3,12,82,39,11,47.6,25,13,2,52.0,3.25,3,0.25,52,0,1,15,19,10.7,120,82,0,68.3,39,3,1,43
ファイナルラウンド,パナソニックパンサーズ,1,3,21,10,2,47.6,9,4,2,44.4,3.33,1,0.33,17,0,0,3,6,8.8,21,14,0,66.7,10,1,0,11
日韓V.LEAGUE TOP MATCH 男子 2010,,1,4,21,7,5,33.3,5,1,1,20.0,1.75,0,-,10,0,0,3,1,2.5,30,13,0,43.3,7,0,0,7
日韓V.LEAGUE TOP MATCH,,1,4,21,7,5,33.3,5,1,1,20.0,1.75,0,-,10,0,0,3,1,2.5,30,13,0,43.3,7,0,0,7
Ｖ・プレミアリーグ男子 2008/09,パナソニックパンサーズ,24,80,410,221,28,53.9,65,38,11,58.5,2.76,19,0.24,248,8,9,70,65,12.7,424,262,0,61.8,221,19,17,257
レギュラーラウンド,パナソニックパンサーズ,20,68,345,182,22,52.8,58,35,9,60.3,2.68,14,0.21,209,5,7,61,53,11.4,329,207,0,62.9,182,14,12,208
セミファイナルラウンド,パナソニックパンサーズ,3,9,50,33,5,66.0,7,3,2,42.9,3.67,3,0.33,27,3,1,5,6,19.6,69,41,0,59.4,33,3,4,40
ファイナルラウンド,パナソニックパンサーズ,1,3,15,6,1,40.0,0,0,0,-,2.00,2,0.67,12,0,1,4,6,19.2,26,14,0,53.8,6,2,1,9
レギュラーシーズン通算,,227,788,5515,2843,359,51.6,1192,709,115,59.5,3.61,296,0.38,2681,60,69,564,692,6.0,4580,2575,195,58.4,2843,296,129,3268
通算,,273,947,6730,3448,442,51.2,1449,860,136,59.4,3.64,358,0.38,3177,70,80,673,810,5.8,5586,3108,242,57.8,3448,358,150,3956
