大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,パナソニックパンサーズ,24,81,156,92,4,59.0,0,0,0,-,1.14,42,0.52,300,1,1,17,48,3.2,12,2,3,29.2,92,42,2,136
レギュラーラウンド,パナソニックパンサーズ,23,76,150,89,4,59.3,0,0,0,-,1.17,40,0.53,287,1,1,16,47,3.4,10,2,3,35.0,89,40,2,131
ファイナル,パナソニックパンサーズ,1,5,6,3,0,50.0,0,0,0,-,0.60,2,0.40,13,0,0,1,1,0.0,2,0,0,0.0,3,2,0,5
V.LEAGUE DIVISION1 MEN 2018-19,パナソニックパンサーズ,31,94,177,112,4,63.3,0,0,0,-,1.19,69,0.73,360,3,6,27,94,7.2,13,2,5,34.6,112,69,9,190
レギュラーラウンド,パナソニックパンサーズ,25,74,143,93,3,65.0,0,0,0,-,1.26,58,0.78,288,3,5,19,75,7.6,12,2,4,33.3,93,58,8,159
ファイナル６,パナソニックパンサーズ,4,12,24,13,1,54.2,0,0,0,-,1.08,6,0.50,49,0,0,4,16,6.1,0,0,0,-,13,6,0,19
ファイナル,パナソニックパンサーズ,2,8,10,6,0,60.0,0,0,0,-,0.75,5,0.62,23,0,1,4,3,3.3,1,0,1,50.0,6,5,1,12
Ｖ・プレミアリーグ男子 2017/18,パナソニックパンサーズ,26,92,192,115,7,59.9,0,0,0,-,1.25,65,0.71,335,8,9,51,58,5.6,9,3,3,50.0,115,65,17,197
レギュラーラウンド,パナソニックパンサーズ,19,67,149,94,6,63.1,0,0,0,-,1.40,51,0.76,243,6,7,38,39,5.5,7,3,1,50.0,94,51,13,158
