大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,きんでんトリニティーブリッツ,18,56,157,47,16,29.9,4,0,1,0.0,0.84,14,0.25,92,0,1,14,16,1.6,140,58,35,53.9,47,14,1,62
レギュラーラウンド,きんでんトリニティーブリッツ,18,56,157,47,16,29.9,4,0,1,0.0,0.84,14,0.25,92,0,1,14,16,1.6,140,58,35,53.9,47,14,1,62
V.LEAGUE DIVISION2 MEN 2018-19,きんでんトリニティーブリッツ,24,77,330,123,35,37.3,8,2,1,25.0,1.6,35,0.45,166,0,3,42,38,1.2,377,161,96,55.4,123,35,3,161
レギュラーラウンド,きんでんトリニティーブリッツ,24,77,330,123,35,37.3,8,2,1,25.0,1.6,35,0.45,166,0,3,42,38,1.2,377,161,96,55.4,123,35,3,161
Ｖ・チャレンジリーグⅡ男子 2017/18,きんでんトリニティーブリッツ,18,64,287,105,32,36.6,30,11,6,36.7,1.64,27,0.42,148,4,6,34,44,8.4,299,126,79,55.4,105,27,10,142
レギュラーラウンド,きんでんトリニティーブリッツ,18,64,287,105,32,36.6,30,11,6,36.7,1.64,27,0.42,148,4,6,34,44,8.4,299,126,79,55.4,105,27,10,142
Ｖ・チャレンジリーグⅡ男子 2016/17,きんでんトリニティーブリッツ,21,49,224,78,38,34.8,24,8,8,33.3,1.59,34,0.69,121,3,3,35,30,10.7,188,119,0,63.3,78,34,6,118
レギュラーラウンド,きんでんトリニティーブリッツ,21,49,224,78,38,34.8,24,8,8,33.3,1.59,34,0.69,121,3,3,35,30,10.7,188,119,0,63.3,78,34,6,118
チャレンジリーグ入替戦男子2016/17,,2,5,20,6,3,30.0,0,0,0,-,1.2,1,0.2,13,0,0,5,3,5.8,20,12,0,60.0,6,1,0,7
チャレンジマッチ,,2,5,20,6,3,30.0,0,0,0,-,1.2,1,0.2,13,0,0,5,3,5.8,20,12,0,60.0,6,1,0,7
Ｖ・チャレンジリーグⅡ男子 2015/16,きんでんトリニティーブリッツ,18,57,267,119,20,44.6,17,7,4,41.2,2.09,36,0.63,176,12,3,37,64,17.3,217,122,0,56.2,119,36,15,170
レギュラーラウンド,きんでんトリニティーブリッツ,18,57,267,119,20,44.6,17,7,4,41.2,2.09,36,0.63,176,12,3,37,64,17.3,217,122,0,56.2,119,36,15,170
Ｖ・チャレンジリーグ男子 2014/15,きんでんトリニティーブリッツ,10,11,42,11,6,26.2,1,0,0,0.0,1.0,6,0.55,26,0,3,6,11,19.8,31,15,0,48.4,11,6,3,20
レギュラーラウンド,きんでんトリニティーブリッツ,10,11,42,11,6,26.2,1,0,0,0.0,1.0,6,0.55,26,0,3,6,11,19.8,31,15,0,48.4,11,6,3,20
Ｖ・チャレンジリーグ男子 2013/14,きんでんトリニティーブリッツ,20,59,298,104,38,34.9,21,3,5,14.3,1.76,24,0.41,181,2,3,25,47,8.9,334,168,0,50.3,104,24,5,133
レギュラーラウンド,きんでんトリニティーブリッツ,20,59,298,104,38,34.9,21,3,5,14.3,1.76,24,0.41,181,2,3,25,47,8.9,334,168,0,50.3,104,24,5,133
Ｖ・チャレンジリーグ男子 2012/13,きんでんトリニティーブリッツ,18,19,47,19,3,40.4,2,0,0,0.0,1.0,3,0.16,23,0,0,4,6,6.5,31,10,0,32.3,19,3,0,22
レギュラーラウンド,きんでんトリニティーブリッツ,18,19,47,19,3,40.4,2,0,0,0.0,1.0,3,0.16,23,0,0,4,6,6.5,31,10,0,32.3,19,3,0,22
レギュラーシーズン通算,,147,392,1652,606,188,36.7,107,31,25,29.0,1.55,179,0.46,933,21,22,197,256,6.2,1617,779,210,54.7,606,179,43,828
通算,,149,397,1672,612,191,36.6,107,31,25,29.0,1.54,180,0.45,946,21,22,202,259,6.1,1637,791,210,54.7,612,180,43,835
