大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,きんでんトリニティーブリッツ,17,1,0,0,0,-,0,0,0,-,-,0,-,2,0,0,0,1,12.5,0,0,0,-,0,0,0,0
レギュラーラウンド,きんでんトリニティーブリッツ,17,1,0,0,0,-,0,0,0,-,-,0,-,2,0,0,0,1,12.5,0,0,0,-,0,0,0,0
V.LEAGUE DIVISION2 MEN 2018-19,きんでんトリニティーブリッツ,6,3,0,0,0,-,0,0,0,-,-,0,-,4,0,0,1,2,6.2,0,0,0,-,0,0,0,0
レギュラーラウンド,きんでんトリニティーブリッツ,6,3,0,0,0,-,0,0,0,-,-,0,-,4,0,0,1,2,6.2,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグⅡ男子 2017/18,きんでんトリニティーブリッツ,3,1,0,0,0,-,0,0,0,-,-,0,-,1,0,0,0,0,0.0,0,0,0,-,0,0,0,0
レギュラーラウンド,きんでんトリニティーブリッツ,3,1,0,0,0,-,0,0,0,-,-,0,-,1,0,0,0,0,0.0,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグⅡ男子 2016/17,きんでんトリニティーブリッツ,6,7,1,1,0,100.0,0,0,0,-,0.14,0,-,10,0,0,1,1,2.5,0,0,0,-,1,0,0,1
レギュラーラウンド,きんでんトリニティーブリッツ,6,7,1,1,0,100.0,0,0,0,-,0.14,0,-,10,0,0,1,1,2.5,0,0,0,-,1,0,0,1
チャレンジリーグ入替戦男子2016/17,,2,1,0,0,0,-,0,0,0,-,-,0,-,2,0,0,0,0,0.0,0,0,0,-,0,0,0,0
チャレンジマッチ,,2,1,0,0,0,-,0,0,0,-,-,0,-,2,0,0,0,0,0.0,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグⅡ男子 2015/16,きんでんトリニティーブリッツ,8,8,2,2,0,100.0,0,0,0,-,0.25,1,0.12,16,0,0,2,8,12.5,0,0,0,-,2,1,0,3
レギュラーラウンド,きんでんトリニティーブリッツ,8,8,2,2,0,100.0,0,0,0,-,0.25,1,0.12,16,0,0,2,8,12.5,0,0,0,-,2,1,0,3
Ｖ・チャレンジリーグ男子 2014/15,きんでんトリニティーブリッツ,22,19,5,1,1,20.0,0,0,0,-,0.05,2,0.11,57,0,3,2,18,12.1,0,0,0,-,1,2,3,6
