大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
Ｖ・チャレンジリーグⅡ男子 2017/18,近畿クラブスフィーダ,2,6,0,0,0,-,0,0,0,-,-,0,-,14,0,0,0,3,5.4,0,0,0,-,0,0,0,0
レギュラーラウンド,近畿クラブスフィーダ,2,6,0,0,0,-,0,0,0,-,-,0,-,14,0,0,0,3,5.4,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグⅡ男子 2016/17,近畿クラブスフィーダ,11,35,1,0,1,0.0,0,0,0,-,-,0,-,65,0,0,3,18,6.9,1,0,0,0.0,0,0,0,0
レギュラーラウンド,近畿クラブスフィーダ,11,35,1,0,1,0.0,0,0,0,-,-,0,-,65,0,0,3,18,6.9,1,0,0,0.0,0,0,0,0
Ｖ・チャレンジリーグⅡ男子 2015/16,近畿クラブスフィーダ,9,17,0,0,0,-,0,0,0,-,-,0,-,25,0,0,3,9,9.0,0,0,0,-,0,0,0,0
レギュラーラウンド,近畿クラブスフィーダ,9,17,0,0,0,-,0,0,0,-,-,0,-,25,0,0,3,9,9.0,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグ男子 2014/15,近畿クラブスフィーダ,17,28,0,0,0,-,0,0,0,-,-,0,-,65,1,0,4,20,9.2,1,0,0,0.0,0,0,1,1
レギュラーラウンド,近畿クラブスフィーダ,17,28,0,0,0,-,0,0,0,-,-,0,-,65,1,0,4,20,9.2,1,0,0,0.0,0,0,1,1
レギュラーシーズン通算,,39,86,1,0,1,0.0,0,0,0,-,-,0,-,169,1,0,10,50,6.5,2,0,0,0.0,0,0,1,1
通算,,39,86,1,0,1,0.0,0,0,0,-,-,0,-,169,1,0,10,50,6.5,2,0,0,0.0,0,0,1,1
