大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,きんでんトリニティーブリッツ,6,21,66,30,2,45.5,0,0,0,-,1.43,9,0.43,27,0,0,10,3,-6.5,2,1,1,75.0,30,9,0,39
レギュラーラウンド,きんでんトリニティーブリッツ,6,21,66,30,2,45.5,0,0,0,-,1.43,9,0.43,27,0,0,10,3,-6.5,2,1,1,75.0,30,9,0,39
V.LEAGUE DIVISION2 MEN 2018-19,きんでんトリニティーブリッツ,24,74,278,133,10,47.8,0,0,0,-,1.8,27,0.36,115,0,0,32,15,-3.7,12,9,1,79.2,133,27,0,160
レギュラーラウンド,きんでんトリニティーブリッツ,24,74,278,133,10,47.8,0,0,0,-,1.8,27,0.36,115,0,0,32,15,-3.7,12,9,1,79.2,133,27,0,160
Ｖ・チャレンジリーグⅡ男子 2017/18,きんでんトリニティーブリッツ,18,67,263,147,8,55.9,0,0,0,-,2.19,48,0.72,203,6,8,28,33,7.5,4,3,0,75.0,147,48,14,209
レギュラーラウンド,きんでんトリニティーブリッツ,18,67,263,147,8,55.9,0,0,0,-,2.19,48,0.72,203,6,8,28,33,7.5,4,3,0,75.0,147,48,14,209
Ｖ・チャレンジリーグⅡ男子 2016/17,きんでんトリニティーブリッツ,21,73,197,92,17,46.7,0,0,0,-,1.26,56,0.77,188,0,0,11,25,3.3,9,7,0,77.8,92,56,0,148
レギュラーラウンド,きんでんトリニティーブリッツ,21,73,197,92,17,46.7,0,0,0,-,1.26,56,0.77,188,0,0,11,25,3.3,9,7,0,77.8,92,56,0,148
チャレンジリーグ入替戦男子2016/17,,2,6,17,7,1,41.2,0,0,0,-,1.17,4,0.67,8,0,0,0,1,3.1,3,1,0,33.3,7,4,0,11
チャレンジマッチ,,2,6,17,7,1,41.2,0,0,0,-,1.17,4,0.67,8,0,0,0,1,3.1,3,1,0,33.3,7,4,0,11
Ｖ・チャレンジリーグⅡ男子 2015/16,きんでんトリニティーブリッツ,18,60,229,131,10,57.2,1,1,0,100.0,2.18,54,0.9,179,5,6,27,51,12.6,8,7,0,87.5,131,54,11,196
レギュラーラウンド,きんでんトリニティーブリッツ,18,60,229,131,10,57.2,1,1,0,100.0,2.18,54,0.9,179,5,6,27,51,12.6,8,7,0,87.5,131,54,11,196
Ｖ・チャレンジリーグ男子 2014/15,きんでんトリニティーブリッツ,18,64,264,117,23,44.3,3,1,1,33.3,1.83,33,0.52,134,1,0,33,35,7.3,6,2,0,33.3,117,33,1,151
レギュラーラウンド,きんでんトリニティーブリッツ,18,64,264,117,23,44.3,3,1,1,33.3,1.83,33,0.52,134,1,0,33,35,7.3,6,2,0,33.3,117,33,1,151
レギュラーシーズン通算,,105,359,1297,650,70,50.1,4,2,1,50.0,1.81,227,0.63,846,12,14,141,162,3.7,41,29,2,73.2,650,227,26,903
通算,,107,365,1314,657,71,50.0,4,2,1,50.0,1.8,231,0.63,854,12,14,141,163,3.7,44,30,2,70.5,657,231,26,914
