大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,きんでんトリニティーブリッツ,20,67,1,0,1,0.0,0,0,0,-,-,0,-,91,1,1,19,24,3.6,0,0,0,-,0,0,2,2
レギュラーラウンド,きんでんトリニティーブリッツ,20,67,1,0,1,0.0,0,0,0,-,-,0,-,91,1,1,19,24,3.6,0,0,0,-,0,0,2,2
V.LEAGUE DIVISION2 MEN 2018-19,きんでんトリニティーブリッツ,19,55,16,6,2,37.5,2,0,0,0.0,0.11,0,-,98,2,11,20,30,15.8,5,0,2,20.0,6,0,13,19
レギュラーラウンド,きんでんトリニティーブリッツ,19,55,16,6,2,37.5,2,0,0,0.0,0.11,0,-,98,2,11,20,30,15.8,5,0,2,20.0,6,0,13,19
Ｖ・チャレンジリーグⅡ男子 2017/18,きんでんトリニティーブリッツ,14,37,7,3,0,42.9,2,1,0,50.0,0.08,0,-,55,2,2,15,16,7.7,0,0,0,-,3,0,4,7
レギュラーラウンド,きんでんトリニティーブリッツ,14,37,7,3,0,42.9,2,1,0,50.0,0.08,0,-,55,2,2,15,16,7.7,0,0,0,-,3,0,4,7
Ｖ・チャレンジリーグⅡ男子 2016/17,きんでんトリニティーブリッツ,21,67,0,0,0,-,0,0,0,-,-,0,-,133,1,7,19,58,15.9,0,0,0,-,0,0,8,8
レギュラーラウンド,きんでんトリニティーブリッツ,21,67,0,0,0,-,0,0,0,-,-,0,-,133,1,7,19,58,15.9,0,0,0,-,0,0,8,8
チャレンジリーグ入替戦男子2016/17,,2,6,0,0,0,-,0,0,0,-,-,0,-,7,0,0,2,2,7.1,0,0,0,-,0,0,0,0
チャレンジマッチ,,2,6,0,0,0,-,0,0,0,-,-,0,-,7,0,0,2,2,7.1,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグⅡ男子 2015/16,きんでんトリニティーブリッツ,17,42,7,4,1,57.1,1,1,0,100.0,0.10,1,0.02,60,1,1,12,26,13.8,0,0,0,-,4,1,2,7
レギュラーラウンド,きんでんトリニティーブリッツ,17,42,7,4,1,57.1,1,1,0,100.0,0.10,1,0.02,60,1,1,12,26,13.8,0,0,0,-,4,1,2,7
レギュラーシーズン通算,,91,268,31,13,4,41.9,5,2,0,40.0,0.05,1,0.00,437,7,22,85,154,10.6,5,0,2,20.0,13,1,29,43
通算,,93,274,31,13,4,41.9,5,2,0,40.0,0.05,1,0.00,444,7,22,87,156,10.4,5,0,2,20.0,13,1,29,43
