大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,きんでんトリニティーブリッツ,9,37,141,67,10,47.5,0,0,0,-,1.81,6,0.16,65,0,1,2,17,7.3,3,2,1,83.3,67,6,1,74
レギュラーラウンド,きんでんトリニティーブリッツ,9,37,141,67,10,47.5,0,0,0,-,1.81,6,0.16,65,0,1,2,17,7.3,3,2,1,83.3,67,6,1,74
V.LEAGUE DIVISION3 MEN 2018-19,近畿クラブスフィーダ,8,24,83,47,7,56.6,1,0,1,0.0,1.96,8,0.33,42,0,0,2,6,2.4,1,0,0,0.0,47,8,0,55
レギュラーラウンド,近畿クラブスフィーダ,8,24,83,47,7,56.6,1,0,1,0.0,1.96,8,0.33,42,0,0,2,6,2.4,1,0,0,0.0,47,8,0,55
Ｖ・チャレンジリーグⅡ男子 2017/18,近畿クラブスフィーダ,8,25,47,26,0,55.3,0,0,0,-,1.04,14,0.56,45,0,0,5,11,3.3,1,1,0,100.0,26,14,0,40
レギュラーラウンド,近畿クラブスフィーダ,8,25,47,26,0,55.3,0,0,0,-,1.04,14,0.56,45,0,0,5,11,3.3,1,1,0,100.0,26,14,0,40
Ｖ・チャレンジリーグⅡ男子 2016/17,近畿クラブスフィーダ,12,29,85,49,1,57.6,0,0,0,-,1.69,19,0.66,68,0,0,4,31,11.4,1,0,0,0.0,49,19,0,68
レギュラーラウンド,近畿クラブスフィーダ,12,29,85,49,1,57.6,0,0,0,-,1.69,19,0.66,68,0,0,4,31,11.4,1,0,0,0.0,49,19,0,68
レギュラーシーズン通算,,37,115,356,189,18,53.1,1,0,1,0.0,1.64,47,0.41,220,0,1,13,65,6.4,6,3,1,58.3,189,47,1,237
通算,,37,115,356,189,18,53.1,1,0,1,0.0,1.64,47,0.41,220,0,1,13,65,6.4,6,3,1,58.3,189,47,1,237
