大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,きんでんトリニティーブリッツ,18,47,248,90,31,36.3,46,15,9,32.6,1.91,14,0.30,170,0,4,11,42,6.9,313,126,102,56.5,90,14,4,108
レギュラーラウンド,きんでんトリニティーブリッツ,18,47,248,90,31,36.3,46,15,9,32.6,1.91,14,0.30,170,0,4,11,42,6.9,313,126,102,56.5,90,14,4,108
V.LEAGUE DIVISION2 MEN 2018-19,きんでんトリニティーブリッツ,22,81,626,273,59,43.6,125,54,16,43.2,3.37,28,0.35,308,4,8,31,91,8.8,523,218,143,55.4,273,28,12,313
レギュラーラウンド,きんでんトリニティーブリッツ,22,81,626,273,59,43.6,125,54,16,43.2,3.37,28,0.35,308,4,8,31,91,8.8,523,218,143,55.4,273,28,12,313
Ｖ・チャレンジリーグⅡ男子 2017/18,きんでんトリニティーブリッツ,10,32,227,108,22,47.6,52,28,8,53.8,3.38,6,0.19,152,6,8,28,39,11.0,230,125,53,65.9,108,6,14,128
レギュラーラウンド,きんでんトリニティーブリッツ,10,32,227,108,22,47.6,52,28,8,53.8,3.38,6,0.19,152,6,8,28,39,11.0,230,125,53,65.9,108,6,14,128
Ｖ・チャレンジリーグⅡ男子 2016/17,きんでんトリニティーブリッツ,18,49,275,119,23,43.3,54,24,9,44.4,2.43,17,0.35,190,1,6,18,72,12.5,264,192,0,72.7,119,17,7,143
レギュラーラウンド,きんでんトリニティーブリッツ,18,49,275,119,23,43.3,54,24,9,44.4,2.43,17,0.35,190,1,6,18,72,12.5,264,192,0,72.7,119,17,7,143
チャレンジリーグ入替戦男子2016/17,,2,2,9,2,1,22.2,0,0,0,-,1.0,0,-,9,0,0,2,2,5.6,14,10,0,71.4,2,0,0,2
チャレンジマッチ,,2,2,9,2,1,22.2,0,0,0,-,1.0,0,-,9,0,0,2,2,5.6,14,10,0,71.4,2,0,0,2
Ｖ・チャレンジリーグⅡ男子 2015/16,きんでんトリニティーブリッツ,17,51,316,137,26,43.4,72,30,8,41.7,2.69,13,0.25,198,1,7,29,90,14.7,330,227,0,68.8,137,13,8,158
レギュラーラウンド,きんでんトリニティーブリッツ,17,51,316,137,26,43.4,72,30,8,41.7,2.69,13,0.25,198,1,7,29,90,14.7,330,227,0,68.8,137,13,8,158
Ｖ・チャレンジリーグ男子 2014/15,きんでんトリニティーブリッツ,21,74,454,201,40,44.3,83,28,14,33.7,2.72,25,0.34,298,7,14,55,85,13.2,477,303,0,63.5,201,25,21,247
レギュラーラウンド,きんでんトリニティーブリッツ,21,74,454,201,40,44.3,83,28,14,33.7,2.72,25,0.34,298,7,14,55,85,13.2,477,303,0,63.5,201,25,21,247
Ｖ・チャレンジリーグ男子 2013/14,きんでんトリニティーブリッツ,17,66,434,209,26,48.2,54,29,7,53.7,3.17,22,0.33,264,5,7,47,79,11.5,444,307,0,69.1,209,22,12,243
レギュラーラウンド,きんでんトリニティーブリッツ,17,66,434,209,26,48.2,54,29,7,53.7,3.17,22,0.33,264,5,7,47,79,11.5,444,307,0,69.1,209,22,12,243
Ｖ・チャレンジリーグ男子 2012/13,近畿クラブスフィーダ,14,51,377,156,35,41.4,22,9,1,40.9,3.06,18,0.35,192,4,4,37,56,11.0,361,203,0,56.2,156,18,8,182
レギュラーラウンド,近畿クラブスフィーダ,14,51,377,156,35,41.4,22,9,1,40.9,3.06,18,0.35,192,4,4,37,56,11.0,361,203,0,56.2,156,18,8,182
Ｖ・チャレンジリーグ男子 2011/12,近畿クラブスフィーダ,11,38,252,113,28,44.8,25,12,3,48.0,2.97,15,0.39,155,4,6,16,42,12.5,320,223,0,69.7,113,15,10,138
レギュラーラウンド,近畿クラブスフィーダ,8,27,175,79,19,45.1,16,11,1,68.8,2.93,9,0.33,99,3,3,12,33,13.8,245,175,0,71.4,79,9,6,94
下位リーグ,近畿クラブスフィーダ,3,11,77,34,9,44.2,9,1,2,11.1,3.09,6,0.55,56,1,3,4,9,10.1,75,48,0,64.0,34,6,4,44
Ｖ・チャレンジリーグ男子 2010/11,近畿クラブスフィーダ,17,50,284,141,24,49.6,5,2,1,40.0,2.82,13,0.26,142,1,4,7,38,9.6,327,213,0,65.1,141,13,5,159
レギュラーラウンド,近畿クラブスフィーダ,17,50,284,141,24,49.6,5,2,1,40.0,2.82,13,0.26,142,1,4,7,38,9.6,327,213,0,65.1,141,13,5,159
レギュラーシーズン通算,,162,528,3416,1513,305,44.3,529,230,74,43.5,2.87,165,0.31,2013,32,65,275,625,9.2,3514,2089,298,63.7,1513,165,97,1775
通算,,167,541,3502,1549,315,44.2,538,231,76,42.9,2.86,171,0.32,2078,33,68,281,636,9.1,3603,2147,298,63.7,1549,171,101,1821
