大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,きんでんトリニティーブリッツ,19,33,101,35,14,34.7,9,0,2,0.0,1.06,4,0.12,78,1,4,7,18,9.9,30,6,16,46.7,35,4,5,44
レギュラーラウンド,きんでんトリニティーブリッツ,19,33,101,35,14,34.7,9,0,2,0.0,1.06,4,0.12,78,1,4,7,18,9.9,30,6,16,46.7,35,4,5,44
V.LEAGUE DIVISION2 MEN 2018-19,きんでんトリニティーブリッツ,11,20,13,3,2,23.1,1,0,0,0.0,0.15,0,-,26,1,1,7,3,3.8,0,0,0,-,3,0,2,5
レギュラーラウンド,きんでんトリニティーブリッツ,11,20,13,3,2,23.1,1,0,0,0.0,0.15,0,-,26,1,1,7,3,3.8,0,0,0,-,3,0,2,5
Ｖ・チャレンジリーグⅡ男子 2017/18,きんでんトリニティーブリッツ,14,30,45,14,5,31.1,3,0,0,0.0,0.47,0,-,47,2,1,8,9,6.9,18,7,5,52.8,14,0,3,17
レギュラーラウンド,きんでんトリニティーブリッツ,14,30,45,14,5,31.1,3,0,0,0.0,0.47,0,-,47,2,1,8,9,6.9,18,7,5,52.8,14,0,3,17
Ｖ・チャレンジリーグⅡ男子 2016/17,きんでんトリニティーブリッツ,11,16,36,10,3,27.8,3,1,1,33.3,0.62,2,0.12,22,0,0,6,5,5.7,0,0,0,-,10,2,0,12
レギュラーラウンド,きんでんトリニティーブリッツ,11,16,36,10,3,27.8,3,1,1,33.3,0.62,2,0.12,22,0,0,6,5,5.7,0,0,0,-,10,2,0,12
チャレンジリーグ入替戦男子2016/17,,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
チャレンジマッチ,,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグⅡ男子 2015/16,きんでんトリニティーブリッツ,10,17,73,35,6,47.9,8,3,1,37.5,2.06,2,0.12,38,1,3,5,19,21.4,1,0,0,0.0,35,2,4,41
レギュラーラウンド,きんでんトリニティーブリッツ,10,17,73,35,6,47.9,8,3,1,37.5,2.06,2,0.12,38,1,3,5,19,21.4,1,0,0,0.0,35,2,4,41
Ｖ・チャレンジリーグ男子 2014/15,きんでんトリニティーブリッツ,14,25,22,9,2,40.9,0,0,0,-,0.36,1,0.04,29,0,1,11,8,9.7,2,0,0,0.0,9,1,1,11
レギュラーラウンド,きんでんトリニティーブリッツ,14,25,22,9,2,40.9,0,0,0,-,0.36,1,0.04,29,0,1,11,8,9.7,2,0,0,0.0,9,1,1,11
Ｖ・チャレンジリーグ男子 2013/14,きんでんトリニティーブリッツ,15,40,13,6,3,46.2,2,0,2,0.0,0.15,0,-,59,1,0,18,20,10.2,0,0,0,-,6,0,1,7
レギュラーラウンド,きんでんトリニティーブリッツ,15,40,13,6,3,46.2,2,0,2,0.0,0.15,0,-,59,1,0,18,20,10.2,0,0,0,-,6,0,1,7
レギュラーシーズン通算,,94,181,303,112,35,37.0,26,4,6,15.4,0.62,9,0.05,299,6,10,62,82,7.0,51,13,21,46.1,112,9,16,137
通算,,95,181,303,112,35,37.0,26,4,6,15.4,0.62,9,0.05,299,6,10,62,82,7.0,51,13,21,46.1,112,9,16,137
