大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,きんでんトリニティーブリッツ,20,71,250,104,25,41.6,10,4,0,40.0,1.46,17,0.24,227,9,5,35,47,7.5,573,234,157,54.5,104,17,14,135
レギュラーラウンド,きんでんトリニティーブリッツ,20,71,250,104,25,41.6,10,4,0,40.0,1.46,17,0.24,227,9,5,35,47,7.5,573,234,157,54.5,104,17,14,135
V.LEAGUE DIVISION2 MEN 2018-19,きんでんトリニティーブリッツ,24,70,169,63,23,37.3,12,4,1,33.3,0.9,5,0.07,151,3,2,30,34,4.0,331,147,90,58.0,63,5,5,73
レギュラーラウンド,きんでんトリニティーブリッツ,24,70,169,63,23,37.3,12,4,1,33.3,0.9,5,0.07,151,3,2,30,34,4.0,331,147,90,58.0,63,5,5,73
Ｖ・チャレンジリーグⅡ男子 2017/18,きんでんトリニティーブリッツ,18,60,225,93,26,41.3,32,10,5,31.2,1.55,11,0.18,182,6,10,53,46,7.8,300,140,78,59.7,93,11,16,120
レギュラーラウンド,きんでんトリニティーブリッツ,18,60,225,93,26,41.3,32,10,5,31.2,1.55,11,0.18,182,6,10,53,46,7.8,300,140,78,59.7,93,11,16,120
Ｖ・チャレンジリーグⅡ男子 2016/17,きんでんトリニティーブリッツ,21,44,177,86,22,48.6,15,5,4,33.3,1.95,10,0.23,140,3,5,7,48,13.6,223,139,0,62.3,86,10,8,104
レギュラーラウンド,きんでんトリニティーブリッツ,21,44,177,86,22,48.6,15,5,4,33.3,1.95,10,0.23,140,3,5,7,48,13.6,223,139,0,62.3,86,10,8,104
チャレンジリーグ入替戦男子2016/17,,2,4,29,13,3,44.8,4,3,1,75.0,3.25,0,-,16,0,0,0,5,7.8,45,31,0,68.9,13,0,0,13
チャレンジマッチ,,2,4,29,13,3,44.8,4,3,1,75.0,3.25,0,-,16,0,0,0,5,7.8,45,31,0,68.9,13,0,0,13
Ｖ・チャレンジリーグⅡ男子 2015/16,きんでんトリニティーブリッツ,11,23,97,46,8,47.4,13,4,2,30.8,2.0,3,0.13,71,1,2,1,23,11.8,125,78,0,62.4,46,3,3,52
レギュラーラウンド,きんでんトリニティーブリッツ,11,23,97,46,8,47.4,13,4,2,30.8,2.0,3,0.13,71,1,2,1,23,11.8,125,78,0,62.4,46,3,3,52
レギュラーシーズン通算,,94,268,918,392,104,42.7,82,27,12,32.9,1.46,46,0.17,771,22,24,126,198,8.3,1552,738,325,58.0,392,46,46,484
通算,,96,272,947,405,107,42.8,86,30,13,34.9,1.49,46,0.17,787,22,24,126,203,8.3,1597,769,325,58.3,405,46,46,497
