大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,きんでんトリニティーブリッツ,20,27,63,28,7,44.4,0,0,0,-,1.04,7,0.26,52,0,1,7,19,7.7,9,6,3,83.3,28,7,1,36
レギュラーラウンド,きんでんトリニティーブリッツ,20,27,63,28,7,44.4,0,0,0,-,1.04,7,0.26,52,0,1,7,19,7.7,9,6,3,83.3,28,7,1,36
V.LEAGUE DIVISION2 MEN 2018-19,きんでんトリニティーブリッツ,14,14,44,17,2,38.6,0,0,0,-,1.21,6,0.43,35,1,0,7,7,2.9,3,1,1,50.0,17,6,1,24
レギュラーラウンド,きんでんトリニティーブリッツ,14,14,44,17,2,38.6,0,0,0,-,1.21,6,0.43,35,1,0,7,7,2.9,3,1,1,50.0,17,6,1,24
Ｖ・チャレンジリーグⅡ男子 2017/18,きんでんトリニティーブリッツ,17,16,35,14,3,40.0,0,0,0,-,0.88,5,0.31,45,0,1,4,11,6.1,1,0,0,0.0,14,5,1,20
レギュラーラウンド,きんでんトリニティーブリッツ,17,16,35,14,3,40.0,0,0,0,-,0.88,5,0.31,45,0,1,4,11,6.1,1,0,0,0.0,14,5,1,20
Ｖ・チャレンジリーグⅡ男子 2016/17,きんでんトリニティーブリッツ,4,6,15,5,1,33.3,0,0,0,-,0.83,2,0.33,13,0,0,1,1,1.9,0,0,0,-,5,2,0,7
レギュラーラウンド,きんでんトリニティーブリッツ,4,6,15,5,1,33.3,0,0,0,-,0.83,2,0.33,13,0,0,1,1,1.9,0,0,0,-,5,2,0,7
Ｖ・チャレンジリーグⅡ男子 2015/16,きんでんトリニティーブリッツ,12,11,34,20,4,58.8,0,0,0,-,1.82,4,0.36,28,1,0,2,8,10.7,1,1,0,100.0,20,4,1,25
レギュラーラウンド,きんでんトリニティーブリッツ,12,11,34,20,4,58.8,0,0,0,-,1.82,4,0.36,28,1,0,2,8,10.7,1,1,0,100.0,20,4,1,25
Ｖ・チャレンジリーグ男子 2014/15,きんでんトリニティーブリッツ,18,60,190,84,13,44.2,0,0,0,-,1.4,18,0.30,172,0,2,14,46,7.6,13,11,0,84.6,84,18,2,104
レギュラーラウンド,きんでんトリニティーブリッツ,18,60,190,84,13,44.2,0,0,0,-,1.4,18,0.30,172,0,2,14,46,7.6,13,11,0,84.6,84,18,2,104
Ｖ・チャレンジリーグ男子 2013/14,きんでんトリニティーブリッツ,18,35,107,53,8,49.5,0,0,0,-,1.51,16,0.46,97,1,2,18,20,7.8,4,1,0,25.0,53,16,3,72
レギュラーラウンド,きんでんトリニティーブリッツ,18,35,107,53,8,49.5,0,0,0,-,1.51,16,0.46,97,1,2,18,20,7.8,4,1,0,25.0,53,16,3,72
Ｖ・チャレンジリーグ男子 2011/12,近畿クラブスフィーダ,12,33,103,51,7,49.5,0,0,0,-,1.55,9,0.27,79,2,2,14,15,9.3,7,4,0,57.1,51,9,4,64
レギュラーラウンド,近畿クラブスフィーダ,10,28,85,42,6,49.4,0,0,0,-,1.5,6,0.21,71,2,2,10,14,10.0,7,4,0,57.1,42,6,4,52
下位リーグ,近畿クラブスフィーダ,2,5,18,9,1,50.0,0,0,0,-,1.8,3,0.60,8,0,0,4,1,3.1,0,0,0,-,9,3,0,12
Ｖ・チャレンジリーグ男子 2010/11,近畿クラブスフィーダ,10,24,41,20,1,48.8,0,0,0,-,0.83,9,0.38,67,1,1,8,15,8.3,0,0,0,-,20,9,2,31
レギュラーラウンド,近畿クラブスフィーダ,10,24,41,20,1,48.8,0,0,0,-,0.83,9,0.38,67,1,1,8,15,8.3,0,0,0,-,20,9,2,31
Ｖ・チャレンジリーグ男子 2009/10,近畿クラブスフィーダ,9,9,17,6,3,35.3,2,0,1,0.0,0.67,3,0.33,15,0,0,3,2,3.3,1,1,0,100.0,6,3,0,9
レギュラーラウンド,近畿クラブスフィーダ,5,3,8,2,3,25.0,1,0,1,0.0,0.67,0,-,3,0,0,0,0,0.0,0,0,0,-,2,0,0,2
下位リーグ,近畿クラブスフィーダ,4,6,9,4,0,44.4,1,0,0,0.0,0.67,3,0.50,12,0,0,3,2,4.2,1,1,0,100.0,4,3,0,7
レギュラーシーズン通算,,128,224,622,285,48,45.8,1,0,1,0.0,1.27,73,0.33,583,6,9,71,141,5.6,38,24,4,68.4,285,73,15,373
通算,,134,235,649,298,49,45.9,2,0,1,0.0,1.27,79,0.34,603,6,9,78,144,5.2,39,25,4,69.2,298,79,15,392
