試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2016-12-11,PFUブルーキャッツ,JTマーヴェラス,2,3,0,2,,ドリスジェニファー,5,■,■,■,■,■,37,25,1,67.6,64.9,5.00,0,0,0,-,2,0.40,14,0,1,3,5.4,1,1,0,100.0,27
2016-12-11,PFUブルーキャッツ,JTマーヴェラス,2,3,0,3,,吉安遥,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-12-11,PFUブルーキャッツ,JTマーヴェラス,2,3,0,4,,石橋朋美,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-12-11,PFUブルーキャッツ,JTマーヴェラス,2,3,0,5,,江畑幸子,5,■,■,■,■,■,60,28,4,46.7,40.0,5.60,11,7,0,63.6,2,0.40,16,0,1,5,7.8,0,0,0,-,30
2016-12-11,PFUブルーキャッツ,JTマーヴェラス,2,3,0,6,,村上華澄,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-12-11,PFUブルーキャッツ,JTマーヴェラス,2,3,0,7,,狩野舞子,5,■,■,■,■,■,23,9,0,39.1,39.1,1.80,0,0,0,-,1,0.20,15,0,1,4,6.7,45,28,0,62.2,10
2016-12-11,PFUブルーキャッツ,JTマーヴェラス,2,3,0,8,,三橋聡恵,4,■,■,■,■,nan,43,16,2,37.2,32.6,4.00,9,3,0,33.3,1,0.25,20,1,1,8,15.0,36,14,0,38.9,18
2016-12-11,PFUブルーキャッツ,JTマーヴェラス,2,3,0,9,,松浦寛子,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,2,0.40,16,0,1,6,9.4,0,0,0,-,2
2016-12-11,PFUブルーキャッツ,JTマーヴェラス,2,3,0,12,,清水眞衣,5,■,■,■,■,■,7,3,1,42.9,28.6,0.60,0,0,0,-,0,-,6,0,1,1,4.2,0,0,0,-,3
2016-12-11,PFUブルーキャッツ,JTマーヴェラス,2,3,0,15,,大保早耶加,3,□,nan,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,0
2016-12-11,PFUブルーキャッツ,JTマーヴェラス,2,3,0,16,,宇田沙織,5,□,□,□,□,■,2,0,0,0.0,0.0,-,0,0,0,-,0,-,11,0,1,4,9.1,1,0,0,0.0,0
2016-12-11,PFUブルーキャッツ,JTマーヴェラス,2,3,0,17,,高橋千晶,3,nan,□,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,4,2,0,50.0,0
2016-12-11,PFUブルーキャッツ,JTマーヴェラス,2,3,0,18,L,新井祐喜子,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-12-11,PFUブルーキャッツ,JTマーヴェラス,2,3,0,22,L,谷七海,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,11,0,64.7,0
2016-12-11,PFUブルーキャッツ,JTマーヴェラス,2,3,0,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,172,81,8,47.1,42.4,16.20,20,10,0,50.0,8,1.60,103,1,7,35,9.5,104,56,0,53.8,90
