試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,3,,藤原裕和,2,nan,■,nan,■,nan,5,3,1,60.0,40.0,1.50,0,0,0,-,3,1.50,7,0,0,1,3.6,1,1,0,100.0,6
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,5,,荒木優,4,■,■,■,■,nan,7,4,0,57.1,57.1,1.00,0,0,0,-,2,0.50,21,0,3,6,7.1,0,0,0,-,6
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,10,,吉岡佳徳,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,12,,大町和幸,4,■,■,■,■,nan,32,15,2,46.9,40.6,3.75,1,0,0,0.0,1,0.25,17,1,3,8,16.5,11,10,0,90.9,17
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,13,,中野壮一朗,3,■,□,■,nan,nan,8,3,1,37.5,25.0,1.00,0,0,0,-,2,0.67,5,0,0,3,15.0,1,1,0,100.0,5
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,17,,浅野晶,4,■,■,■,■,nan,31,13,3,41.9,32.3,3.25,1,0,0,0.0,2,0.50,19,2,3,9,22.4,28,17,0,60.7,17
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,18,,上田日登,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,21,L,冷水亮,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,28,25,0,89.3,0
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,25,,石田将太,4,■,■,■,■,nan,27,13,4,48.1,33.3,3.25,0,0,0,-,4,1.00,15,1,1,4,13.3,3,1,0,33.3,18
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,28,,関根翔太,4,■,■,■,■,nan,13,1,1,7.7,0.0,0.25,0,0,0,-,1,0.25,9,0,2,4,11.1,0,0,0,-,2
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,29,,大井手脩輔,2,nan,□,□,nan,nan,4,1,0,25.0,25.0,0.50,0,0,0,-,0,-,2,0,0,0,0.0,5,4,0,80.0,1
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,127,53,12,41.7,32.3,13.25,2,0,0,0.0,15,3.75,97,4,12,36,13.2,77,59,0,76.6,72
