試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2015-12-06,千葉ZELVA,VC長野トライデンツ,0,3,0,2,,篠田学,3,■,■,■,nan,nan,9,1,0,11.1,11.1,0.33,0,0,0,-,0,-,7,0,0,1,3.6,24,12,0,50.0,1
2015-12-06,千葉ZELVA,VC長野トライデンツ,0,3,0,3,,藤原裕和,1,■,nan,nan,nan,nan,2,0,1,0.0,-50.0,-,0,0,0,-,1,1.00,1,0,0,1,25.0,0,0,0,-,1
2015-12-06,千葉ZELVA,VC長野トライデンツ,0,3,0,5,,荒木優,3,■,■,■,nan,nan,5,2,0,40.0,40.0,0.67,0,0,0,-,1,0.33,7,0,0,2,7.1,0,0,0,-,3
2015-12-06,千葉ZELVA,VC長野トライデンツ,0,3,0,6,L,古家康隆,1,nan,nan,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-06,千葉ZELVA,VC長野トライデンツ,0,3,0,10,,吉岡佳徳,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,0
2015-12-06,千葉ZELVA,VC長野トライデンツ,0,3,0,12,,大町和幸,3,■,■,■,nan,nan,12,5,1,41.7,33.3,1.67,0,0,0,-,0,-,9,0,0,2,5.6,12,7,0,58.3,5
2015-12-06,千葉ZELVA,VC長野トライデンツ,0,3,0,13,,中野壮一朗,3,■,■,■,nan,nan,7,2,0,28.6,28.6,0.67,0,0,0,-,2,0.67,9,0,1,3,8.3,1,1,0,100.0,4
2015-12-06,千葉ZELVA,VC長野トライデンツ,0,3,0,17,,浅野晶,3,■,■,■,nan,nan,17,6,1,35.3,29.4,2.00,3,1,0,33.3,1,0.33,10,0,2,3,7.5,3,0,0,0.0,7
2015-12-06,千葉ZELVA,VC長野トライデンツ,0,3,0,18,,上田日登,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-06,千葉ZELVA,VC長野トライデンツ,0,3,0,21,L,冷水亮,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,14,0,60.9,0
2015-12-06,千葉ZELVA,VC長野トライデンツ,0,3,0,25,,石田将太,3,□,■,■,nan,nan,9,5,1,55.6,44.4,1.67,0,0,0,-,1,0.33,4,0,1,0,0.0,1,1,0,100.0,6
2015-12-06,千葉ZELVA,VC長野トライデンツ,0,3,0,29,,大井手脩輔,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,1,0,0,0.0,0
2015-12-06,千葉ZELVA,VC長野トライデンツ,0,3,0,33,,渡辺大亮,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,0
2015-12-06,千葉ZELVA,VC長野トライデンツ,0,3,0,35,,松元翔太郎,2,nan,□,□,nan,nan,5,2,1,40.0,20.0,1.00,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,2
2015-12-06,千葉ZELVA,VC長野トライデンツ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,66,23,5,34.8,27.3,7.67,3,1,0,33.3,6,2.00,55,0,4,17,7.7,65,35,0,53.8,29
