試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,2,,篠田学,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,5,,荒木優,3,nan,□,□,□,nan,3,1,0,33.3,33.3,0.33,0,0,0,-,2,0.67,3,0,0,2,16.7,0,0,0,-,3
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,6,L,古家康隆,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,10,,吉岡佳徳,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,19,0,0,9,11.8,0,0,0,-,0
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,12,,大町和幸,4,■,■,■,■,nan,52,19,1,36.5,34.6,4.75,4,1,0,25.0,1,0.25,17,2,1,9,23.8,20,6,0,30.0,22
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,13,,中野壮一朗,4,■,■,■,■,nan,14,3,1,21.4,14.3,0.75,0,0,0,-,4,1.00,15,0,0,7,11.7,2,2,0,100.0,7
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,17,,浅野晶,4,■,■,■,■,nan,37,18,0,48.6,48.6,4.50,4,4,0,100.0,3,0.75,15,1,0,11,25.0,8,3,0,37.5,22
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,18,,上田日登,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,21,L,冷水亮,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,15,0,62.5,0
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,25,,石田将太,4,■,■,■,■,nan,14,2,2,14.3,0.0,0.50,0,0,0,-,4,1.00,6,0,1,3,12.5,1,0,0,0.0,6
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,28,,関根翔太,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,2,1,0,36.0,0,0,0,-,2
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,29,,大井手脩輔,3,■,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,1,1,2,21.7,4,0,0,0.0,1
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,30,,市川一樹,4,□,■,■,■,nan,27,12,3,44.4,33.3,3.00,4,3,0,75.0,1,0.25,9,0,2,5,13.9,19,8,0,42.1,13
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,148,55,7,37.2,32.4,13.75,12,8,0,66.7,15,3.75,95,6,6,48,18.3,78,34,0,43.6,76
