試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2019-02-17,KUROBEアクアフェアリーズ,NECレッドロケッツ,1,3,0,1,,丸山紗季,3,□,□,□,nan,nan,3,1,0,33.3,33.3,0.33,0,0,0,-,1,0.33,1,0,0,0,0.0,0,0,0,-,2,,,,,,,,
2019-02-17,KUROBEアクアフェアリーズ,NECレッドロケッツ,1,3,0,2,,倉見夏乃,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-02-17,KUROBEアクアフェアリーズ,NECレッドロケッツ,1,3,0,3,,和才奈々美,4,■,■,■,■,nan,43,9,2,20.9,16.3,2.25,2,0,0,0.0,0,-,17,1,1,10,19.1,32,17,9,67.2,10,,,,,,,,
2019-02-17,KUROBEアクアフェアリーズ,NECレッドロケッツ,1,3,0,4,L,馬場ゆりか,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,2,3,29.2,0,,,,,,,,
2019-02-17,KUROBEアクアフェアリーズ,NECレッドロケッツ,1,3,0,5,,白崎麻友香,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,13,1,0,4,15.4,1,0,0,0.0,1,,,,,,,,
2019-02-17,KUROBEアクアフェアリーズ,NECレッドロケッツ,1,3,0,6,,綿引菜都美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-02-17,KUROBEアクアフェアリーズ,NECレッドロケッツ,1,3,0,7,,雪丸梢,4,■,■,■,■,nan,12,5,0,41.7,41.7,1.25,0,0,0,-,2,0.50,18,1,1,5,11.1,0,0,0,-,8,,,,,,,,
2019-02-17,KUROBEアクアフェアリーズ,NECレッドロケッツ,1,3,0,8,,南美寿希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-02-17,KUROBEアクアフェアリーズ,NECレッドロケッツ,1,3,0,9,,舛田紗淑,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0,,,,,,,,
2019-02-17,KUROBEアクアフェアリーズ,NECレッドロケッツ,1,3,0,11,,平谷里奈,4,■,■,■,■,nan,45,16,3,35.6,28.9,4.00,3,0,1,0.0,3,0.75,14,1,1,4,12.5,41,10,13,40.2,20,,,,,,,,
2019-02-17,KUROBEアクアフェアリーズ,NECレッドロケッツ,1,3,0,12,,浮島杏加子,4,■,■,■,■,nan,34,12,4,35.3,23.5,3.00,2,0,1,0.0,2,0.50,13,2,1,7,26.9,0,0,0,-,16,,,,,,,,
2019-02-17,KUROBEアクアフェアリーズ,NECレッドロケッツ,1,3,0,16,,星加輝,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2019-02-17,KUROBEアクアフェアリーズ,NECレッドロケッツ,1,3,0,17,,白岩蘭奈,1,nan,□,nan,nan,nan,2,1,0,50.0,50.0,1.00,0,0,0,-,0,-,0,0,0,0,-,2,0,0,0.0,1,,,,,,,,
2019-02-17,KUROBEアクアフェアリーズ,NECレッドロケッツ,1,3,0,19,,アールブレヒトフレヤ,4,■,■,■,■,nan,27,12,1,44.4,40.7,3.00,0,0,0,-,3,0.75,10,1,0,5,22.5,2,0,2,50.0,16,,,,,,,,
2019-02-17,KUROBEアクアフェアリーズ,NECレッドロケッツ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,166,56,10,33.7,27.7,14.00,7,0,2,0.0,11,2.75,90,7,4,36,16.7,90,29,27,47.2,74,177,71,7,40.1,7,1.75,9.7,44.7
