試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-02-09,KUROBEアクアフェアリーズ,久光製薬スプリングス,0,3,0,1,,丸山紗季,3,■,■,■,nan,nan,15,3,2,20.0,6.7,1.00,0,0,0,-,0,-,16,1,1,9,18.8,0,0,0,-,4
2019-02-09,KUROBEアクアフェアリーズ,久光製薬スプリングス,0,3,0,2,,倉見夏乃,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-02-09,KUROBEアクアフェアリーズ,久光製薬スプリングス,0,3,0,3,,和才奈々美,3,■,■,■,nan,nan,22,8,2,36.4,27.3,2.67,0,0,0,-,0,-,11,1,2,2,9.1,30,14,3,51.7,9
2019-02-09,KUROBEアクアフェアリーズ,久光製薬スプリングス,0,3,0,4,L,馬場ゆりか,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,5,1,68.8,0
2019-02-09,KUROBEアクアフェアリーズ,久光製薬スプリングス,0,3,0,5,,白崎麻友香,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,1,0,0,0.0,0
2019-02-09,KUROBEアクアフェアリーズ,久光製薬スプリングス,0,3,0,6,,綿引菜都美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-02-09,KUROBEアクアフェアリーズ,久光製薬スプリングス,0,3,0,7,,雪丸梢,3,■,■,■,nan,nan,7,4,0,57.1,57.1,1.33,0,0,0,-,0,-,7,0,2,0,-7.1,1,0,1,50.0,4
2019-02-09,KUROBEアクアフェアリーズ,久光製薬スプリングス,0,3,0,8,,南美寿希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-02-09,KUROBEアクアフェアリーズ,久光製薬スプリングス,0,3,0,9,,舛田紗淑,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-02-09,KUROBEアクアフェアリーズ,久光製薬スプリングス,0,3,0,11,,平谷里奈,3,■,■,■,nan,nan,40,18,2,45.0,40.0,6.00,0,0,0,-,0,-,9,0,3,1,-5.6,20,10,1,52.5,18
2019-02-09,KUROBEアクアフェアリーズ,久光製薬スプリングス,0,3,0,12,,浮島杏加子,2,□,nan,□,nan,nan,4,2,0,50.0,50.0,1.00,0,0,0,-,0,-,6,1,1,1,16.7,0,0,0,-,3
2019-02-09,KUROBEアクアフェアリーズ,久光製薬スプリングス,0,3,0,16,,星加輝,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2019-02-09,KUROBEアクアフェアリーズ,久光製薬スプリングス,0,3,0,17,,白岩蘭奈,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,1,1,1,25.0,0,0,0,-,1
2019-02-09,KUROBEアクアフェアリーズ,久光製薬スプリングス,0,3,0,19,,アールブレヒトフレヤ,3,■,■,■,nan,nan,20,9,0,45.0,45.0,3.00,0,0,0,-,0,-,6,0,0,2,8.3,1,0,0,0.0,9
2019-02-09,KUROBEアクアフェアリーズ,久光製薬スプリングス,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,108,44,6,40.7,35.2,14.67,0,0,0,-,0,0.00,67,4,10,18,9.0,61,29,6,52.5,48
