試合日,年月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-04-07,2019-04,JTサンダーズ,パナソニックパンサーズ,2,,小野寺太志,5,■,■,■,■,■,12,6,0,50.0,50.0,1.20,0,0,0,-,5,1.00,24,2,2,8,14.6,1,0,0,0.0,13
2019-04-07,2019-04,JTサンダーズ,パナソニックパンサーズ,3,,深津旭弘,5,■,■,■,■,■,2,0,0,0.0,0.0,-,0,0,0,-,4,0.80,27,0,4,5,0.9,0,0,0,-,4
2019-04-07,2019-04,JTサンダーズ,パナソニックパンサーズ,6,,エドガートーマス,5,■,■,■,■,■,63,31,4,49.2,42.9,6.20,26,15,4,57.7,3,0.60,16,0,7,6,-1.6,0,0,0,-,34
2019-04-07,2019-04,JTサンダーズ,パナソニックパンサーズ,7,,八子大輔,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-04-07,2019-04,JTサンダーズ,パナソニックパンサーズ,8,,武智洸史,4,□,,□,□,□,2,1,1,50.0,0.0,0.25,0,0,0,-,0,-,2,0,0,1,12.5,4,1,0,25.0,1
2019-04-07,2019-04,JTサンダーズ,パナソニックパンサーズ,10,L,井上航,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,5,1,39.3,0
2019-04-07,2019-04,JTサンダーズ,パナソニックパンサーズ,11,,久原大輝,3,□,,,□,□,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,-8.3,0,0,0,-,0
2019-04-07,2019-04,JTサンダーズ,パナソニックパンサーズ,12,,合田心平,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-04-07,2019-04,JTサンダーズ,パナソニックパンサーズ,15,L,唐川大志,2,,,,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-04-07,2019-04,JTサンダーズ,パナソニックパンサーズ,16,,劉力賓,5,■,■,■,■,■,32,15,1,46.9,43.8,3.00,6,4,0,66.7,3,0.60,18,1,6,4,2.8,38,13,8,44.7,19
2019-04-07,2019-04,JTサンダーズ,パナソニックパンサーズ,17,,金子聖輝,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-04-07,2019-04,JTサンダーズ,パナソニックパンサーズ,18,,山本将平,5,■,■,■,■,■,18,6,3,33.3,16.7,1.20,0,0,0,-,1,0.20,16,0,3,0,-4.7,40,13,13,48.8,7
2019-04-07,2019-04,JTサンダーズ,パナソニックパンサーズ,20,,筧本翔昂,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-04-14,2019-04,パナソニックパンサーズ,JTサンダーズ,1,,清水邦広,1,,,□,,,3,1,1,33.3,0.0,1.00,1,0,1,0.0,0,-,1,0,0,0,0.0,0,0,0,-,1
2019-04-14,2019-04,パナソニックパンサーズ,JTサンダーズ,2,,深津英臣,3,■,■,■,,,0,0,0,,,-,0,0,0,-,1,0.33,12,1,0,3,14.6,0,0,0,-,2
2019-04-14,2019-04,パナソニックパンサーズ,JTサンダーズ,3,,山添信也,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-04-14,2019-04,パナソニックパンサーズ,JTサンダーズ,4,,大竹壱青,3,■,■,■,,,23,11,1,47.8,43.5,3.67,7,2,0,28.6,1,0.33,11,3,3,3,27.3,0,0,0,-,15
2019-04-14,2019-04,パナソニックパンサーズ,JTサンダーズ,5,,渡辺奏吾,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,0
2019-04-14,2019-04,パナソニックパンサーズ,JTサンダーズ,6,,白澤健児,3,■,■,■,,,3,2,0,66.7,66.7,0.67,0,0,0,-,1,0.33,9,0,1,2,2.8,0,0,0,-,3
2019-04-14,2019-04,パナソニックパンサーズ,JTサンダーズ,7,,久原翼,3,■,■,■,,,12,7,0,58.3,58.3,2.33,1,1,0,100.0,0,-,15,1,0,11,25.0,11,3,3,40.9,8
2019-04-14,2019-04,パナソニックパンサーズ,JTサンダーズ,10,,山内晶大,3,■,■,■,,,12,9,0,75.0,75.0,3.00,0,0,0,-,0,-,14,1,0,7,19.6,0,0,0,-,10
2019-04-14,2019-04,パナソニックパンサーズ,JTサンダーズ,13,,クビアクミハウ,3,■,■,■,,,39,23,2,59.0,53.8,7.67,5,4,0,80.0,0,-,11,0,4,1,-6.8,33,13,11,56.1,23
2019-04-14,2019-04,パナソニックパンサーズ,JTサンダーズ,15,,福澤達哉,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-04-14,2019-04,パナソニックパンサーズ,JTサンダーズ,16,,伊賀亮平,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-04-14,2019-04,パナソニックパンサーズ,JTサンダーズ,17,L,永野健,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,5,5,53.6,0
2019-04-14,2019-04,パナソニックパンサーズ,JTサンダーズ,19,,陳建禎,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-04-14,2019-04,パナソニックパンサーズ,JTサンダーズ,20,,新貴裕,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-04-14,2019-04,JTサンダーズ,パナソニックパンサーズ,1,,安永拓弥,3,■,■,■,,,7,6,0,85.7,85.7,2.00,0,0,0,-,2,0.67,7,0,0,2,7.1,0,0,0,-,8
2019-04-14,2019-04,JTサンダーズ,パナソニックパンサーズ,2,,小野寺太志,3,■,■,■,,,13,8,2,61.5,46.2,2.67,0,0,0,-,1,0.33,13,1,1,2,9.6,4,1,1,37.5,10
2019-04-14,2019-04,JTサンダーズ,パナソニックパンサーズ,3,,深津旭弘,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,12,1,0,3,14.6,0,0,0,-,1
2019-04-14,2019-04,JTサンダーズ,パナソニックパンサーズ,6,,エドガートーマス,3,■,■,■,,,28,11,2,39.3,32.1,3.67,17,7,1,41.2,0,-,8,0,3,1,-6.2,0,0,0,-,11
2019-04-14,2019-04,JTサンダーズ,パナソニックパンサーズ,7,,八子大輔,1,,,□,,,7,3,0,42.9,42.9,3.00,2,0,0,0.0,0,-,4,0,0,1,6.2,0,0,0,-,3
2019-04-14,2019-04,JTサンダーズ,パナソニックパンサーズ,8,,武智洸史,3,□,□,□,,,1,0,0,0.0,0.0,-,1,0,0,0.0,0,-,3,0,0,1,8.3,6,2,0,33.3,0
2019-04-14,2019-04,JTサンダーズ,パナソニックパンサーズ,10,L,井上航,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,3,2,50.0,0
2019-04-14,2019-04,JTサンダーズ,パナソニックパンサーズ,11,,久原大輝,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2019-04-14,2019-04,JTサンダーズ,パナソニックパンサーズ,12,,合田心平,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-04-14,2019-04,JTサンダーズ,パナソニックパンサーズ,15,L,唐川大志,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-04-14,2019-04,JTサンダーズ,パナソニックパンサーズ,16,,劉力賓,3,■,■,■,,,17,10,1,58.8,52.9,3.33,2,1,0,50.0,2,0.67,6,0,2,2,0.0,31,12,2,41.9,12
2019-04-14,2019-04,JTサンダーズ,パナソニックパンサーズ,17,,金子聖輝,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-04-14,2019-04,JTサンダーズ,パナソニックパンサーズ,18,,山本将平,3,■,■,■,,,13,5,0,38.5,38.5,1.67,0,0,0,-,0,-,11,0,2,4,4.5,14,9,1,67.9,5
2019-04-14,2019-04,JTサンダーズ,パナソニックパンサーズ,20,,筧本翔昂,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
