試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2005-02-06,デンソーエアリービーズ,東レアローズ,3,2,1,2,,温水麻子,3,nan,□,nan,□,□,6,4,0,66.7,66.7,1.33,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,4
2005-02-06,デンソーエアリービーズ,東レアローズ,3,2,1,4,,草深暢子,1,nan,□,nan,nan,nan,5,0,0,0.0,0.0,-,0,0,0,-,1,1.00,1,0,0,0,0.0,1,0,0,0.0,1
2005-02-06,デンソーエアリービーズ,東レアローズ,3,2,1,5,,西村光代,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2005-02-06,デンソーエアリービーズ,東レアローズ,3,2,1,6,,横山雅美,5,■,■,■,■,■,4,1,0,25.0,25.0,0.20,0,0,0,-,0,-,21,1,0,11,16.9,1,0,0,0.0,2
2005-02-06,デンソーエアリービーズ,東レアローズ,3,2,1,7,,上田かおり,5,■,■,■,■,■,16,7,1,43.8,37.5,1.40,0,0,0,-,4,0.80,12,1,1,5,18.8,1,1,0,100.0,12
2005-02-06,デンソーエアリービーズ,東レアローズ,3,2,1,8,,井上香織,5,■,■,■,■,■,24,12,0,50.0,50.0,2.40,0,0,0,-,4,0.80,9,0,0,6,16.7,0,0,0,-,16
2005-02-06,デンソーエアリービーズ,東レアローズ,3,2,1,9,L,櫻井由香,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,12,0,85.7,0
2005-02-06,デンソーエアリービーズ,東レアローズ,3,2,1,11,,渡部有香,5,■,■,■,■,■,55,14,3,25.5,20.0,2.80,5,0,1,0.0,1,0.20,22,0,2,10,11.4,1,1,0,100.0,15
2005-02-06,デンソーエアリービーズ,東レアローズ,3,2,1,13,,松下友香,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,3,12.5,0,0,0,-,0
2005-02-06,デンソーエアリービーズ,東レアローズ,3,2,1,14,,岡野知子,5,■,■,■,■,■,48,13,0,27.1,27.1,2.60,1,0,0,0.0,1,0.20,12,0,0,4,8.3,49,28,0,57.1,14
2005-02-06,デンソーエアリービーズ,東レアローズ,3,2,1,15,,古舘歩,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2005-02-06,デンソーエアリービーズ,東レアローズ,3,2,1,18,,細田絵理,5,■,■,■,■,■,47,17,1,36.2,34.0,3.40,0,0,0,-,1,0.20,15,0,0,4,6.7,28,18,0,64.3,18
2005-02-06,デンソーエアリービーズ,東レアローズ,3,2,1,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,205,68,5,33.2,30.7,13.60,6,0,1,0.0,12,2.40,101,2,3,43,12.4,95,60,0,63.2,82
