試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-01-11,奈良ドリーマーズ,1,,渡邊徹,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2020-01-11,奈良ドリーマーズ,2,,言上真一,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,奈良ドリーマーズ,3,,壇上正健,1,■,nan,nan,nan,nan,4,3,0,0.75,0.75,3.00,2,2,0,100.0,0,-,3,0,0,1,8.3,0,0,0,-
2020-01-11,奈良ドリーマーズ,4,,下町浩二,4,■,■,■,■,nan,18,6,1,0.3333333333333333,0.2777777777777778,1.50,0,0,0,-,2,0.50,15,0,1,3,3.3,0,0,0,-
2020-01-11,奈良ドリーマーズ,5,L,小寺秀哉,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,奈良ドリーマーズ,7,,有津翔太,4,■,■,■,■,nan,20,6,1,0.3,0.25,1.50,1,0,0,0.0,0,-,13,1,0,6,19.2,0,0,0,-
2020-01-11,奈良ドリーマーズ,9,,高橋和希,4,■,■,■,■,nan,7,2,1,0.2857142857142857,0.14285714285714285,0.50,1,0,0,0.0,0,-,20,2,1,7,17.5,0,0,0,-
2020-01-11,奈良ドリーマーズ,11,,後藤和志,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,奈良ドリーマーズ,12,,川村幸司,4,■,■,■,■,nan,25,8,2,0.32,0.24,2.00,1,0,1,0.0,3,0.75,14,1,2,4,10.7,25,12,7,62.0
2020-01-11,奈良ドリーマーズ,14,,杉谷祐磨,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,奈良ドリーマーズ,15,,上竣,4,□,■,■,■,nan,31,17,1,0.5483870967741935,0.5161290322580645,4.25,10,3,1,30.0,1,0.25,9,0,4,3,-2.8,0,0,0,-
2020-01-11,奈良ドリーマーズ,16,,片野坂拓人,4,■,■,■,■,nan,27,16,2,0.5925925925925926,0.5185185185185185,4.00,4,2,2,50.0,2,0.50,18,1,3,1,2.8,32,14,12,62.5
2020-01-11,奈良ドリーマーズ,18,,南本大貴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,奈良ドリーマーズ,19,L,石渡瑛法,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,10,3,71.9
2020-01-11,奈良ドリーマーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,132,58,8,0.4393939393939394,0.3787878787878788,14.50,19,7,4,36.8,8,2.00,93,5,11,25,9.1,73,36,22,64.4
