試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-02-09,奈良ドリーマーズ,1,,渡邊徹,3,□,□,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-
2020-02-09,奈良ドリーマーズ,2,,言上真一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-09,奈良ドリーマーズ,3,,壇上正健,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-09,奈良ドリーマーズ,4,,下町浩二,5,■,■,■,■,■,11,4,2,0.36363636363636365,0.18181818181818182,0.80,0,0,0,-,1,0.20,10,0,1,0,-2.5,1,1,0,100.0
2020-02-09,奈良ドリーマーズ,5,L,小寺秀哉,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-09,奈良ドリーマーズ,7,,有津翔太,5,■,■,■,■,■,28,15,0,0.5357142857142857,0.5357142857142857,3.00,3,0,0,0.0,0,-,17,0,1,6,7.4,0,0,0,-
2020-02-09,奈良ドリーマーズ,9,,高橋和希,5,■,■,■,■,■,3,1,0,0.3333333333333333,0.3333333333333333,0.20,0,0,0,-,3,0.60,13,1,1,3,11.5,0,0,0,-
2020-02-09,奈良ドリーマーズ,11,,後藤和志,4,nan,□,■,■,■,23,9,5,0.391304347826087,0.17391304347826086,2.25,7,3,3,42.9,2,0.50,8,1,0,5,28.1,0,0,0,-
2020-02-09,奈良ドリーマーズ,12,,川村幸司,5,■,■,■,■,■,36,15,4,0.4166666666666667,0.3055555555555556,3.00,0,0,0,-,1,0.20,18,1,2,4,8.3,29,11,10,55.2
2020-02-09,奈良ドリーマーズ,14,,杉谷祐磨,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2020-02-09,奈良ドリーマーズ,15,,上竣,2,■,■,nan,nan,nan,13,4,0,0.3076923076923077,0.3076923076923077,2.00,4,1,0,25.0,1,0.50,6,0,4,1,-12.5,0,0,0,-
2020-02-09,奈良ドリーマーズ,16,,片野坂拓人,5,■,■,■,■,■,44,18,7,0.4090909090909091,0.25,3.60,6,2,2,33.3,0,-,23,0,0,10,10.9,32,14,12,62.5
2020-02-09,奈良ドリーマーズ,18,,南本大貴,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-09,奈良ドリーマーズ,19,L,石渡瑛法,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,7,9,42.6
2020-02-09,奈良ドリーマーズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,158,66,18,0.4177215189873418,0.3037974683544304,13.20,20,6,5,30.0,8,1.60,99,3,9,30,8.3,89,33,31,54.5
