試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-02-02,きんでんトリニティーブリッツ,1,,岡本侑,4,■,■,■,■,nan,25,4,6,0.16,-0.08,1.00,5,2,1,40.0,1,0.25,15,1,0,2,10.0,29,6,13,43.1
2020-02-02,きんでんトリニティーブリッツ,2,,尾松航洋,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,-8.3,0,0,0,-
2020-02-02,きんでんトリニティーブリッツ,3,L,長濱裕,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,9,5,76.7
2020-02-02,きんでんトリニティーブリッツ,4,,今田善仁,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-02,きんでんトリニティーブリッツ,5,,大賀惠介,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,1,4,37.5
2020-02-02,きんでんトリニティーブリッツ,6,,庄司練,4,■,■,■,■,nan,17,6,1,0.35294117647058826,0.29411764705882354,1.50,0,0,0,-,1,0.25,6,1,0,2,25.0,0,0,0,-
2020-02-02,きんでんトリニティーブリッツ,7,,田畑翔伍,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-02,きんでんトリニティーブリッツ,9,,内園徹,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,2,10.0,0,0,0,-
2020-02-02,きんでんトリニティーブリッツ,11,,毛利光生,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,10,0,1,3,5.0,2,0,1,25.0
2020-02-02,きんでんトリニティーブリッツ,12,,新谷俊揮,4,■,■,■,■,nan,17,6,2,0.35294117647058826,0.23529411764705882,1.50,0,0,0,-,1,0.25,15,2,2,3,15.0,30,9,15,55.0
2020-02-02,きんでんトリニティーブリッツ,13,,平田英貴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-02,きんでんトリニティーブリッツ,16,,山本寛生,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-02,きんでんトリニティーブリッツ,17,,和治裕太,4,■,■,■,■,nan,22,14,1,0.6363636363636364,0.5909090909090909,3.50,1,0,0,0.0,1,0.25,18,0,2,5,4.2,1,0,0,0.0
2020-02-02,きんでんトリニティーブリッツ,21,,小林空,4,■,■,■,■,nan,48,26,5,0.5416666666666666,0.4375,6.50,16,7,3,43.8,2,0.50,18,2,4,9,18.1,0,0,0,-
2020-02-02,きんでんトリニティーブリッツ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,129,56,15,0.43410852713178294,0.3178294573643411,14.00,22,9,4,40.9,7,1.75,90,6,10,26,11.1,85,25,38,51.8
