試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-01-19,きんでんトリニティーブリッツ,1,,岡本侑,3,□,□,■,nan,nan,10,2,2,0.2,0.0,0.67,2,0,1,0.0,1,0.33,6,0,0,4,16.7,12,7,4,75.0
2020-01-19,きんでんトリニティーブリッツ,2,,尾松航洋,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2020-01-19,きんでんトリニティーブリッツ,3,L,長濱裕,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,4,1,45.0
2020-01-19,きんでんトリニティーブリッツ,5,L,大賀惠介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-19,きんでんトリニティーブリッツ,6,,庄司練,3,■,■,■,nan,nan,10,4,1,0.4,0.3,1.33,0,0,0,-,0,-,3,0,1,0,-8.3,0,0,0,-
2020-01-19,きんでんトリニティーブリッツ,7,,田畑翔伍,3,■,■,■,nan,nan,7,1,0,0.14285714285714285,0.14285714285714285,0.33,0,0,0,-,0,-,4,0,0,0,0.0,4,2,1,62.5
2020-01-19,きんでんトリニティーブリッツ,8,,繁田康平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-19,きんでんトリニティーブリッツ,9,,内園徹,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,2,0,1,25.0
2020-01-19,きんでんトリニティーブリッツ,11,,毛利光生,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,1,0,-4.2,0,0,0,-
2020-01-19,きんでんトリニティーブリッツ,12,,新谷俊揮,2,■,■,nan,nan,nan,4,1,1,0.25,0.0,0.50,0,0,0,-,0,-,7,1,1,1,14.3,31,13,6,51.6
2020-01-19,きんでんトリニティーブリッツ,13,,平田英貴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-19,きんでんトリニティーブリッツ,16,,山本寛生,1,nan,□,nan,nan,nan,1,0,0,0.0,0.0,-,1,0,0,0.0,0,-,1,0,1,0,-25.0,0,0,0,-
2020-01-19,きんでんトリニティーブリッツ,17,,和治裕太,3,■,■,■,nan,nan,12,6,0,0.5,0.5,2.00,0,0,0,-,0,-,11,0,3,2,-2.3,1,0,1,50.0
2020-01-19,きんでんトリニティーブリッツ,21,,小林空,3,■,■,■,nan,nan,33,10,5,0.30303030303030304,0.15151515151515152,3.33,9,4,3,44.4,0,-,6,0,2,0,-8.3,0,0,0,-
2020-01-19,きんでんトリニティーブリッツ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,77,24,9,0.3116883116883117,0.19480519480519481,8.00,12,4,4,33.3,1,0.33,49,1,9,7,1.0,60,26,14,55.0
