試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-02-21,トヨタ車体クインシーズ,KUROBEアクアフェアリーズ,3,1,1,1,,鴫原ひなた,4,■,■,■,■,nan,39,14,5,35.9,23.1,3.50,1,0,0,0.0,0,-,18,1,3,9,13.9,26,8,3,36.5,15,,,,,,,,
2021-02-21,トヨタ車体クインシーズ,KUROBEアクアフェアリーズ,3,1,1,6,,村永奈央,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,2,1,0,50.0,0,,,,,,,,
2021-02-21,トヨタ車体クインシーズ,KUROBEアクアフェアリーズ,3,1,1,7,,渡邊彩,4,■,■,■,■,nan,25,6,2,24.0,16.0,1.50,0,0,0,-,0,-,11,0,0,5,11.4,0,0,0,-,6,,,,,,,,
2021-02-21,トヨタ車体クインシーズ,KUROBEアクアフェアリーズ,3,1,1,8,L,榊原美沙都,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,4,1,50.0,0,,,,,,,,
2021-02-21,トヨタ車体クインシーズ,KUROBEアクアフェアリーズ,3,1,1,10,,熊井風音,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-21,トヨタ車体クインシーズ,KUROBEアクアフェアリーズ,3,1,1,11,,荒木絵里香,4,■,■,■,■,nan,13,7,0,53.8,53.8,1.75,0,0,0,-,1,0.25,17,3,1,10,30.9,0,0,0,-,11,,,,,,,,
2021-02-21,トヨタ車体クインシーズ,KUROBEアクアフェアリーズ,3,1,1,12,,グーパートポーンプン,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-21,トヨタ車体クインシーズ,KUROBEアクアフェアリーズ,3,1,1,13,,ソロカイテインドレ,4,■,■,■,■,nan,56,23,4,41.1,33.9,5.75,7,2,0,28.6,2,0.50,13,0,4,4,0.0,0,0,0,-,25,,,,,,,,
2021-02-21,トヨタ車体クインシーズ,KUROBEアクアフェアリーズ,3,1,1,14,,松本亜弥華,1,nan,□,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-21,トヨタ車体クインシーズ,KUROBEアクアフェアリーズ,3,1,1,16,,中屋夏澄,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-21,トヨタ車体クインシーズ,KUROBEアクアフェアリーズ,3,1,1,17,,藪田美穂子,4,■,■,■,■,nan,34,18,2,52.9,47.1,4.50,1,0,1,0.0,0,-,15,3,1,8,31.7,48,18,5,42.7,21,,,,,,,,
2021-02-21,トヨタ車体クインシーズ,KUROBEアクアフェアリーズ,3,1,1,18,,山上有紀,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-21,トヨタ車体クインシーズ,KUROBEアクアフェアリーズ,3,1,1,20,,山形理沙子,4,■,■,■,■,nan,4,4,0,100.0,100.0,1.00,0,0,0,-,0,-,19,0,0,8,10.5,0,0,0,-,4,,,,,,,,
2021-02-21,トヨタ車体クインシーズ,KUROBEアクアフェアリーズ,3,1,1,22,,大川愛海,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0,,,,,,,,
2021-02-21,トヨタ車体クインシーズ,KUROBEアクアフェアリーズ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,172,72,13,41.9,34.3,18.00,9,2,1,22.2,3,0.75,95,7,9,46,17.1,85,31,9,41.8,82,160,58,7,36.2,3,0.75,15.6,37.6
