名前,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
古賀幸一郎,豊田合成トレフェルサ,7,12,0,0,0,,,0,0,0,0,0,0,0,0,47,35,0,,0.0,0.0,,74.5
名田篤史,堺ブレイザーズ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
坂梨朋彦,堺ブレイザーズ,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
大竹貴久,パナソニックパンサーズ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
大道大輔,堺ブレイザーズ,18,12,28,11,5,39.3,21.4,0,0,0,3,25,0,1,8,3,3,0,,0.9,0.2,7.0,100.0
宇佐美大輔,パナソニックパンサーズ,2,12,3,1,0,33.3,33.3,0,0,0,1,45,1,3,11,0,0,0,,0.1,0.1,6.7,
富松崇彰,東レアローズ,1,10,25,10,2,40.0,32.0,0,0,0,3,36,2,7,8,0,0,0,,1.0,0.3,6.2,
小糸敬夫,パナソニックパンサーズ,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
小西健太,パナソニックパンサーズ,10,2,3,1,0,33.3,33.3,0,0,0,0,6,0,1,2,1,1,0,,0.5,0.0,4.2,100.0
山本隆弘,パナソニックパンサーズ,5,10,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
岡本秀明,豊田合成トレフェルサ,13,8,0,0,0,,,0,0,0,0,12,0,2,5,4,4,0,,0.0,0.0,6.2,100.0
川村慎二,パナソニックパンサーズ,8,7,0,0,0,,,0,0,0,0,8,0,3,1,0,0,0,,0.0,0.0,-6.2,
川浦博昭,豊田合成トレフェルサ,9,11,33,19,2,57.6,51.5,0,0,0,6,41,5,9,9,8,6,0,,1.7,0.5,12.2,75.0
木内学,堺ブレイザーズ,10,11,0,0,0,,,0,0,0,0,12,0,2,4,0,0,0,,0.0,0.0,4.2,
松本慶彦,堺ブレイザーズ,1,12,36,17,2,47.2,41.7,0,0,0,7,44,0,3,7,3,3,0,,1.4,0.6,2.3,100.0
枩田優介,パナソニックパンサーズ,13,11,27,16,0,59.3,59.3,0,0,0,7,51,1,3,14,7,6,0,,1.5,0.6,7.4,85.7
森佑之,豊田合成トレフェルサ,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
森田亜貴斗,パナソニックパンサーズ,12,2,2,1,0,50.0,50.0,0,0,0,0,5,0,0,1,0,0,0,,0.5,0.0,5.0,
横田一義,堺ブレイザーズ,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
永野健,パナソニックパンサーズ,17,12,0,0,0,,,0,0,0,0,0,0,0,0,59,46,0,,0.0,0.0,,78.0
河雲栄樹,東レアローズ,19,1,4,1,1,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.0,,
清水邦広,パナソニックパンサーズ,1,12,121,62,8,51.2,44.6,44,23,2,4,52,6,8,14,0,0,0,52.3,5.2,0.3,14.4,
田辺修,東レアローズ,2,2,0,0,0,,,0,0,0,0,0,0,0,0,12,9,0,,0.0,0.0,,75.0
白澤健児,パナソニックパンサーズ,6,12,30,16,0,53.3,53.3,0,0,0,4,27,0,2,6,2,2,0,,1.3,0.3,3.7,100.0
盛重龍,豊田合成トレフェルサ,1,6,18,6,0,33.3,33.3,5,3,0,2,11,0,1,1,16,8,0,60.0,1.0,0.3,0.0,50.0
相澤寿,東レアローズ,7,5,10,7,0,70.0,70.0,0,0,0,5,6,0,2,0,0,0,0,,1.4,1.0,-8.3,
石島雄介,堺ブレイザーズ,3,12,84,36,3,42.9,39.3,11,5,2,7,40,2,4,14,47,34,0,45.5,3.0,0.6,11.2,72.3
福島政則,豊田合成トレフェルサ,5,2,11,2,3,18.2,-9.1,4,0,2,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,
福澤達哉,パナソニックパンサーズ,15,12,82,39,11,47.6,34.1,25,13,2,3,52,1,15,19,120,82,0,52.0,3.2,0.2,3.8,68.3
篠田歩,東レアローズ,17,9,18,8,1,44.4,38.9,0,0,0,2,38,0,1,5,0,0,0,,0.9,0.2,2.6,
米山裕太,東レアローズ,5,10,66,23,4,34.8,28.8,1,0,0,6,40,0,2,10,69,50,0,0.0,2.3,0.6,5.0,72.5
西尾太作,堺ブレイザーズ,16,4,21,7,3,33.3,19.0,3,2,0,0,9,2,1,0,21,15,0,66.7,1.8,0.0,19.4,71.4
角田辰徳,東レアローズ,16,3,31,11,3,35.5,25.8,4,3,0,1,11,0,3,1,14,7,0,75.0,3.7,0.3,-4.5,50.0
谷村孝,パナソニックパンサーズ,18,2,0,0,0,,,0,0,0,0,1,0,1,0,2,0,0,,0.0,0.0,-25.0,0.0
越谷章,東レアローズ,10,7,16,9,3,56.2,37.5,4,3,0,2,11,1,3,1,15,6,0,75.0,1.3,0.3,4.5,40.0
近藤茂,東レアローズ,4,7,4,3,0,75.0,75.0,0,0,0,4,24,1,2,5,0,0,0,,0.4,0.6,7.3,
近裕崇,豊田合成トレフェルサ,6,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
重村健太,豊田合成トレフェルサ,3,2,0,0,0,,,0,0,0,0,7,0,0,3,1,0,0,,0.0,0.0,10.7,0.0
金井修也,堺ブレイザーズ,8,4,1,1,0,100.0,100.0,0,0,0,0,13,0,0,3,0,0,0,,0.2,0.0,5.8,
鈴木悠二,東レアローズ,18,4,0,0,0,,,0,0,0,0,5,0,3,2,0,0,0,,0.0,0.0,-5.0,
阿部裕太,東レアローズ,9,6,2,1,1,50.0,0.0,0,0,0,2,12,0,1,2,0,0,0,,0.2,0.3,2.1,
高橋和人,豊田合成トレフェルサ,15,12,85,39,6,45.9,38.8,20,12,1,5,46,1,11,14,121,90,0,60.0,3.2,0.4,3.8,74.4
高橋幸造,豊田合成トレフェルサ,21,12,6,3,0,50.0,50.0,0,0,0,4,38,1,3,2,1,0,0,,0.2,0.3,2.0,0.0
