試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2016-10-22,豊田合成トレフェルサ,パナソニックパンサーズ,1,,山田脩造,1,□,nan,nan,nan,nan,2,1,0,50.0,50.0,1.00,0,0,0,-,0,-,1,0,1,0,0.0,1,1,0,100.0,1
2016-10-22,豊田合成トレフェルサ,パナソニックパンサーズ,2,,山近哲,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-10-22,豊田合成トレフェルサ,パナソニックパンサーズ,4,,内山正平,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.33,12,0,0,2,4.2,0,0,0,-,1
2016-10-22,豊田合成トレフェルサ,パナソニックパンサーズ,5,,前田一誠,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2016-10-22,豊田合成トレフェルサ,パナソニックパンサーズ,6,,近裕崇,3,■,■,■,nan,nan,4,3,0,75.0,75.0,1.00,0,0,0,-,1,0.33,11,0,3,1,2.3,1,1,0,100.0,4
2016-10-22,豊田合成トレフェルサ,パナソニックパンサーズ,7,,白岩直也,3,■,■,■,nan,nan,8,3,2,37.5,12.5,1.00,0,0,0,-,0,-,8,0,1,0,0.0,32,19,0,59.4,3
2016-10-22,豊田合成トレフェルサ,パナソニックパンサーズ,10,L,古賀幸一郎,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,13,0,81.2,0
2016-10-22,豊田合成トレフェルサ,パナソニックパンサーズ,11,,傳田亮太,3,■,■,■,nan,nan,9,7,1,77.8,66.7,2.33,0,0,0,-,1,0.33,11,0,3,1,2.3,0,0,0,-,8
2016-10-22,豊田合成トレフェルサ,パナソニックパンサーズ,12,,高松卓矢,3,■,■,■,nan,nan,18,10,1,55.6,50.0,3.33,2,2,0,100.0,0,-,12,1,1,5,17.1,7,3,0,42.9,11
2016-10-22,豊田合成トレフェルサ,パナソニックパンサーズ,13,,岡本秀明,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2016-10-22,豊田合成トレフェルサ,パナソニックパンサーズ,14,,椿山竜介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-10-22,豊田合成トレフェルサ,パナソニックパンサーズ,15,,オムルチェンイゴール,3,■,■,■,nan,nan,42,17,7,40.5,23.8,5.67,22,9,3,40.9,1,0.33,14,0,6,5,8.9,0,0,0,-,18
2016-10-22,豊田合成トレフェルサ,パナソニックパンサーズ,16,L,黒澤雄介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-10-22,豊田合成トレフェルサ,パナソニックパンサーズ,20,,川口太一,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,2,0,50.0,0
2016-10-22,豊田合成トレフェルサ,パナソニックパンサーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,84,41,11,48.8,35.7,13.67,24,11,3,45.8,4,1.33,73,1,15,15,6.2,61,39,0,63.9,46
2016-10-22,パナソニックパンサーズ,豊田合成トレフェルサ,1,,清水邦広,3,■,■,■,nan,nan,26,14,1,53.8,50.0,4.67,5,2,1,40.0,2,0.67,12,0,4,2,4.2,0,0,0,-,16
2016-10-22,パナソニックパンサーズ,豊田合成トレフェルサ,2,,深津英臣,3,■,■,■,nan,nan,2,2,0,100.0,100.0,0.67,0,0,0,-,0,-,21,1,2,6,11.0,3,0,0,0.0,3
2016-10-22,パナソニックパンサーズ,豊田合成トレフェルサ,3,,山添信也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-10-22,パナソニックパンサーズ,豊田合成トレフェルサ,5,,渡辺奏吾,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-10-22,パナソニックパンサーズ,豊田合成トレフェルサ,6,,白澤健児,3,■,■,■,nan,nan,4,2,0,50.0,50.0,0.67,0,0,0,-,1,0.33,7,0,2,2,7.1,0,0,0,-,3
2016-10-22,パナソニックパンサーズ,豊田合成トレフェルサ,8,,関田誠大,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-10-22,パナソニックパンサーズ,豊田合成トレフェルサ,9,,今村貴彦,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-10-22,パナソニックパンサーズ,豊田合成トレフェルサ,10,,山内晶大,3,■,■,■,nan,nan,11,6,1,54.5,45.5,2.00,0,0,0,-,4,1.33,13,0,5,3,5.8,0,0,0,-,10
2016-10-22,パナソニックパンサーズ,豊田合成トレフェルサ,11,,池田政之,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-10-22,パナソニックパンサーズ,豊田合成トレフェルサ,12,L,専田和也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-10-22,パナソニックパンサーズ,豊田合成トレフェルサ,13,,クビアクミハウ,3,■,■,■,nan,nan,18,7,1,38.9,33.3,2.33,1,0,1,0.0,0,-,16,0,4,4,6.2,17,14,0,82.4,7
2016-10-22,パナソニックパンサーズ,豊田合成トレフェルサ,15,,福澤達哉,3,■,■,■,nan,nan,28,14,1,50.0,46.4,4.67,2,2,0,100.0,1,0.33,10,0,3,4,10.0,20,15,0,75.0,15
2016-10-22,パナソニックパンサーズ,豊田合成トレフェルサ,17,L,永野健,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,15,0,83.3,0
2016-10-22,パナソニックパンサーズ,豊田合成トレフェルサ,19,,合田心平,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2016-10-22,パナソニックパンサーズ,豊田合成トレフェルサ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,89,45,4,50.6,46.1,15.00,8,4,2,50.0,8,2.67,81,1,20,21,7.5,58,44,0,75.9,54
2016-10-23,東レアローズ,サントリーサンバーズ,1,,富松崇彰,4,■,■,■,■,nan,11,8,1,72.7,63.6,2.00,0,0,0,-,5,1.25,15,2,1,6,20.7,0,0,0,-,15
2016-10-23,東レアローズ,サントリーサンバーズ,3,,伏見大和,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-10-23,東レアローズ,サントリーサンバーズ,4,,佐野翔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-10-23,東レアローズ,サントリーサンバーズ,5,,米山裕太,2,nan,nan,□,■,nan,3,1,0,33.3,33.3,0.50,0,0,0,-,0,-,7,1,0,2,21.4,6,4,0,66.7,2
2016-10-23,東レアローズ,サントリーサンバーズ,6,L,渡辺俊介,2,nan,nan,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,8,0,72.7,0
2016-10-23,東レアローズ,サントリーサンバーズ,8,,瀬戸口竜矢,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-10-23,東レアローズ,サントリーサンバーズ,9,,梅野聡,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-10-23,東レアローズ,サントリーサンバーズ,10,,星野秀知,3,■,■,■,nan,nan,14,5,0,35.7,35.7,1.67,0,0,0,-,0,-,7,0,3,2,7.1,20,10,0,50.0,5
2016-10-23,東レアローズ,サントリーサンバーズ,14,,ジョルジェフニコラ,4,■,■,■,■,nan,42,25,4,59.5,50.0,6.25,15,9,2,60.0,0,-,15,1,1,7,17.0,0,0,0,-,26
2016-10-23,東レアローズ,サントリーサンバーズ,15,,李博,4,■,■,■,■,nan,9,6,0,66.7,66.7,1.50,0,0,0,-,3,0.75,18,0,4,11,15.3,0,0,0,-,9
2016-10-23,東レアローズ,サントリーサンバーズ,18,,鈴木悠二,4,■,■,■,■,nan,13,6,0,46.2,46.2,1.50,2,2,0,100.0,0,-,15,2,2,6,23.3,21,12,0,57.1,8
2016-10-23,東レアローズ,サントリーサンバーズ,20,,大木貴之,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2016-10-23,東レアローズ,サントリーサンバーズ,21,,藤井直伸,4,■,■,■,■,nan,1,1,0,100.0,100.0,0.25,0,0,0,-,0,-,13,0,1,4,7.7,0,0,0,-,1
2016-10-23,東レアローズ,サントリーサンバーズ,22,L,井手智,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,10,0,76.9,0
2016-10-23,東レアローズ,サントリーサンバーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,93,52,5,55.9,50.5,13.00,17,11,2,64.7,8,2.00,91,6,13,38,16.4,71,44,0,62.0,66
2016-10-23,サントリーサンバーズ,東レアローズ,1,,山村宏太,2,nan,nan,□,■,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,0,2,7.1,0,0,0,-,0
