名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
オムルチェンイゴール,2016-11,豊田合成トレフェルサ,15,24,335,181,18,54.0,48.7,160,87,12,11,106,12,34,37,1,0,0,204,54.4,7.54,0.46,12.0,0.0
オムルチェンイゴール,2016-12,豊田合成トレフェルサ,15,16,183,93,12,50.8,44.3,87,48,7,4,79,10,19,34,0,0,0,107,55.2,5.81,0.25,17.4,
オムルチェンイゴール,2017-01,豊田合成トレフェルサ,15,25,329,189,18,57.4,52.0,134,75,11,13,101,9,28,44,1,0,0,211,56.0,7.56,0.52,12.9,0.0
オムルチェンイゴール,2017-02,豊田合成トレフェルサ,15,8,103,60,8,58.3,50.5,30,21,4,4,38,5,11,17,0,0,0,69,70.0,7.5,0.5,17.1,
カジースキマテイ,2016-10,ジェイテクトSTINGS,1,3,24,13,1,54.2,50.0,3,3,0,1,10,0,3,2,20,15,0,14,100.0,4.33,0.33,-2.5,75.0
カジースキマテイ,2016-11,ジェイテクトSTINGS,1,24,221,122,14,55.2,48.9,43,26,4,15,110,10,18,53,189,126,0,147,60.5,5.08,0.62,17.0,66.7
カジースキマテイ,2016-12,ジェイテクトSTINGS,1,18,186,94,6,50.5,47.3,29,19,0,8,70,5,14,28,68,34,0,107,65.5,5.22,0.44,12.1,50.0
カジースキマテイ,2017-01,ジェイテクトSTINGS,1,26,272,139,15,51.1,45.6,51,27,2,9,113,13,21,68,176,116,0,161,52.9,5.35,0.35,21.9,65.9
カジースキマテイ,2017-02,ジェイテクトSTINGS,1,6,60,27,5,45.0,36.7,10,5,2,2,26,5,5,12,47,35,0,34,50.0,4.5,0.33,26.0,74.5
クビアクミハウ,2016-10,パナソニックパンサーズ,13,3,18,7,1,38.9,33.3,1,0,1,0,16,0,4,4,17,14,0,7,0.0,2.33,0.0,0.0,82.4
クビアクミハウ,2016-11,パナソニックパンサーズ,13,26,174,103,12,59.2,52.3,30,16,5,16,106,5,16,39,220,146,0,124,53.3,3.96,0.62,10.1,66.4
クビアクミハウ,2017-01,パナソニックパンサーズ,13,26,237,113,23,47.7,38.0,30,12,3,19,93,6,18,36,253,151,0,138,40.0,4.35,0.73,11.3,59.7
クビアクミハウ,2017-02,パナソニックパンサーズ,13,8,54,29,3,53.7,48.1,4,4,0,3,33,1,9,20,43,30,0,33,100.0,3.62,0.38,11.4,69.8
ジョルジェフニコラ,2016-10,東レアローズ,14,4,42,25,4,59.5,50.0,15,9,2,0,15,1,1,7,0,0,0,26,60.0,6.25,0.0,16.7,
ジョルジェフニコラ,2016-11,東レアローズ,14,25,309,149,10,48.2,45.0,156,66,8,2,94,4,20,37,0,0,0,155,42.3,5.96,0.08,8.8,
ジョルジェフニコラ,2016-12,東レアローズ,14,17,191,96,8,50.3,46.1,99,46,4,6,74,5,20,38,0,0,0,107,46.5,5.65,0.35,12.8,
ジョルジェフニコラ,2017-01,東レアローズ,14,27,293,161,24,54.9,46.8,133,71,10,9,116,9,35,40,0,0,0,179,53.4,5.96,0.33,8.8,
ジョルジェフニコラ,2017-02,東レアローズ,14,6,77,44,5,57.1,50.6,39,24,5,1,26,0,8,11,0,0,0,45,61.5,7.33,0.17,2.9,
ベゼラジュニオル,2017-01,JTサンダーズ,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
ペピチミラン,2016-10,FC東京,6,3,32,16,5,50.0,34.4,12,8,3,0,9,1,3,1,0,0,0,17,66.7,5.33,0.0,5.6,
ペピチミラン,2016-11,FC東京,6,12,120,48,16,40.0,26.7,52,20,9,6,46,6,15,13,0,0,0,60,38.5,4.0,0.5,12.0,
ペピチミラン,2016-12,FC東京,6,14,173,85,17,49.1,39.3,76,37,9,8,52,2,23,15,0,0,0,95,48.7,6.07,0.57,0.0,
ペピチミラン,2017-01,FC東京,6,25,286,133,29,46.5,36.4,107,48,17,7,89,11,32,32,0,0,0,151,44.9,5.32,0.28,12.4,
ペピチミラン,2017-02,FC東京,6,10,93,45,6,48.4,41.9,41,20,4,0,42,5,13,21,0,0,0,50,48.8,4.5,0.0,16.7,
ルブリッチドラジェン,2016-10,JTサンダーズ,19,5,59,22,8,37.3,23.7,26,9,4,3,15,1,2,6,0,0,0,26,34.6,4.4,0.6,13.3,
ルブリッチドラジェン,2016-11,JTサンダーズ,19,24,280,129,16,46.1,40.4,107,47,8,3,87,3,26,31,0,0,0,135,43.9,5.38,0.12,4.9,
ルブリッチドラジェン,2016-12,JTサンダーズ,19,16,174,86,22,49.4,36.8,69,34,11,3,58,4,16,15,0,0,0,93,49.3,5.38,0.19,6.5,
ルブリッチドラジェン,2017-01,JTサンダーズ,19,29,338,152,26,45.0,37.3,129,51,14,7,103,5,21,42,1,0,0,164,39.5,5.24,0.24,10.0,0.0
ルブリッチドラジェン,2017-02,JTサンダーズ,19,8,103,52,7,50.5,43.7,48,23,5,2,34,1,11,12,0,0,0,55,47.9,6.5,0.25,3.7,
中島健太,2016-10,JTサンダーズ,4,5,10,5,1,50.0,40.0,0,0,0,2,8,0,2,0,0,0,0,7,,1.0,0.4,-6.2,
中島健太,2016-11,JTサンダーズ,4,20,46,28,1,60.9,58.7,1,0,0,10,54,3,10,13,0,0,0,41,0.0,1.4,0.5,6.9,
中島健太,2016-12,JTサンダーズ,4,10,15,4,0,26.7,26.7,0,0,0,1,29,1,6,2,1,0,0,6,,0.4,0.1,0.0,0.0
中島健太,2017-01,JTサンダーズ,4,5,6,5,0,83.3,83.3,0,0,0,3,13,0,2,3,0,0,0,8,,1.0,0.6,1.9,
中島健太,2017-02,JTサンダーズ,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
久保山尚,2016-10,ジェイテクトSTINGS,16,3,0,0,0,,,0,0,0,1,11,1,0,5,0,0,0,2,,0.0,0.33,20.5,
久保山尚,2016-11,ジェイテクトSTINGS,16,19,9,3,0,33.3,33.3,1,0,0,3,63,3,4,18,1,0,0,9,0.0,0.16,0.16,10.3,0.0
久保山尚,2016-12,ジェイテクトSTINGS,16,6,0,0,0,,,0,0,0,1,9,0,1,0,0,0,0,1,,0.0,0.17,-2.8,
久保山尚,2017-01,ジェイテクトSTINGS,16,25,7,5,0,71.4,71.4,0,0,0,1,69,0,1,20,0,0,0,6,,0.2,0.04,6.9,
久保山尚,2017-02,ジェイテクトSTINGS,16,5,0,0,0,,,0,0,0,0,5,1,0,0,0,0,0,1,,0.0,0.0,20.0,
久原大輝,2016-10,JTサンダーズ,8,5,0,0,0,,,0,0,0,0,0,0,0,0,21,16,0,0,,0.0,0.0,,76.2
久原大輝,2016-11,JTサンダーズ,8,9,0,0,0,,,0,0,0,0,0,0,0,0,13,6,0,0,,0.0,0.0,,46.2
久原大輝,2016-12,JTサンダーズ,8,3,0,0,0,,,0,0,0,0,0,0,0,0,20,13,0,0,,0.0,0.0,,65.0
久原大輝,2017-01,JTサンダーズ,8,10,0,0,0,,,0,0,0,0,2,0,0,1,43,25,0,0,,0.0,0.0,12.5,58.1
久原大輝,2017-02,JTサンダーズ,8,5,1,1,0,100.0,100.0,0,0,0,0,3,0,0,1,7,6,0,1,,0.2,0.0,8.3,85.7
久原翼,2017-01,パナソニックパンサーズ,7,7,14,5,2,35.7,21.4,2,1,0,1,13,0,1,6,5,3,0,6,50.0,0.71,0.14,9.6,60.0
久原翼,2017-02,パナソニックパンサーズ,7,5,5,4,0,80.0,80.0,0,0,0,0,6,0,1,1,12,7,0,4,,0.8,0.0,0.0,58.3
井上仁,2016-10,FC東京,29,3,9,3,1,33.3,22.2,0,0,0,2,10,0,2,2,0,0,0,5,,1.0,0.67,0.0,
井上仁,2017-02,FC東京,29,2,4,2,0,50.0,50.0,0,0,0,0,1,0,1,0,0,0,0,2,,1.0,0.0,-25.0,
井上俊輔,2016-10,JTサンダーズ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
井上俊輔,2016-11,JTサンダーズ,9,5,0,0,0,,,0,0,0,0,6,0,1,0,0,0,0,0,,0.0,0.0,-4.2,
井上俊輔,2016-12,JTサンダーズ,9,5,0,0,0,,,0,0,0,4,17,1,1,2,0,0,0,5,,0.0,0.8,7.4,
井上俊輔,2017-01,JTサンダーズ,9,12,2,2,0,100.0,100.0,0,0,0,4,27,2,6,8,1,0,0,8,,0.17,0.33,9.3,0.0
井上俊輔,2017-02,JTサンダーズ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
井上慎一朗,2017-01,JTサンダーズ,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
井上航,2017-01,JTサンダーズ,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
井上航,2017-02,JTサンダーズ,10,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
井上裕介,2016-10,堺ブレイザーズ,2,5,0,0,0,,,0,0,0,0,0,0,0,0,16,9,0,0,,0.0,0.0,,56.2
井上裕介,2016-11,堺ブレイザーズ,2,25,0,0,0,,,0,0,0,0,0,0,0,0,123,78,0,0,,0.0,0.0,,63.4
井上裕介,2016-12,堺ブレイザーズ,2,18,0,0,0,,,0,0,0,0,0,0,0,0,96,51,0,0,,0.0,0.0,,53.1
井上裕介,2017-01,堺ブレイザーズ,2,27,0,0,0,,,0,0,0,0,0,0,0,0,127,84,0,0,,0.0,0.0,,66.1
井上裕介,2017-02,堺ブレイザーズ,2,8,0,0,0,,,0,0,0,0,0,0,0,0,46,19,0,0,,0.0,0.0,,41.3
井手智,2016-10,東レアローズ,22,3,0,0,0,,,0,0,0,0,0,0,0,0,13,10,0,0,,0.0,0.0,,76.9
井手智,2016-11,東レアローズ,22,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
井手智,2016-12,東レアローズ,22,7,0,0,0,,,0,0,0,0,0,0,0,0,14,10,0,0,,0.0,0.0,,71.4
井手智,2017-01,東レアローズ,22,18,0,0,0,,,0,0,0,0,0,0,0,0,84,51,0,0,,0.0,0.0,,60.7
井手智,2017-02,東レアローズ,22,6,0,0,0,,,0,0,0,0,0,0,0,0,42,27,0,0,,0.0,0.0,,64.3
今富稜介,2016-10,堺ブレイザーズ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
今富稜介,2016-11,堺ブレイザーズ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
今富稜介,2016-12,堺ブレイザーズ,16,8,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
今富稜介,2017-01,堺ブレイザーズ,16,10,0,0,0,,,0,0,0,0,0,0,0,0,9,7,0,0,,0.0,0.0,,77.8
今富稜介,2017-02,堺ブレイザーズ,16,6,0,0,0,,,0,0,0,0,0,0,0,0,6,3,0,0,,0.0,0.0,,50.0
今村貴彦,2016-10,パナソニックパンサーズ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
今村貴彦,2016-11,パナソニックパンサーズ,9,2,2,2,0,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,2,,1.0,0.0,0.0,
今村貴彦,2016-12,パナソニックパンサーズ,9,2,9,2,1,22.2,11.1,0,0,0,0,7,1,2,0,1,0,0,3,,1.0,0.0,7.1,0.0
今村貴彦,2017-01,パナソニックパンサーズ,9,18,54,28,5,51.9,42.6,18,11,2,4,27,0,7,5,1,1,0,32,61.1,1.56,0.22,-1.9,100.0
今村貴彦,2017-02,パナソニックパンサーズ,9,7,27,16,1,59.3,55.6,8,5,0,1,10,1,2,2,1,1,0,18,62.5,2.29,0.14,10.0,100.0
伊藤康貴,2016-10,堺ブレイザーズ,11,5,9,1,0,11.1,11.1,0,0,0,3,15,0,2,6,50,34,0,4,,0.2,0.6,6.7,68.0
伊藤康貴,2016-11,堺ブレイザーズ,11,13,44,18,5,40.9,29.5,1,0,0,1,38,0,9,12,84,42,0,19,0.0,1.38,0.08,2.0,50.0
伊藤康貴,2016-12,堺ブレイザーズ,11,2,0,0,0,,,0,0,0,0,2,0,1,1,0,0,0,0,,0.0,0.0,0.0,
伊藤康貴,2017-01,堺ブレイザーズ,11,20,39,18,5,46.2,33.3,0,0,0,3,51,5,13,14,92,46,0,26,,0.9,0.15,10.3,50.0
伊藤康貴,2017-02,堺ブレイザーズ,11,4,6,3,0,50.0,50.0,0,0,0,0,5,0,0,1,20,12,0,3,,0.75,0.0,5.0,60.0
伏見大和,2016-10,東レアローズ,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
伏見大和,2016-11,東レアローズ,3,6,18,12,0,66.7,66.7,0,0,0,2,18,2,6,5,0,0,0,16,,2.0,0.33,9.7,
伏見大和,2016-12,東レアローズ,3,1,1,0,0,0.0,0.0,0,0,0,0,2,0,0,2,0,0,0,0,,0.0,0.0,25.0,
伏見大和,2017-01,東レアローズ,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
伏見大和,2017-02,東レアローズ,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐川翔,2016-10,堺ブレイザーズ,8,5,1,0,1,0.0,-100.0,0,0,0,2,22,1,2,4,0,0,0,3,,0.0,0.4,6.8,
佐川翔,2016-11,堺ブレイザーズ,8,25,6,4,0,66.7,66.7,0,0,0,8,90,4,17,24,4,0,0,16,,0.16,0.32,6.4,0.0
佐川翔,2016-12,堺ブレイザーズ,8,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
佐川翔,2017-01,堺ブレイザーズ,8,20,8,6,0,75.0,75.0,0,0,0,6,51,2,6,12,1,0,0,14,,0.3,0.3,6.9,0.0
佐川翔,2017-02,堺ブレイザーズ,8,8,2,2,0,100.0,100.0,0,0,0,2,24,1,4,10,1,0,0,5,,0.25,0.25,10.4,0.0
佐野翔,2016-10,東レアローズ,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐野翔,2016-11,東レアローズ,4,16,9,4,0,44.4,44.4,2,0,0,1,4,0,1,1,3,0,0,5,0.0,0.25,0.06,0.0,0.0
佐野翔,2016-12,東レアローズ,4,12,15,6,0,40.0,40.0,2,0,0,0,5,0,0,1,0,0,0,6,0.0,0.5,0.0,5.0,
佐野翔,2017-01,東レアローズ,4,12,6,3,0,50.0,50.0,1,1,0,1,4,0,1,1,0,0,0,4,100.0,0.25,0.08,0.0,
佐野翔,2017-02,東レアローズ,4,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
傳田亮太,2016-10,豊田合成トレフェルサ,11,3,9,7,1,77.8,66.7,0,0,0,1,11,0,3,1,0,0,0,8,,2.33,0.33,-4.5,
傳田亮太,2016-11,豊田合成トレフェルサ,11,24,47,29,0,61.7,61.7,0,0,0,16,87,6,22,25,0,0,0,51,,1.21,0.67,7.8,
傳田亮太,2016-12,豊田合成トレフェルサ,11,16,32,18,2,56.2,50.0,4,0,0,12,57,7,10,30,3,2,0,37,0.0,1.12,0.75,21.1,66.7
傳田亮太,2017-01,豊田合成トレフェルサ,11,25,53,30,2,56.6,52.8,0,0,0,22,90,8,20,29,1,1,0,60,,1.2,0.88,11.4,100.0
傳田亮太,2017-02,豊田合成トレフェルサ,11,8,13,10,1,76.9,69.2,0,0,0,4,21,0,5,2,1,1,0,14,,1.25,0.5,-3.6,100.0
兒玉康成,2017-01,パナソニックパンサーズ,21,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
兒玉康成,2017-02,パナソニックパンサーズ,21,2,1,0,1,0.0,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
八子大輔,2016-10,JTサンダーズ,14,4,28,13,3,46.4,35.7,3,2,0,0,12,0,2,5,17,8,0,13,66.7,3.25,0.0,6.2,47.1
八子大輔,2016-11,JTサンダーズ,14,20,81,35,6,43.2,35.8,7,4,2,2,67,10,10,20,86,36,0,47,57.1,1.75,0.1,18.7,41.9
八子大輔,2016-12,JTサンダーズ,14,11,49,19,4,38.8,30.6,6,3,1,2,35,1,5,8,57,23,0,22,50.0,1.73,0.18,5.0,40.4
八子大輔,2017-01,JTサンダーズ,14,19,34,13,0,38.2,38.2,0,0,0,1,28,0,9,7,28,13,0,14,,0.68,0.05,-1.8,46.4
八子大輔,2017-02,JTサンダーズ,14,3,6,4,1,66.7,50.0,0,0,0,0,2,0,0,2,2,2,0,4,,1.33,0.0,25.0,100.0
内山正平,2016-10,豊田合成トレフェルサ,4,3,1,0,0,0.0,0.0,0,0,0,1,12,0,0,2,0,0,0,1,,0.0,0.33,4.2,
内山正平,2016-11,豊田合成トレフェルサ,4,24,5,3,0,60.0,60.0,0,0,0,5,81,1,3,14,2,0,0,9,,0.12,0.21,4.6,0.0
内山正平,2016-12,豊田合成トレフェルサ,4,16,4,2,0,50.0,50.0,0,0,0,7,44,2,1,11,1,0,0,11,,0.12,0.44,10.2,0.0
内山正平,2017-01,豊田合成トレフェルサ,4,25,7,5,0,71.4,71.4,0,0,0,2,81,0,6,29,3,0,0,7,,0.2,0.08,7.1,0.0
内山正平,2017-02,豊田合成トレフェルサ,4,8,1,1,0,100.0,100.0,0,0,0,0,30,0,1,7,1,1,0,1,,0.12,0.0,5.0,100.0
内藤和也,2016-10,堺ブレイザーズ,5,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
内藤和也,2016-11,堺ブレイザーズ,5,20,5,3,0,60.0,60.0,0,0,0,1,32,0,5,8,1,1,0,4,,0.15,0.05,2.3,100.0
内藤和也,2016-12,堺ブレイザーズ,5,16,21,11,1,52.4,47.6,0,0,0,2,50,0,4,20,5,2,0,13,,0.69,0.12,8.0,40.0
内藤和也,2017-01,堺ブレイザーズ,5,23,2,2,0,100.0,100.0,0,0,0,1,40,2,7,11,0,0,0,5,,0.09,0.04,7.5,
内藤和也,2017-02,堺ブレイザーズ,5,8,0,0,0,,,0,0,0,0,9,0,1,6,0,0,0,0,,0.0,0.0,13.9,
冨士本大生,2016-12,パナソニックパンサーズ,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
冨士本大生,2017-01,パナソニックパンサーズ,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
冨田直人,2017-02,FC東京,17,3,4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,,0.0,0.0,,100.0
出耒田敬,2016-10,堺ブレイザーズ,7,5,10,8,0,80.0,80.0,0,0,0,1,12,1,1,4,0,0,0,10,,1.6,0.2,14.6,
出耒田敬,2016-11,堺ブレイザーズ,7,25,50,19,1,38.0,36.0,0,0,0,21,60,1,2,25,2,1,0,41,,0.76,0.84,11.2,50.0
出耒田敬,2016-12,堺ブレイザーズ,7,14,33,20,3,60.6,51.5,0,0,0,10,32,0,3,10,0,0,0,30,,1.43,0.71,5.5,
出耒田敬,2017-01,堺ブレイザーズ,7,26,47,25,1,53.2,51.1,0,0,0,13,64,4,14,14,1,1,0,42,,0.96,0.5,6.2,100.0
出耒田敬,2017-02,堺ブレイザーズ,7,8,15,10,0,66.7,66.7,0,0,0,2,26,0,4,8,0,0,0,12,,1.25,0.25,3.8,
前田一誠,2016-10,豊田合成トレフェルサ,5,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
前田一誠,2016-11,豊田合成トレフェルサ,5,10,0,0,0,,,0,0,0,0,12,1,1,6,0,0,0,1,,0.0,0.0,18.8,
前田一誠,2016-12,豊田合成トレフェルサ,5,11,0,0,0,,,0,0,0,0,11,0,0,3,0,0,0,0,,0.0,0.0,6.8,
前田一誠,2017-01,豊田合成トレフェルサ,5,10,0,0,0,,,0,0,0,0,12,0,0,5,0,0,0,0,,0.0,0.0,10.4,
前田一誠,2017-02,豊田合成トレフェルサ,5,5,0,0,0,,,0,0,0,0,6,0,0,1,0,0,0,0,,0.0,0.0,4.2,
千々木駿介,2016-10,堺ブレイザーズ,10,2,5,2,1,40.0,20.0,1,1,0,0,1,0,0,0,3,1,0,2,100.0,1.0,0.0,0.0,33.3
千々木駿介,2016-11,堺ブレイザーズ,10,15,95,35,11,36.8,25.3,12,6,3,2,42,0,3,12,90,41,0,37,50.0,2.33,0.13,5.4,45.6
千々木駿介,2017-01,堺ブレイザーズ,10,25,150,59,8,39.3,34.0,21,6,3,3,89,6,17,29,132,64,0,68,28.6,2.36,0.12,10.1,48.5
千々木駿介,2017-02,堺ブレイザーズ,10,7,38,18,4,47.4,36.8,6,4,0,1,22,1,2,6,19,11,0,20,66.7,2.57,0.14,9.1,57.9
古田史郎,2016-10,ジェイテクトSTINGS,4,3,24,12,1,50.0,45.8,8,6,0,0,14,0,4,3,0,0,0,12,75.0,4.0,0.0,-1.8,
古田史郎,2016-11,ジェイテクトSTINGS,4,24,197,84,17,42.6,34.0,87,34,8,9,79,3,24,31,1,1,0,96,39.1,3.5,0.38,6.0,100.0
古田史郎,2016-12,ジェイテクトSTINGS,4,16,96,39,9,40.6,31.2,40,14,7,7,57,1,12,24,0,0,0,47,35.0,2.44,0.44,7.0,
古田史郎,2017-01,ジェイテクトSTINGS,4,24,206,99,9,48.1,43.7,86,40,7,4,93,5,24,34,1,0,0,108,46.5,4.12,0.17,8.1,0.0
古田史郎,2017-02,ジェイテクトSTINGS,4,6,53,25,3,47.2,41.5,25,15,1,0,21,0,5,2,0,0,0,25,60.0,4.17,0.0,-3.6,
古賀幸一郎,2016-10,豊田合成トレフェルサ,10,3,0,0,0,,,0,0,0,0,0,0,0,0,16,13,0,0,,0.0,0.0,,81.2
古賀幸一郎,2016-11,豊田合成トレフェルサ,10,24,0,0,0,,,0,0,0,0,0,0,0,0,111,82,0,0,,0.0,0.0,,73.9
古賀幸一郎,2016-12,豊田合成トレフェルサ,10,16,0,0,0,,,0,0,0,0,0,0,0,0,70,57,0,0,,0.0,0.0,,81.4
古賀幸一郎,2017-01,豊田合成トレフェルサ,10,25,0,0,0,,,0,0,0,0,0,0,0,0,120,81,0,0,,0.0,0.0,,67.5
古賀幸一郎,2017-02,豊田合成トレフェルサ,10,8,0,0,0,,,0,0,0,0,0,0,0,0,43,30,0,0,,0.0,0.0,,69.8
合田心平,2016-10,パナソニックパンサーズ,19,3,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
合田心平,2016-11,パナソニックパンサーズ,19,11,0,0,0,,,0,0,0,0,12,0,0,3,0,0,0,0,,0.0,0.0,6.2,
合田心平,2016-12,パナソニックパンサーズ,19,3,0,0,0,,,0,0,0,0,4,0,0,1,0,0,0,0,,0.0,0.0,6.2,
合田心平,2017-01,パナソニックパンサーズ,19,12,0,0,0,,,0,0,0,0,14,1,0,7,0,0,0,1,,0.0,0.0,19.6,
合田心平,2017-02,パナソニックパンサーズ,19,6,0,0,0,,,0,0,0,0,8,0,0,4,0,0,0,0,,0.0,0.0,12.5,
吉岡光大,2016-10,JTサンダーズ,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉岡光大,2016-11,JTサンダーズ,5,1,2,1,0,50.0,50.0,0,0,0,1,2,0,0,1,3,1,0,2,,1.0,1.0,12.5,33.3
吉岡光大,2016-12,JTサンダーズ,5,5,20,14,1,70.0,65.0,0,0,0,0,8,0,2,1,32,25,0,14,,2.8,0.0,-3.1,78.1
吉岡光大,2017-01,JTサンダーズ,5,27,121,55,6,45.5,40.5,0,0,0,9,86,3,17,25,220,110,0,67,,2.04,0.33,5.8,50.0
吉岡光大,2017-02,JTサンダーズ,5,8,35,13,0,37.1,37.1,0,0,0,1,29,3,7,8,64,32,0,17,,1.62,0.12,11.2,50.0
和中謙治,2016-10,FC東京,28,3,12,5,2,41.7,25.0,0,0,0,0,11,0,1,2,33,20,0,5,,1.67,0.0,2.3,60.6
和中謙治,2016-11,FC東京,28,24,94,35,4,37.2,33.0,0,0,0,4,80,3,12,23,246,165,0,42,,1.46,0.17,7.2,67.1
和中謙治,2016-12,FC東京,28,14,22,12,0,54.5,54.5,0,0,0,1,41,0,5,14,137,89,0,13,,0.86,0.07,5.5,65.0
和中謙治,2017-01,FC東京,28,25,46,13,2,28.3,23.9,0,0,0,9,82,1,0,37,212,118,0,23,,0.52,0.36,12.5,55.7
和中謙治,2017-02,FC東京,28,10,30,9,2,30.0,23.3,0,0,0,3,33,0,0,6,62,40,0,12,,0.9,0.3,4.5,64.5
唐川大志,2016-10,JTサンダーズ,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
唐川大志,2016-11,JTサンダーズ,15,24,0,0,0,,,0,0,0,0,0,0,0,0,141,91,0,0,,0.0,0.0,,64.5
唐川大志,2016-12,JTサンダーズ,15,14,0,0,0,,,0,0,0,0,0,0,0,0,55,35,0,0,,0.0,0.0,,63.6
唐川大志,2017-01,JTサンダーズ,15,28,0,0,0,,,0,0,0,0,0,0,0,0,117,65,0,0,,0.0,0.0,,55.6
