月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,10,,藤中謙也,7,2,2,2,1,0,35,20,1,57.14285714285714,54.285714285714285,5.0,7,5,0,71.42857142857143,2,0.2857142857142857,33,3,4,3,8.333333333333334,57,21,17,51.75438596491228
11,10,,藤中謙也,24,7,5,5,4,0,83,32,8,38.55421686746988,28.915662650602407,3.4583333333333335,22,11,1,50.0,4,0.16666666666666666,89,3,8,16,5.617977528089888,155,65,51,58.38709677419355
12,10,,藤中謙也,12,4,4,3,1,0,63,30,3,47.61904761904761,42.857142857142854,5.25,14,5,1,35.714285714285715,9,0.75,47,1,7,6,1.5957446808510638,91,47,24,64.83516483516483
01,10,,藤中謙也,17,5,5,5,2,0,73,35,4,47.94520547945205,42.465753424657535,4.294117647058823,17,10,0,58.82352941176471,12,0.7058823529411765,63,1,5,15,5.555555555555555,138,65,30,57.971014492753625
11,10,,藤中謙也,24,7,7,6,4,0,121,55,12,45.45454545454545,35.53719008264463,5.041666666666667,27,13,4,48.148148148148145,11,0.4583333333333333,73,0,14,10,-1.36986301369863,204,95,46,57.84313725490196
