月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,18,,小川猛,1,0,0,0,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,1,0,0,0,0.0,0,0,0,
11,18,,小川猛,4,0,0,0,0,0,3,0,1,0.0,-33.33333333333333,0.75,1,0,1,0.0,0,0.0,2,0,2,0,-25.0,0,0,0,
12,18,,小川猛,4,0,0,0,0,0,3,1,0,33.33333333333333,33.33333333333333,0.75,0,0,0,,0,0.0,1,0,1,0,-25.0,0,0,0,
01,18,,小川猛,6,0,0,0,0,0,7,6,0,85.71428571428571,85.71428571428571,1.1666666666666667,2,1,0,50.0,0,0.0,3,1,1,0,25.0,0,0,0,
11,18,,小川猛,10,2,2,2,2,0,81,38,6,46.913580246913575,39.50617283950617,8.1,30,14,2,46.666666666666664,1,0.1,36,1,10,8,1.3888888888888888,0,0,0,
