試合日,年月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2009-11-28,2009-11,JTマーヴェラス,東レアローズ,15,,川原麻実,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-11-28,2009-11,JTマーヴェラス,東レアローズ,16,,神本千佳,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-11-28,2009-11,JTマーヴェラス,東レアローズ,18,,河合由貴,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,3,1,0,1,35.0,0,0,0,-,1
2009-11-28,2009-11,東レアローズ,JTマーヴェラス,1,,芝田安希,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-11-28,2009-11,東レアローズ,JTマーヴェラス,2,,西脇万里子,3,■,■,■,,,9,4,1,44.4,33.3,1.33,0,0,0,-,0,-,12,1,2,2,12.5,0,0,0,-,5
2009-11-28,2009-11,東レアローズ,JTマーヴェラス,3,,大山加奈,3,■,■,□,,,23,5,2,21.7,13.0,1.67,5,1,2,20.0,2,0.67,7,0,1,0,0.0,0,0,0,-,7
2009-11-28,2009-11,東レアローズ,JTマーヴェラス,4,,荒木絵里香,3,■,■,■,,,11,6,0,54.5,54.5,2.00,0,0,0,-,4,1.33,12,0,2,3,6.2,0,0,0,-,10
2009-11-28,2009-11,東レアローズ,JTマーヴェラス,5,L,濱口華菜里,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,9,0,52.9,0
2009-11-28,2009-11,東レアローズ,JTマーヴェラス,6,,中道瞳,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,7,0,0,1,3.6,0,0,0,-,0
2009-11-28,2009-11,東レアローズ,JTマーヴェラス,7,,大山未希,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-11-28,2009-11,東レアローズ,JTマーヴェラス,8,,バルボッサシンシア,3,■,■,■,,,25,7,1,28.0,24.0,2.33,6,3,1,50.0,0,-,5,0,0,1,5.0,9,7,0,77.8,7
2009-11-28,2009-11,東レアローズ,JTマーヴェラス,10,,木村沙織,3,■,■,■,,,23,8,1,34.8,30.4,2.67,1,1,0,100.0,1,0.33,10,0,0,2,5.0,37,27,0,73.0,9
2009-11-28,2009-11,東レアローズ,JTマーヴェラス,11,,佐藤美耶,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-11-28,2009-11,東レアローズ,JTマーヴェラス,12,,高田ありさ,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,3,2,0,66.7,0
2009-11-28,2009-11,東レアローズ,JTマーヴェラス,13,,和田麻里江,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-11-28,2009-11,東レアローズ,JTマーヴェラス,14,,迫田さおり,2,,□,■,,,20,10,0,50.0,50.0,5.00,6,3,0,50.0,0,-,6,0,0,1,4.2,0,0,0,-,10
2009-11-28,2009-11,東レアローズ,JTマーヴェラス,19,L,小平花織,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-11-28,2009-11,NECレッドロケッツ,パイオニアレッドウィングス,1,,渡邊絢子,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-11-28,2009-11,NECレッドロケッツ,パイオニアレッドウィングス,2,,杉山祥子,4,■,■,■,■,,24,13,1,54.2,50.0,3.25,0,0,0,-,6,1.50,12,0,1,2,4.2,0,0,0,-,19
2009-11-28,2009-11,NECレッドロケッツ,パイオニアレッドウィングス,3,,内藤香菜子,1,,,,□,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2009-11-28,2009-11,NECレッドロケッツ,パイオニアレッドウィングス,4,,松崎さ代子,4,■,■,■,■,,25,11,2,44.0,36.0,2.75,0,0,0,-,4,1.00,12,2,3,1,15.4,4,4,0,100.0,17
2009-11-28,2009-11,NECレッドロケッツ,パイオニアレッドウィングス,5,,フォフィーニャアナパウラ,4,■,■,■,■,,37,14,2,37.8,32.4,3.50,1,1,0,100.0,1,0.25,13,0,2,1,1.9,28,21,0,75.0,15
2009-11-28,2009-11,NECレッドロケッツ,パイオニアレッドウィングス,6,,有田沙織,4,■,■,■,■,,29,3,3,10.3,0.0,0.75,7,0,1,0.0,1,0.25,17,1,1,1,7.4,0,0,0,-,5
2009-11-28,2009-11,NECレッドロケッツ,パイオニアレッドウィングス,8,,秋山美幸,4,■,■,□,■,,1,0,0,0.0,0.0,-,0,0,0,-,2,0.50,9,0,3,2,5.6,0,0,0,-,2
2009-11-28,2009-11,NECレッドロケッツ,パイオニアレッドウィングス,9,,内田暁子,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2009-11-28,2009-11,NECレッドロケッツ,パイオニアレッドウィングス,10,L,井野亜季子,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,35,29,0,82.9,0
2009-11-28,2009-11,NECレッドロケッツ,パイオニアレッドウィングス,12,,安藤典莉子,2,,,□,□,,0,0,0,,,-,0,0,0,-,0,-,6,1,0,2,21.7,0,0,0,-,1
2009-11-28,2009-11,NECレッドロケッツ,パイオニアレッドウィングス,15,L,竹内沙耶歌,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-11-28,2009-11,NECレッドロケッツ,パイオニアレッドウィングス,16,,澁澤夏美,1,■,,,,,11,2,2,18.2,0.0,2.00,1,0,0,0.0,0,-,6,0,0,1,4.2,2,2,0,100.0,2
2009-11-28,2009-11,NECレッドロケッツ,パイオニアレッドウィングス,19,,松浦寛子,3,,□,■,□,,2,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-,0
2009-11-28,2009-11,NECレッドロケッツ,パイオニアレッドウィングス,20,,八幡美樹,4,□,■,■,■,,37,7,4,18.9,8.1,1.75,2,1,0,50.0,0,-,12,1,1,5,17.1,14,12,0,85.7,8
2009-11-28,2009-11,パイオニアレッドウィングス,NECレッドロケッツ,0,,佐々木みき,4,■,■,■,■,,59,19,2,32.2,28.8,4.75,9,5,1,55.6,1,0.25,12,2,0,0,15.0,8,4,0,50.0,22
2009-11-28,2009-11,パイオニアレッドウィングス,NECレッドロケッツ,2,,杉本早希,4,■,■,■,■,,34,11,1,32.4,29.4,2.75,2,0,1,0.0,0,-,25,0,3,10,10.0,18,15,0,83.3,11
2009-11-28,2009-11,パイオニアレッドウィングス,NECレッドロケッツ,3,,板橋恵,4,■,■,■,■,,4,3,0,75.0,75.0,0.75,0,0,0,-,1,0.25,21,1,3,2,7.1,0,0,0,-,5
2009-11-28,2009-11,パイオニアレッドウィングス,NECレッドロケッツ,5,,多治見麻子,4,■,■,■,■,,15,6,0,40.0,40.0,1.50,0,0,0,-,2,0.50,10,0,2,0,0.0,2,2,0,100.0,8
2009-11-28,2009-11,パイオニアレッドウィングス,NECレッドロケッツ,7,,成田郁久美,4,■,■,■,■,,27,10,3,37.0,25.9,2.50,0,0,0,-,4,1.00,15,0,3,0,0.0,23,16,0,69.6,14
2009-11-28,2009-11,パイオニアレッドウィングス,NECレッドロケッツ,8,,今野加奈子,1,,,□,,,4,1,0,25.0,25.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2009-11-28,2009-11,パイオニアレッドウィングス,NECレッドロケッツ,18,,高橋美帆,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-11-28,2009-11,パイオニアレッドウィングス,NECレッドロケッツ,19,,芦野李沙,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-11-28,2009-11,パイオニアレッドウィングス,NECレッドロケッツ,20,L,吉田真未,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,20,0,83.3,0
2009-11-28,2009-11,パイオニアレッドウィングス,NECレッドロケッツ,23,,香野晶子,4,■,■,■,■,,20,6,1,30.0,25.0,1.50,0,0,0,-,1,0.25,14,0,1,2,3.6,3,2,0,66.7,7
2009-11-28,2009-11,パイオニアレッドウィングス,NECレッドロケッツ,24,,冨永こよみ,3,□,□,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-11-28,2009-11,パイオニアレッドウィングス,NECレッドロケッツ,26,,田村翔子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-11-28,2009-11,岡山シーガルズ,久光製薬スプリングス,1,L,吉田みなみ,2,●,●,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,13,0,72.2,0
2009-11-28,2009-11,岡山シーガルズ,久光製薬スプリングス,2,,山口舞,3,■,■,■,,,18,9,0,50.0,50.0,3.00,0,0,0,-,1,0.33,6,0,0,0,0.0,10,7,0,70.0,10
2009-11-28,2009-11,岡山シーガルズ,久光製薬スプリングス,3,L,米村信子,2,,〇,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,4,0,57.1,0
2009-11-28,2009-11,岡山シーガルズ,久光製薬スプリングス,5,,福田舞,3,■,■,■,,,21,5,2,23.8,14.3,1.67,2,0,0,0.0,0,-,9,0,2,2,5.6,13,11,0,84.6,5
2009-11-28,2009-11,岡山シーガルズ,久光製薬スプリングス,7,,神田千絵,1,,□,,,,4,1,0,25.0,25.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,1
2009-11-28,2009-11,岡山シーガルズ,久光製薬スプリングス,8,,川畑愛希,2,■,■,,,,17,3,0,17.6,17.6,1.50,0,0,0,-,0,-,3,0,1,0,0.0,3,2,0,66.7,3
2009-11-28,2009-11,岡山シーガルズ,久光製薬スプリングス,12,,村田奈都美,3,■,■,■,,,40,9,3,22.5,15.0,3.00,0,0,0,-,0,-,6,0,0,3,12.5,3,2,0,66.7,9
2009-11-28,2009-11,岡山シーガルズ,久光製薬スプリングス,13,,高松未,1,,,■,,,4,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,2,1,0,50.0,0
2009-11-28,2009-11,岡山シーガルズ,久光製薬スプリングス,14,,宮下遥,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,1,1,0,100.0,0
2009-11-28,2009-11,岡山シーガルズ,久光製薬スプリングス,15,,岡野弘子,3,■,■,■,,,0,0,0,,,-,0,0,0,-,1,0.33,3,0,0,0,0.0,0,0,0,-,1
2009-11-28,2009-11,岡山シーガルズ,久光製薬スプリングス,21,,森和代,3,■,■,■,,,12,1,1,8.3,0.0,0.33,0,0,0,-,0,-,6,0,1,1,4.2,5,5,0,100.0,1
2009-11-28,2009-11,岡山シーガルズ,久光製薬スプリングス,22,,卜部里菜,2,□,□,,,,2,0,1,0.0,-50.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-11-28,2009-11,岡山シーガルズ,久光製薬スプリングス,29,,瀬尾有耶,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,3,3,0,100.0,0
2009-11-28,2009-11,岡山シーガルズ,久光製薬スプリングス,41,,小菅真弓,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2009-11-28,2009-11,久光製薬スプリングス,岡山シーガルズ,1,,石井美樹,3,■,■,■,,,21,5,0,23.8,23.8,1.67,2,1,0,50.0,2,0.67,9,0,0,1,2.8,12,11,0,91.7,7
2009-11-28,2009-11,久光製薬スプリングス,岡山シーガルズ,2,,古藤千鶴,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,0
2009-11-28,2009-11,久光製薬スプリングス,岡山シーガルズ,3,,鶴田桂子,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,10,0,0,0,0.0,0,0,0,-,0
2009-11-28,2009-11,久光製薬スプリングス,岡山シーガルズ,4,,先野久美子,3,■,■,■,,,6,3,0,50.0,50.0,1.00,0,0,0,-,0,-,14,0,0,3,5.4,0,0,0,-,3
2009-11-28,2009-11,久光製薬スプリングス,岡山シーガルズ,7,,狩野美雪,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-11-28,2009-11,久光製薬スプリングス,岡山シーガルズ,8,,大村加奈子,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-11-28,2009-11,久光製薬スプリングス,岡山シーガルズ,9,,平井香菜子,3,■,■,■,,,15,4,1,26.7,20.0,1.33,0,0,0,-,2,0.67,11,1,2,1,9.5,0,0,0,-,7
2009-11-28,2009-11,久光製薬スプリングス,岡山シーガルズ,10,L,佐野優子,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,8,0,80.0,0
2009-11-28,2009-11,久光製薬スプリングス,岡山シーガルズ,11,,エリザンジェラオリヴェイラ,3,■,■,■,,,36,17,2,47.2,41.7,5.67,19,8,2,42.1,1,0.33,12,1,4,2,12.5,0,0,0,-,19
2009-11-28,2009-11,久光製薬スプリングス,岡山シーガルズ,12,,筒井視穂子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-11-28,2009-11,久光製薬スプリングス,岡山シーガルズ,16,,浅津ゆうこ,1,,,□,,,3,2,0,66.7,66.7,2.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,2
2009-11-28,2009-11,久光製薬スプリングス,岡山シーガルズ,17,,岩坂名奈,2,,□,□,,,3,1,0,33.3,33.3,0.50,0,0,0,-,0,-,5,1,0,1,21.0,0,0,0,-,2
2009-11-28,2009-11,久光製薬スプリングス,岡山シーガルズ,18,L,新鍋理沙,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-11-28,2009-11,久光製薬スプリングス,岡山シーガルズ,22,,石田瑞穂,3,■,■,■,,,32,14,2,43.8,37.5,4.67,7,1,2,14.3,1,0.33,10,1,1,3,15.5,18,12,0,66.7,16
2009-11-28,2009-11,トヨタ車体クインシーズ,デンソーエアリービーズ,1,,都築有美子,3,■,■,■,,,13,4,1,30.8,23.1,1.33,0,0,0,-,0,-,3,0,0,2,16.7,12,4,0,33.3,4
2009-11-28,2009-11,トヨタ車体クインシーズ,デンソーエアリービーズ,3,,山本陽子,2,,□,■,,,4,3,0,75.0,75.0,1.50,0,0,0,-,0,-,4,1,1,1,26.2,0,0,0,-,4
2009-11-28,2009-11,トヨタ車体クインシーズ,デンソーエアリービーズ,4,,船崎恵視,3,■,■,■,,,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,4,0,1,2,12.5,0,0,0,-,1
2009-11-28,2009-11,トヨタ車体クインシーズ,デンソーエアリービーズ,5,,田原香理,2,■,■,,,,6,1,0,16.7,16.7,0.50,0,0,0,-,0,-,8,1,1,2,16.2,0,0,0,-,2
2009-11-28,2009-11,トヨタ車体クインシーズ,デンソーエアリービーズ,6,,河村聖子,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2009-11-28,2009-11,トヨタ車体クインシーズ,デンソーエアリービーズ,7,,前田見奈子,1,,,■,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,0
2009-11-28,2009-11,トヨタ車体クインシーズ,デンソーエアリービーズ,9,,眞恵子,3,■,■,■,,,11,4,0,36.4,36.4,1.33,0,0,0,-,0,-,5,0,1,1,5.0,0,0,0,-,4
2009-11-28,2009-11,トヨタ車体クインシーズ,デンソーエアリービーズ,11,L,八田奈都己,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,4,0,30.8,0
2009-11-28,2009-11,トヨタ車体クインシーズ,デンソーエアリービーズ,12,,大塚真菜,1,,,□,,,9,2,1,22.2,11.1,2.00,0,0,0,-,0,-,2,0,1,1,12.5,1,0,0,0.0,2
2009-11-28,2009-11,トヨタ車体クインシーズ,デンソーエアリービーズ,13,,金子雅代,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,1,0,0,0.0,0
2009-11-28,2009-11,トヨタ車体クインシーズ,デンソーエアリービーズ,14,,藤原亜紀,3,□,□,□,,,20,2,2,10.0,0.0,0.67,0,0,0,-,0,-,6,1,0,3,25.8,10,7,0,70.0,3
2009-11-28,2009-11,トヨタ車体クインシーズ,デンソーエアリービーズ,15,,堀崎智恵美,3,■,■,□,,,12,6,0,50.0,50.0,2.00,0,0,0,-,0,-,10,0,0,4,10.0,24,13,0,54.2,6
2009-11-28,2009-11,トヨタ車体クインシーズ,デンソーエアリービーズ,17,,コロンボレナタ,3,■,■,■,,,25,8,3,32.0,20.0,2.67,0,0,0,-,2,0.67,6,0,1,2,8.3,0,0,0,-,10
2009-11-28,2009-11,トヨタ車体クインシーズ,デンソーエアリービーズ,22,L,梶原雪路,1,,,〇,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,3,0,50.0,0
2009-11-28,2009-11,デンソーエアリービーズ,トヨタ車体クインシーズ,2,,矢野美子,3,■,■,■,,,15,10,0,66.7,66.7,3.33,0,0,0,-,3,1.00,12,1,1,5,17.1,0,0,0,-,14
2009-11-28,2009-11,デンソーエアリービーズ,トヨタ車体クインシーズ,3,,黒羽桂子,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,5,1,0,0,16.0,0,0,0,-,1
2009-11-28,2009-11,デンソーエアリービーズ,トヨタ車体クインシーズ,4,,細田絵理,3,■,■,■,,,37,13,2,35.1,29.7,4.33,0,0,0,-,0,-,16,2,3,5,17.8,7,2,0,28.6,15
2009-11-28,2009-11,デンソーエアリービーズ,トヨタ車体クインシーズ,5,,熊谷桜子,3,■,■,■,,,1,1,0,100.0,100.0,0.33,0,0,0,-,1,0.33,10,0,1,5,12.5,0,0,0,-,2
2009-11-28,2009-11,デンソーエアリービーズ,トヨタ車体クインシーズ,7,,石井里沙,2,,□,□,,,2,1,0,50.0,50.0,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2009-11-28,2009-11,デンソーエアリービーズ,トヨタ車体クインシーズ,8,,井上香織,3,■,■,■,,,16,5,0,31.2,31.2,1.67,0,0,0,-,2,0.67,10,0,0,7,17.5,0,0,0,-,7
2009-11-28,2009-11,デンソーエアリービーズ,トヨタ車体クインシーズ,9,L,櫻井由香,2,●,●,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,10,0,66.7,0
2009-11-28,2009-11,デンソーエアリービーズ,トヨタ車体クインシーズ,11,,関李香,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-11-28,2009-11,デンソーエアリービーズ,トヨタ車体クインシーズ,14,,大槻真弥,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,2,0,40.0,0
2009-11-28,2009-11,デンソーエアリービーズ,トヨタ車体クインシーズ,16,L,片下恭子,2,,〇,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2009-11-28,2009-11,デンソーエアリービーズ,トヨタ車体クインシーズ,20,,鈴木裕子,3,■,■,■,,,15,8,0,53.3,53.3,2.67,0,0,0,-,3,1.00,10,0,0,4,10.0,11,7,0,63.6,11
2009-11-28,2009-11,デンソーエアリービーズ,トヨタ車体クインシーズ,22,,本田つばさ,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-11-28,2009-11,デンソーエアリービーズ,トヨタ車体クインシーズ,23,,大村祥子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-11-28,2009-11,デンソーエアリービーズ,トヨタ車体クインシーズ,34,,スタエレンスシャイーヌ,3,■,■,■,,,20,8,4,40.0,20.0,2.67,3,1,1,33.3,2,0.67,11,0,2,6,13.6,9,2,0,22.2,10
2009-11-29,2009-11,トヨタ車体クインシーズ,パイオニアレッドウィングス,1,,都築有美子,5,■,■,■,■,■,51,15,3,29.4,23.5,3.00,0,0,0,-,2,0.40,16,0,2,4,6.2,22,12,0,54.5,17
2009-11-29,2009-11,トヨタ車体クインシーズ,パイオニアレッドウィングス,3,,山本陽子,5,■,■,■,■,■,15,4,1,26.7,20.0,0.80,0,0,0,-,3,0.60,19,2,1,3,13.4,0,0,0,-,9
2009-11-29,2009-11,トヨタ車体クインシーズ,パイオニアレッドウィングス,4,,船崎恵視,5,■,■,■,■,■,1,1,0,100.0,100.0,0.20,0,0,0,-,2,0.40,20,2,2,7,17.8,0,0,0,-,5
2009-11-29,2009-11,トヨタ車体クインシーズ,パイオニアレッドウィングス,5,,田原香理,5,■,■,■,■,■,14,5,0,35.7,35.7,1.00,0,0,0,-,2,0.40,13,0,1,4,7.7,0,0,0,-,7
2009-11-29,2009-11,トヨタ車体クインシーズ,パイオニアレッドウィングス,6,,河村聖子,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-11-29,2009-11,トヨタ車体クインシーズ,パイオニアレッドウィングス,7,,前田見奈子,1,,,,,□,0,0,0,,,-,0,0,0,-,1,1.00,0,0,0,0,-,0,0,0,-,1
2009-11-29,2009-11,トヨタ車体クインシーズ,パイオニアレッドウィングス,9,,眞恵子,4,□,□,□,,□,6,3,1,50.0,33.3,0.75,0,0,0,-,0,-,7,0,0,0,0.0,1,0,0,0.0,3
2009-11-29,2009-11,トヨタ車体クインシーズ,パイオニアレッドウィングス,11,L,八田奈都己,2,,,,〇,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,4,0,66.7,0
2009-11-29,2009-11,トヨタ車体クインシーズ,パイオニアレッドウィングス,12,,大塚真菜,1,,,,□,,11,5,1,45.5,36.4,5.00,0,0,0,-,1,1.00,3,0,0,3,25.0,6,5,0,83.3,6
2009-11-29,2009-11,トヨタ車体クインシーズ,パイオニアレッドウィングス,14,,藤原亜紀,4,□,□,,□,□,4,1,0,25.0,25.0,0.25,0,0,0,-,0,-,9,1,2,4,22.2,4,3,0,75.0,2
2009-11-29,2009-11,トヨタ車体クインシーズ,パイオニアレッドウィングス,15,,堀崎智恵美,5,■,■,■,■,■,14,4,1,28.6,21.4,0.80,0,0,0,-,0,-,11,1,2,1,9.5,34,22,0,64.7,5
2009-11-29,2009-11,トヨタ車体クインシーズ,パイオニアレッドウィングス,17,,コロンボレナタ,5,■,■,■,■,■,85,30,5,35.3,29.4,6.00,8,1,2,12.5,1,0.20,14,0,1,4,7.1,0,0,0,-,31
2009-11-29,2009-11,トヨタ車体クインシーズ,パイオニアレッドウィングス,21,,山田真里,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-11-29,2009-11,トヨタ車体クインシーズ,パイオニアレッドウィングス,22,L,梶原雪路,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,15,0,55.6,0
2009-11-29,2009-11,パイオニアレッドウィングス,トヨタ車体クインシーズ,0,,佐々木みき,5,■,■,■,■,■,79,17,4,21.5,16.5,3.40,17,5,1,29.4,2,0.40,19,0,1,7,9.2,10,4,0,40.0,19
2009-11-29,2009-11,パイオニアレッドウィングス,トヨタ車体クインシーズ,2,,杉本早希,5,■,■,■,■,■,48,10,3,20.8,14.6,2.00,6,2,0,33.3,0,-,25,2,4,7,15.0,16,12,0,75.0,12
2009-11-29,2009-11,パイオニアレッドウィングス,トヨタ車体クインシーズ,3,,板橋恵,5,■,■,■,■,■,5,2,0,40.0,40.0,0.40,0,0,0,-,1,0.20,17,0,1,9,13.2,0,0,0,-,3
2009-11-29,2009-11,パイオニアレッドウィングス,トヨタ車体クインシーズ,5,,多治見麻子,5,■,■,■,■,■,25,12,1,48.0,44.0,2.40,0,0,0,-,6,1.20,17,1,2,6,13.5,0,0,0,-,19
2009-11-29,2009-11,パイオニアレッドウィングス,トヨタ車体クインシーズ,7,,成田郁久美,5,■,■,■,■,■,19,11,0,57.9,57.9,2.20,0,0,0,-,6,1.20,17,0,0,3,4.4,20,16,0,80.0,17
2009-11-29,2009-11,パイオニアレッドウィングス,トヨタ車体クインシーズ,8,,今野加奈子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
