月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,埼玉上尾メディックス,4,,堀江美志,13,3,3,3,2,1,88,28,2,31.8,29.5,2.2,9,3,1,33.3,6,0.5,44,3,2,14,13.6,64,23,21,52.3
11,埼玉上尾メディックス,4,,堀江美志,13,4,2,2,3,0,104,26,2,25.0,23.1,2.0,8,0,1,0.0,2,0.2,32,3,3,9,14.1,94,37,24,52.1
12,埼玉上尾メディックス,4,,堀江美志,15,0,2,3,2,1,98,31,3,31.6,28.6,2.1,9,3,0,33.3,3,0.2,38,1,3,11,7.9,68,33,14,58.8
01,埼玉上尾メディックス,4,,堀江美志,2,0,0,1,0,0,22,5,1,22.7,18.2,2.5,1,0,0,0.0,0,0.0,5,0,1,3,10.0,16,7,4,56.2
