試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-02-14,PFUブルーキャッツ,2,,瀬戸杏華,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-14,PFUブルーキャッツ,3,L,森田茉莉,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,4,2,33.3,,,,,,,,
2021-02-14,PFUブルーキャッツ,4,,ジャラットハタイラット,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-14,PFUブルーキャッツ,6,,村上華澄,4,■,■,■,■,nan,11,5,0,45.5,45.5,1.25,0,0,0,-,2,0.50,12,1,1,2,10.4,1,0,0,0.0,,,,,,,,
2021-02-14,PFUブルーキャッツ,7,,合屋咲希,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,1,0,33.3,,,,,,,,
2021-02-14,PFUブルーキャッツ,8,,高相みな実,2,■,■,nan,nan,nan,7,0,0,0.0,0.0,-,0,0,0,-,0,-,5,1,0,3,35.0,5,2,0,40.0,,,,,,,,
2021-02-14,PFUブルーキャッツ,9,,山下遥香,2,■,■,nan,nan,nan,1,1,0,100.0,100.0,0.50,0,0,0,-,1,0.50,3,0,1,0,-8.3,0,0,0,-,,,,,,,,
2021-02-14,PFUブルーキャッツ,10,,綿引菜都美,4,■,■,■,■,nan,9,1,0,11.1,11.1,0.25,0,0,0,-,2,0.50,22,2,0,3,12.5,0,0,0,-,,,,,,,,
2021-02-14,PFUブルーキャッツ,11,,堀口あやか,3,nan,□,■,■,nan,24,11,0,45.8,45.8,3.67,0,0,0,-,0,-,11,1,0,5,20.5,11,5,2,54.5,,,,,,,,
2021-02-14,PFUブルーキャッツ,13,,津賀菜緒,2,□,nan,nan,□,nan,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-14,PFUブルーキャッツ,14,,島畑奈緒子,4,□,□,■,■,nan,2,1,0,50.0,50.0,0.25,0,0,0,-,1,0.25,14,0,2,5,5.4,0,0,0,-,,,,,,,,
2021-02-14,PFUブルーキャッツ,18,,アコスタロスランディ,4,■,■,■,■,nan,42,18,3,42.9,35.7,4.50,6,2,0,33.3,0,-,13,1,4,1,1.9,13,8,3,73.1,,,,,,,,
2021-02-14,PFUブルーキャッツ,33,L,和才奈々美,1,nan,〇,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-14,PFUブルーキャッツ,35,,志摩美古都,4,■,■,■,■,nan,20,9,1,45.0,40.0,2.25,0,0,0,-,2,0.50,12,0,1,2,2.1,11,6,3,68.2,,,,,,,,
2021-02-14,PFUブルーキャッツ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,117,47,4,40.2,36.8,11.75,6,2,0,33.3,8,2.00,92,6,9,21,9.8,59,26,10,52.5,133,49,12,36.8,7,1.75,7.7,68.3
