試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2014-04-12,トヨタ車体クインシーズ,東レアローズ,1,,竹田沙希,3,■,■,■,nan,nan,20,5,2,25.0,15.0,1.67,0,0,0,-,0,-,6,0,0,2,8.3,16,11,0,68.8,5
2014-04-12,トヨタ車体クインシーズ,東レアローズ,2,,矢野美子,2,■,■,nan,nan,nan,7,5,0,71.4,71.4,2.50,0,0,0,-,2,1.00,8,0,0,3,9.4,0,0,0,-,7
2014-04-12,トヨタ車体クインシーズ,東レアローズ,4,,藤田夏未,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,13,1,1,7,19.6,0,0,0,-,1
2014-04-12,トヨタ車体クインシーズ,東レアローズ,5,,平松美有紀,3,■,■,■,nan,nan,12,5,0,41.7,41.7,1.67,0,0,0,-,2,0.67,5,0,0,0,0.0,0,0,0,-,7
2014-04-12,トヨタ車体クインシーズ,東レアローズ,6,,衛藤智美,2,□,nan,■,nan,nan,4,1,0,25.0,25.0,0.50,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,1
2014-04-12,トヨタ車体クインシーズ,東レアローズ,7,,日隈佑,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-04-12,トヨタ車体クインシーズ,東レアローズ,8,,川島里華,1,nan,□,nan,nan,nan,3,1,0,33.3,33.3,1.00,0,0,0,-,1,1.00,0,0,0,0,-,0,0,0,-,2
2014-04-12,トヨタ車体クインシーズ,東レアローズ,11,L,梶原雪路,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-04-12,トヨタ車体クインシーズ,東レアローズ,12,,山田真里,3,■,■,■,nan,nan,21,7,2,33.3,23.8,2.33,0,0,0,-,2,0.67,9,0,0,5,13.9,34,15,0,44.1,9
2014-04-12,トヨタ車体クインシーズ,東レアローズ,13,L,高橋咲妃惠,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,4,0,57.1,0
2014-04-12,トヨタ車体クインシーズ,東レアローズ,14,,藤原亜紀,2,nan,□,□,nan,nan,9,2,0,22.2,22.2,1.00,0,0,0,-,0,-,6,0,0,1,4.2,8,3,0,37.5,2
2014-04-12,トヨタ車体クインシーズ,東レアローズ,16,,山田侑樹,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,1,0,0,0.0,0
2014-04-12,トヨタ車体クインシーズ,東レアローズ,18,,眞恵子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2014-04-12,トヨタ車体クインシーズ,東レアローズ,23,,カナニダニエルソン,3,■,■,■,nan,nan,35,13,1,37.1,34.3,4.33,3,2,0,66.7,1,0.33,9,0,0,2,5.6,2,1,0,50.0,14
2014-04-12,トヨタ車体クインシーズ,東レアローズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,111,39,5,35.1,30.6,13.00,3,2,0,66.7,8,2.67,62,1,1,22,10.2,68,34,0,50.0,48
