大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 WOMEN,プレステージ・インターナショナルアランマーレ,21,60,303,83,16,27.4,15,2,2,13.3,1.38,53,0.88,159,3,5,15,55,11.3,16,7,3,53.1,83,53,8,144
レギュラーラウンド,プレステージ・インターナショナルアランマーレ,21,60,303,83,16,27.4,15,2,2,13.3,1.38,53,0.88,159,3,5,15,55,11.3,16,7,3,53.1,83,53,8,144
V.LEAGUE DIVISION2 WOMEN 2018-19,プレステージ・インターナショナルアランマーレ,23,81,315,117,15,37.1,0,0,0,-,1.44,59,0.73,312,6,14,27,127,14.4,13,11,2,92.3,117,59,20,196
レギュラーラウンド,プレステージ・インターナショナルアランマーレ,18,64,249,95,11,38.2,0,0,0,-,1.48,45,0.70,248,4,13,24,97,14.2,10,8,2,90.0,95,45,17,157
ファイナル６,プレステージ・インターナショナルアランマーレ,5,17,66,22,4,33.3,0,0,0,-,1.29,14,0.82,64,2,1,3,30,15.2,3,3,0,100.0,22,14,3,39
Ｖ・チャレンジリーグⅡ女子 2017/18,プレステージ・インターナショナルアランマーレ,15,60,319,93,21,29.2,0,0,0,-,1.55,42,0.70,176,1,9,22,57,10.7,9,3,3,50.0,93,42,10,145
レギュラーラウンド,プレステージ・インターナショナルアランマーレ,15,60,319,93,21,29.2,0,0,0,-,1.55,42,0.70,176,1,9,22,57,10.7,9,3,3,50.0,93,42,10,145
Ｖ・チャレンジリーグⅡ女子 2016/17,プレステージ・インターナショナルアランマーレ,8,4,3,2,0,66.7,0,0,0,-,0.5,0,-,1,0,0,0,0,0.0,0,0,0,-,2,0,0,2
レギュラーラウンド,プレステージ・インターナショナルアランマーレ,8,4,3,2,0,66.7,0,0,0,-,0.5,0,-,1,0,0,0,0,0.0,0,0,0,-,2,0,0,2
レギュラーシーズン通算,,62,188,874,273,48,31.2,15,2,2,13.3,1.45,140,0.74,584,8,27,61,209,12.3,35,18,8,62.9,273,140,35,448
通算,,67,205,940,295,52,31.4,15,2,2,13.3,1.44,154,0.75,648,10,28,64,239,12.6,38,21,8,65.8,295,154,38,487
