試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-01-26,PFUブルーキャッツ,トヨタ車体クインシーズ,2,,ドリスジェニファー,3,■,■,■,nan,nan,16,7,1,43.8,37.5,2.33,0,0,0,-,2,0.67,9,0,0,5,13.9,1,0,0,0.0,9
2019-01-26,PFUブルーキャッツ,トヨタ車体クインシーズ,3,,吉安遥,2,□,nan,□,nan,nan,1,0,0,0.0,0.0,-,1,0,0,0.0,0,-,0,0,0,0,-,3,1,2,66.7,0
2019-01-26,PFUブルーキャッツ,トヨタ車体クインシーズ,4,,宇田沙織,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,0.0,0,0,0,-,0
2019-01-26,PFUブルーキャッツ,トヨタ車体クインシーズ,5,,江畑幸子,3,■,■,■,nan,nan,34,11,1,32.4,29.4,3.67,4,0,1,0.0,1,0.33,12,0,0,3,6.2,0,0,0,-,12
2019-01-26,PFUブルーキャッツ,トヨタ車体クインシーズ,6,,村上華澄,2,nan,□,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,7,0,0,2,7.1,1,0,0,0.0,0
2019-01-26,PFUブルーキャッツ,トヨタ車体クインシーズ,7,L,谷七海,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,3,3,45.0,0
2019-01-26,PFUブルーキャッツ,トヨタ車体クインシーズ,10,,秋山愛海,3,■,■,■,nan,nan,23,7,1,30.4,26.1,2.33,3,2,0,66.7,1,0.33,11,0,2,2,0.0,29,5,10,34.5,8
2019-01-26,PFUブルーキャッツ,トヨタ車体クインシーズ,11,,堀口あやか,1,nan,nan,□,nan,nan,8,2,0,25.0,25.0,2.00,1,0,0,0.0,0,-,0,0,0,0,-,2,0,1,25.0,2
2019-01-26,PFUブルーキャッツ,トヨタ車体クインシーズ,12,,清水眞衣,2,■,■,nan,nan,nan,3,1,0,33.3,33.3,0.50,0,0,0,-,0,-,3,0,2,0,-16.7,0,0,0,-,1
2019-01-26,PFUブルーキャッツ,トヨタ車体クインシーズ,13,,津賀菜緒,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-01-26,PFUブルーキャッツ,トヨタ車体クインシーズ,14,,島畑奈緒子,3,□,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,2,0.67,7,0,0,4,14.3,0,0,0,-,2
2019-01-26,PFUブルーキャッツ,トヨタ車体クインシーズ,17,,高相みな実,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-01-26,PFUブルーキャッツ,トヨタ車体クインシーズ,18,,山下遥香,2,■,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,1,0,4,33.3,0,0,0,-,1
2019-01-26,PFUブルーキャッツ,トヨタ車体クインシーズ,19,,モクシ―チャッチュオン,3,■,■,■,nan,nan,26,12,2,46.2,38.5,4.00,4,3,0,75.0,1,0.33,8,0,2,0,-6.2,25,7,5,38.0,13
2019-01-26,PFUブルーキャッツ,トヨタ車体クインシーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,113,40,5,35.4,31.0,13.33,13,5,1,38.5,7,2.33,67,1,7,21,6.7,71,16,21,37.3,48
