試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2019-02-17,PFUブルーキャッツ,東レアローズ,2,3,0,2,,ドリスジェニファー,5,■,■,■,■,■,29,11,1,37.9,34.5,2.20,0,0,0,-,4,0.80,11,0,0,3,6.8,0,0,0,-,15,,,,,,,,
2019-02-17,PFUブルーキャッツ,東レアローズ,2,3,0,3,,吉安遥,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,5,3,0,60.0,0,,,,,,,,
2019-02-17,PFUブルーキャッツ,東レアローズ,2,3,0,4,,宇田沙織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-02-17,PFUブルーキャッツ,東レアローズ,2,3,0,5,,江畑幸子,4,■,■,nan,■,■,22,5,1,22.7,18.2,1.25,2,1,0,50.0,1,0.25,13,0,1,3,3.8,0,0,0,-,6,,,,,,,,
2019-02-17,PFUブルーキャッツ,東レアローズ,2,3,0,6,,村上華澄,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-02-17,PFUブルーキャッツ,東レアローズ,2,3,0,7,L,谷七海,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,7,6,50.0,0,,,,,,,,
2019-02-17,PFUブルーキャッツ,東レアローズ,2,3,0,10,,秋山愛海,5,■,■,■,■,■,43,13,3,30.2,23.3,2.60,1,0,0,0.0,2,0.40,18,4,0,8,33.3,38,11,6,36.8,19,,,,,,,,
2019-02-17,PFUブルーキャッツ,東レアローズ,2,3,0,11,,堀口あやか,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,2,0,66.7,0,,,,,,,,
2019-02-17,PFUブルーキャッツ,東レアローズ,2,3,0,12,,清水眞衣,5,■,■,■,■,■,11,4,3,36.4,9.1,0.80,0,0,0,-,2,0.40,14,1,0,4,14.3,0,0,0,-,7,,,,,,,,
2019-02-17,PFUブルーキャッツ,東レアローズ,2,3,0,13,,津賀菜緒,3,nan,□,■,nan,□,9,1,2,11.1,-11.1,0.33,1,1,0,100.0,0,-,5,0,0,1,5.0,0,0,0,-,1,,,,,,,,
2019-02-17,PFUブルーキャッツ,東レアローズ,2,3,0,14,,島畑奈緒子,2,nan,nan,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,0,,,,,,,,
2019-02-17,PFUブルーキャッツ,東レアローズ,2,3,0,17,,高相みな実,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-02-17,PFUブルーキャッツ,東レアローズ,2,3,0,18,,山下遥香,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,9,0,0,4,11.1,0,0,0,-,0,,,,,,,,
2019-02-17,PFUブルーキャッツ,東レアローズ,2,3,0,19,,モクシ―チャッチュオン,5,■,■,■,■,■,31,17,5,54.8,38.7,3.40,8,4,1,50.0,2,0.40,15,2,1,5,20.0,35,15,12,60.0,21,,,,,,,,
2019-02-17,PFUブルーキャッツ,東レアローズ,2,3,0,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,145,51,15,35.2,24.8,10.20,12,6,1,50.0,11,2.20,91,7,3,29,14.8,101,38,24,49.5,69,160,73,12,45.6,12,2.40,11.9,49.4
