試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2019-01-27,PFUブルーキャッツ,東レアローズ,1,3,0,2,,ドリスジェニファー,4,■,■,■,■,nan,25,8,0,32.0,32.0,2.00,0,0,0,-,4,1.00,8,0,0,1,3.1,0,0,0,-,12,,,,,,,,
2019-01-27,PFUブルーキャッツ,東レアローズ,1,3,0,3,,吉安遥,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,1,75.0,0,,,,,,,,
2019-01-27,PFUブルーキャッツ,東レアローズ,1,3,0,4,,宇田沙織,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2019-01-27,PFUブルーキャッツ,東レアローズ,1,3,0,5,,江畑幸子,3,■,■,■,nan,nan,27,7,2,25.9,18.5,2.33,1,1,0,100.0,0,-,7,0,1,1,0.0,0,0,0,-,7,,,,,,,,
2019-01-27,PFUブルーキャッツ,東レアローズ,1,3,0,6,,村上華澄,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-01-27,PFUブルーキャッツ,東レアローズ,1,3,0,7,L,谷七海,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,2,8,42.9,0,,,,,,,,
2019-01-27,PFUブルーキャッツ,東レアローズ,1,3,0,10,,秋山愛海,4,■,■,■,■,nan,48,16,2,33.3,29.2,4.00,5,3,1,60.0,1,0.25,16,1,2,5,10.9,37,7,10,32.4,18,,,,,,,,
2019-01-27,PFUブルーキャッツ,東レアローズ,1,3,0,11,,堀口あやか,3,nan,□,■,■,nan,23,9,1,39.1,34.8,3.00,4,2,0,50.0,1,0.33,9,0,2,1,-2.8,21,6,6,42.9,10,,,,,,,,
2019-01-27,PFUブルーキャッツ,東レアローズ,1,3,0,12,,清水眞衣,4,■,■,■,■,nan,12,3,0,25.0,25.0,0.75,0,0,0,-,3,0.75,20,1,0,5,11.2,0,0,0,-,7,,,,,,,,
2019-01-27,PFUブルーキャッツ,東レアローズ,1,3,0,13,,津賀菜緒,3,nan,□,□,■,nan,20,8,1,40.0,35.0,2.67,4,2,0,50.0,2,0.67,7,0,0,4,14.3,0,0,0,-,10,,,,,,,,
2019-01-27,PFUブルーキャッツ,東レアローズ,1,3,0,14,,島畑奈緒子,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,1,1,3,25.0,0,0,0,-,1,,,,,,,,
2019-01-27,PFUブルーキャッツ,東レアローズ,1,3,0,17,,高相みな実,1,nan,nan,nan,□,nan,5,0,1,0.0,-20.0,-,0,0,0,-,0,-,2,1,1,0,37.5,5,0,0,0.0,1,,,,,,,,
2019-01-27,PFUブルーキャッツ,東レアローズ,1,3,0,18,,山下遥香,4,■,■,■,■,nan,1,1,0,100.0,100.0,0.25,0,0,0,-,0,-,13,1,3,4,9.6,0,0,0,-,2,,,,,,,,
2019-01-27,PFUブルーキャッツ,東レアローズ,1,3,0,19,,モクシ―チャッチュオン,2,■,■,nan,nan,nan,16,7,0,43.8,43.8,3.50,2,1,0,50.0,0,-,6,1,0,1,20.8,19,6,5,44.7,8,,,,,,,,
2019-01-27,PFUブルーキャッツ,東レアローズ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,177,59,7,33.3,29.4,14.75,16,9,1,56.2,11,2.75,97,6,10,25,10.1,98,22,30,37.8,76,181,66,9,36.5,13,3.25,17.3,51.7
