試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2005-03-18,NECレッドロケッツ,パイオニアレッドウィングス,1,,高橋みゆき,3,■,■,■,nan,nan,38,17,1,44.7,42.1,5.67,0,0,0,-,1,0.33,11,0,1,3,6.8,10,10,0,100.0,18
2005-03-18,NECレッドロケッツ,パイオニアレッドウィングス,2,,杉山祥子,3,■,■,■,nan,nan,17,7,0,41.2,41.2,2.33,0,0,0,-,3,1.00,8,0,0,2,6.2,0,0,0,-,10
2005-03-18,NECレッドロケッツ,パイオニアレッドウィングス,3,,大貫美奈子,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,18,1,1,2,8.3,1,0,0,0.0,2
2005-03-18,NECレッドロケッツ,パイオニアレッドウィングス,4,,仁木希,3,■,■,■,nan,nan,27,8,3,29.6,18.5,2.67,0,0,0,-,1,0.33,8,0,1,2,6.2,16,10,0,62.5,9
2005-03-18,NECレッドロケッツ,パイオニアレッドウィングス,5,,山本愛,3,■,■,■,nan,nan,30,13,0,43.3,43.3,4.33,2,0,0,0.0,2,0.67,14,1,1,4,12.9,4,2,0,50.0,16
2005-03-18,NECレッドロケッツ,パイオニアレッドウィングス,6,L,有田佳織,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,24,0,88.9,0
2005-03-18,NECレッドロケッツ,パイオニアレッドウィングス,7,,松崎さ代子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2005-03-18,NECレッドロケッツ,パイオニアレッドウィングス,8,,中村真美,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-,0
2005-03-18,NECレッドロケッツ,パイオニアレッドウィングス,9,,梅尾千草,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2005-03-18,NECレッドロケッツ,パイオニアレッドウィングス,10,,河村めぐみ,3,■,■,■,nan,nan,8,3,0,37.5,37.5,1.00,0,0,0,-,1,0.33,10,0,0,3,7.5,0,0,0,-,4
2005-03-18,NECレッドロケッツ,パイオニアレッドウィングス,12,,有田沙織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2005-03-18,NECレッドロケッツ,パイオニアレッドウィングス,16,,栗田奈穂,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2005-03-18,NECレッドロケッツ,パイオニアレッドウィングス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,122,49,4,40.2,36.9,16.33,2,0,0,0.0,8,2.67,73,2,4,18,8.6,58,46,0,79.3,59
