名前,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
西尾太作,堺ブレイザーズ,16,2,11,5,0,45.5,45.5,2,1,0,2,6,0,1,1,0,0,0,50.0,2.5,1.0,0.0,
角田辰徳,東レアローズ,16,6,8,2,1,25.0,12.5,3,1,0,0,17,1,1,8,5,3,0,33.3,0.3,0.0,16.2,60.0
谷村孝,パナソニックパンサーズ,18,3,3,0,0,0.0,0.0,0,0,0,1,3,0,1,0,6,1,0,,0.0,0.3,-8.3,16.7
越川優,サントリーサンバーズ,7,10,91,39,11,42.9,30.8,32,9,7,4,45,5,13,14,20,15,0,28.1,3.9,0.4,11.7,75.0
越谷章,東レアローズ,10,10,30,18,1,60.0,56.7,0,0,0,2,26,0,3,9,39,26,0,,1.8,0.2,5.8,66.7
近藤茂,東レアローズ,4,2,0,0,0,,,0,0,0,0,4,0,0,0,0,0,0,,0.0,0.0,0.0,
金井修也,堺ブレイザーズ,8,10,3,1,0,33.3,33.3,0,0,0,1,3,0,0,0,0,0,0,,0.1,0.1,0.0,
鈴木寛史,サントリーサンバーズ,2,7,4,2,1,50.0,25.0,0,0,0,0,4,0,2,1,0,0,0,,0.3,0.0,-6.2,
阿部裕太,東レアローズ,9,11,5,1,1,20.0,0.0,0,0,0,4,33,0,0,4,2,0,0,,0.1,0.4,3.0,0.0
高杉洋平,東レアローズ,8,4,0,0,0,,,0,0,0,0,7,0,2,2,0,0,0,,0.0,0.0,0.0,
