試合日,年月,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2009-04-04,2009-04,4,東レアローズ,サントリーサンバーズ,3,,柴田恭平,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-04,2009-04,4,東レアローズ,サントリーサンバーズ,4,,近藤茂,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-04,2009-04,4,東レアローズ,サントリーサンバーズ,5,,米山裕太,4,■,■,■,■,,19,8,1,42.1,36.8,2.00,0,0,0,-,2,0.50,21,0,2,1,1.2,23,10,0,43.5,10
2009-04-04,2009-04,4,東レアローズ,サントリーサンバーズ,7,,相澤寿,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-04,2009-04,4,東レアローズ,サントリーサンバーズ,8,,高杉洋平,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,5,0,1,1,5.0,0,0,0,-,0
2009-04-04,2009-04,4,東レアローズ,サントリーサンバーズ,9,,阿部裕太,4,■,■,■,■,,1,0,0,0.0,0.0,-,0,0,0,-,3,0.75,12,0,0,3,6.2,0,0,0,-,3
2009-04-04,2009-04,4,東レアローズ,サントリーサンバーズ,10,,越谷章,4,□,■,■,■,,23,14,0,60.9,60.9,3.50,0,0,0,-,1,0.25,14,0,2,6,10.7,24,18,0,75.0,15
2009-04-04,2009-04,4,東レアローズ,サントリーサンバーズ,12,,ボヨビッチデヤン,4,■,■,■,■,,40,16,3,40.0,32.5,4.00,10,7,1,70.0,4,1.00,13,1,5,2,11.5,0,0,0,-,21
2009-04-04,2009-04,4,東レアローズ,サントリーサンバーズ,14,,今田祐介,1,■,,,,,2,1,0,50.0,50.0,1.00,1,0,0,0.0,0,-,3,0,0,1,8.3,6,0,0,0.0,1
2009-04-04,2009-04,4,東レアローズ,サントリーサンバーズ,15,L,勝野裕士,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-04,2009-04,4,東レアローズ,サントリーサンバーズ,16,,角田辰徳,2,,,□,□,,0,0,0,,,-,0,0,0,-,0,-,3,0,1,1,8.3,0,0,0,-,0
2009-04-04,2009-04,4,東レアローズ,サントリーサンバーズ,17,,篠田歩,4,■,■,■,■,,7,5,1,71.4,57.1,1.25,0,0,0,-,1,0.25,16,0,1,1,1.6,2,0,0,0.0,6
2009-04-04,2009-04,4,サントリーサンバーズ,東レアローズ,1,,山村宏太,4,■,■,■,■,,10,5,1,50.0,40.0,1.25,0,0,0,-,6,1.50,12,0,0,1,2.1,2,2,0,100.0,11
2009-04-04,2009-04,4,サントリーサンバーズ,東レアローズ,2,,鈴木寛史,2,,□,■,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-,0
2009-04-04,2009-04,4,サントリーサンバーズ,東レアローズ,3,,坂本雄一郎,4,■,■,□,■,,8,2,1,25.0,12.5,0.50,0,0,0,-,0,-,9,0,0,4,11.1,0,0,0,-,2
2009-04-04,2009-04,4,サントリーサンバーズ,東レアローズ,4,,吉田譲,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2009-04-04,2009-04,4,サントリーサンバーズ,東レアローズ,6,,栗原圭介,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,0,-,15,0,0,5,8.3,0,0,0,-,0
2009-04-04,2009-04,4,サントリーサンバーズ,東レアローズ,7,,越川優,4,■,■,■,■,,36,15,6,41.7,25.0,3.75,14,4,4,28.6,2,0.50,24,4,6,9,23.5,6,5,0,83.3,21
2009-04-04,2009-04,4,サントリーサンバーズ,東レアローズ,9,,桑田鎮典,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-04,2009-04,4,サントリーサンバーズ,東レアローズ,10,,荻野正二,1,,,□,,,1,1,0,100.0,100.0,1.00,1,1,0,100.0,0,-,0,0,0,0,-,0,0,0,-,1
2009-04-04,2009-04,4,サントリーサンバーズ,東レアローズ,11,L,津曲勝利,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,14,0,73.7,0
2009-04-04,2009-04,4,サントリーサンバーズ,東レアローズ,12,,木原丈裕,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-04,2009-04,4,サントリーサンバーズ,東レアローズ,14,,二木健太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-04,2009-04,4,サントリーサンバーズ,東レアローズ,15,L,佐別當賢治,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-04,2009-04,4,サントリーサンバーズ,東レアローズ,18,,杉山マルコス,4,■,■,■,■,,26,15,4,57.7,42.3,3.75,5,3,2,60.0,0,-,13,0,5,5,9.6,16,12,0,75.0,15
2009-04-04,2009-04,4,サントリーサンバーズ,東レアローズ,20,,米山達也,4,■,■,■,■,,31,14,4,45.2,32.3,3.50,4,1,0,25.0,0,-,11,0,3,7,15.9,35,27,0,77.1,14
2009-04-04,2009-04,4,堺ブレイザーズ,パナソニックパンサーズ,2,L,井上裕介,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,10,0,62.5,0
2009-04-04,2009-04,4,堺ブレイザーズ,パナソニックパンサーズ,3,,石島雄介,4,■,■,■,■,,22,9,1,40.9,36.4,2.25,2,0,0,0.0,2,0.50,15,2,4,6,20.7,22,17,0,77.3,13
2009-04-04,2009-04,4,堺ブレイザーズ,パナソニックパンサーズ,4,,北島武,4,■,■,■,■,,30,12,0,40.0,40.0,3.00,2,1,0,50.0,1,0.25,22,1,4,8,13.6,34,20,0,58.8,14
2009-04-04,2009-04,4,堺ブレイザーズ,パナソニックパンサーズ,5,,朝長孝介,4,■,■,■,■,,1,1,0,100.0,100.0,0.25,0,0,0,-,0,-,9,0,1,0,0.0,0,0,0,-,1
2009-04-04,2009-04,4,堺ブレイザーズ,パナソニックパンサーズ,7,,エンダキエムブレイ,4,■,■,■,■,,37,16,6,43.2,27.0,4.00,15,4,3,26.7,3,0.75,18,1,4,8,15.6,0,0,0,-,20
2009-04-04,2009-04,4,堺ブレイザーズ,パナソニックパンサーズ,8,,金井修也,4,□,□,□,□,,2,1,0,50.0,50.0,0.25,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,1
2009-04-04,2009-04,4,堺ブレイザーズ,パナソニックパンサーズ,9,,名田篤史,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-04,2009-04,4,堺ブレイザーズ,パナソニックパンサーズ,10,,木内学,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2009-04-04,2009-04,4,堺ブレイザーズ,パナソニックパンサーズ,11,L,増野彰,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-04,2009-04,4,堺ブレイザーズ,パナソニックパンサーズ,15,,伊藤信博,4,■,■,■,■,,4,2,0,50.0,50.0,0.50,0,0,0,-,1,0.25,9,0,3,3,8.3,0,0,0,-,3
2009-04-04,2009-04,4,堺ブレイザーズ,パナソニックパンサーズ,16,,西尾太作,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-04,2009-04,4,堺ブレイザーズ,パナソニックパンサーズ,17,,島田桃大,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-04,2009-04,4,堺ブレイザーズ,パナソニックパンサーズ,18,,大道大輔,4,■,■,■,■,,11,3,0,27.3,27.3,0.75,0,0,0,-,1,0.25,16,0,1,6,9.4,1,1,0,100.0,4
2009-04-04,2009-04,4,パナソニックパンサーズ,堺ブレイザーズ,1,,清水邦広,4,■,■,■,■,,36,18,4,50.0,38.9,4.50,11,4,2,36.4,0,-,13,1,4,5,15.8,0,0,0,-,19
2009-04-04,2009-04,4,パナソニックパンサーズ,堺ブレイザーズ,2,,宇佐美大輔,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,3,0.75,16,1,3,1,6.6,0,0,0,-,4
2009-04-04,2009-04,4,パナソニックパンサーズ,堺ブレイザーズ,3,,フォンテレスフェリペ,4,■,■,■,■,,29,11,7,37.9,13.8,2.75,5,3,0,60.0,1,0.25,19,4,5,6,27.9,19,11,0,57.9,16
2009-04-04,2009-04,4,パナソニックパンサーズ,堺ブレイザーズ,5,,山本隆弘,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-04,2009-04,4,パナソニックパンサーズ,堺ブレイザーズ,6,,白澤健児,4,■,■,■,■,,4,0,0,0.0,0.0,-,0,0,0,-,0,-,15,0,0,3,5.0,0,0,0,-,0
2009-04-04,2009-04,4,パナソニックパンサーズ,堺ブレイザーズ,8,,川村慎二,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-04,2009-04,4,パナソニックパンサーズ,堺ブレイザーズ,10,,小西健太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-04,2009-04,4,パナソニックパンサーズ,堺ブレイザーズ,11,,久保尚志,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,5,0,1,2,10.0,0,0,0,-,0
2009-04-04,2009-04,4,パナソニックパンサーズ,堺ブレイザーズ,13,,枩田優介,4,■,■,■,■,,6,2,0,33.3,33.3,0.50,0,0,0,-,5,1.25,13,0,1,2,3.8,0,0,0,-,7
2009-04-04,2009-04,4,パナソニックパンサーズ,堺ブレイザーズ,14,L,小糸敬夫,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-04,2009-04,4,パナソニックパンサーズ,堺ブレイザーズ,15,,福澤達哉,4,■,■,■,■,,34,22,4,64.7,52.9,5.50,5,2,1,40.0,2,0.50,12,1,3,3,14.6,39,20,0,51.3,25
2009-04-04,2009-04,4,パナソニックパンサーズ,堺ブレイザーズ,16,,大竹貴久,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-04,2009-04,4,パナソニックパンサーズ,堺ブレイザーズ,17,L,永野健,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,9,0,56.2,0
2009-04-04,2009-04,4,パナソニックパンサーズ,堺ブレイザーズ,18,,谷村孝,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-,0
2009-04-05,2009-04,4,堺ブレイザーズ,サントリーサンバーズ,2,L,井上裕介,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,7,0,70.0,0
2009-04-05,2009-04,4,堺ブレイザーズ,サントリーサンバーズ,3,,石島雄介,3,■,■,■,,,19,12,1,63.2,57.9,4.00,5,4,1,80.0,1,0.33,16,0,2,4,6.2,14,7,0,50.0,13
2009-04-05,2009-04,4,堺ブレイザーズ,サントリーサンバーズ,4,,北島武,3,■,■,■,,,19,8,3,42.1,26.3,2.67,1,0,1,0.0,3,1.00,12,2,2,6,27.5,27,17,0,63.0,13
2009-04-05,2009-04,4,堺ブレイザーズ,サントリーサンバーズ,5,,朝長孝介,3,■,■,■,,,0,0,0,,,-,0,0,0,-,3,1.00,12,0,0,7,14.6,0,0,0,-,3
2009-04-05,2009-04,4,堺ブレイザーズ,サントリーサンバーズ,7,,エンダキエムブレイ,3,■,■,■,,,32,17,3,53.1,43.8,5.67,10,6,2,60.0,2,0.67,12,0,2,3,6.2,0,0,0,-,19
2009-04-05,2009-04,4,堺ブレイザーズ,サントリーサンバーズ,8,,金井修也,3,□,□,□,,,1,0,0,0.0,0.0,-,0,0,0,-,1,0.33,0,0,0,0,-,0,0,0,-,1
2009-04-05,2009-04,4,堺ブレイザーズ,サントリーサンバーズ,9,,名田篤史,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-05,2009-04,4,堺ブレイザーズ,サントリーサンバーズ,10,,木内学,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-05,2009-04,4,堺ブレイザーズ,サントリーサンバーズ,11,L,増野彰,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-05,2009-04,4,堺ブレイザーズ,サントリーサンバーズ,15,,伊藤信博,3,■,■,■,,,7,5,0,71.4,71.4,1.67,0,0,0,-,1,0.33,8,1,1,3,21.9,0,0,0,-,7
2009-04-05,2009-04,4,堺ブレイザーズ,サントリーサンバーズ,16,,西尾太作,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-05,2009-04,4,堺ブレイザーズ,サントリーサンバーズ,17,,島田桃大,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-05,2009-04,4,堺ブレイザーズ,サントリーサンバーズ,18,,大道大輔,3,■,■,■,,,4,2,0,50.0,50.0,0.67,0,0,0,-,1,0.33,14,0,0,3,5.4,1,1,0,100.0,3
2009-04-05,2009-04,4,サントリーサンバーズ,堺ブレイザーズ,1,,山村宏太,3,■,■,■,,,17,7,0,41.2,41.2,2.33,0,0,0,-,1,0.33,9,1,0,3,17.2,0,0,0,-,9
2009-04-05,2009-04,4,サントリーサンバーズ,堺ブレイザーズ,2,,鈴木寛史,3,□,□,■,,,3,2,1,66.7,33.3,0.67,0,0,0,-,0,-,2,0,1,1,12.5,0,0,0,-,2
2009-04-05,2009-04,4,サントリーサンバーズ,堺ブレイザーズ,3,,坂本雄一郎,2,■,■,,,,6,5,0,83.3,83.3,2.50,0,0,0,-,0,-,8,1,0,4,22.5,0,0,0,-,6
2009-04-05,2009-04,4,サントリーサンバーズ,堺ブレイザーズ,4,,吉田譲,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,2,0,1,1,12.5,0,0,0,-,0
2009-04-05,2009-04,4,サントリーサンバーズ,堺ブレイザーズ,6,,栗原圭介,3,■,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,15,0,1,2,3.3,0,0,0,-,0
2009-04-05,2009-04,4,サントリーサンバーズ,堺ブレイザーズ,7,,越川優,3,■,■,■,,,21,9,1,42.9,38.1,3.00,7,0,1,0.0,1,0.33,10,1,3,3,17.5,8,5,0,62.5,11
2009-04-05,2009-04,4,サントリーサンバーズ,堺ブレイザーズ,9,,桑田鎮典,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-05,2009-04,4,サントリーサンバーズ,堺ブレイザーズ,10,,荻野正二,2,□,■,,,,8,2,1,25.0,12.5,1.00,1,0,0,0.0,0,-,5,0,1,0,0.0,13,4,0,30.8,2
2009-04-05,2009-04,4,サントリーサンバーズ,堺ブレイザーズ,11,L,津曲勝利,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,8,0,72.7,0
