月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,奈良ドリーマーズ,14,,杉谷祐磨,4,0,0,0,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,4,0,3,0,-18.8,0,0,0,
12,奈良ドリーマーズ,14,,杉谷祐磨,7,1,1,1,1,0,30,12,3,40.0,30.0,1.7,0,0,0,,1,0.1,24,1,3,5,6.2,34,12,13,54.4
01,奈良ドリーマーズ,14,,杉谷祐磨,3,0,0,0,0,0,1,1,0,100.0,100.0,0.3,0,0,0,,1,0.3,5,0,2,0,-10.0,2,0,0,0.0
02,奈良ドリーマーズ,14,,杉谷祐磨,5,0,0,0,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,8,0,2,0,-6.2,0,0,0,
