月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,奈良ドリーマーズ,4,,下町浩二,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,,0,0,0,0,,0,0,0,
12,奈良ドリーマーズ,4,,下町浩二,13,3,4,4,2,0,47,17,1,36.2,34.0,1.3,0,0,0,,9,0.7,35,1,0,5,6.4,0,0,0,
01,奈良ドリーマーズ,4,,下町浩二,15,4,4,4,3,0,51,20,2,39.2,35.3,1.3,0,0,0,,9,0.6,51,0,3,11,3.9,1,0,0,0.0
02,奈良ドリーマーズ,4,,下町浩二,23,5,5,5,4,3,57,26,6,45.6,35.1,1.1,0,0,0,,9,0.4,66,1,2,8,3.8,1,1,0,100.0
