試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-01-13,ヴィクトリーナ姫路,KUROBEアクアフェアリーズ,1,,貞包里穂,4,■,■,■,■,nan,51,16,1,31.4,29.4,4.00,0,0,0,-,1,0.25,15,0,0,8,13.3,38,11,8,39.5,17
2020-01-13,ヴィクトリーナ姫路,KUROBEアクアフェアリーズ,5,,長野有紗,4,■,■,■,■,nan,13,7,3,53.8,30.8,1.75,1,0,0,0.0,1,0.25,12,1,1,5,16.7,0,0,0,-,9
2020-01-13,ヴィクトリーナ姫路,KUROBEアクアフェアリーズ,6,,金杉由香,1,□,nan,nan,nan,nan,5,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-13,ヴィクトリーナ姫路,KUROBEアクアフェアリーズ,7,,堀込奈央,4,■,■,■,■,nan,2,1,0,50.0,50.0,0.25,0,0,0,-,0,-,10,0,2,3,2.5,0,0,0,-,1
2020-01-13,ヴィクトリーナ姫路,KUROBEアクアフェアリーズ,8,,片下恭子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-13,ヴィクトリーナ姫路,KUROBEアクアフェアリーズ,9,,吉岡可奈,2,■,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2020-01-13,ヴィクトリーナ姫路,KUROBEアクアフェアリーズ,11,,マライブナ,4,■,■,■,■,nan,58,22,3,37.9,32.8,5.50,26,13,1,50.0,3,0.75,11,1,0,4,18.2,0,0,0,-,26
2020-01-13,ヴィクトリーナ姫路,KUROBEアクアフェアリーズ,13,,田中咲希,2,nan,nan,□,□,nan,5,4,0,80.0,80.0,2.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,4
2020-01-13,ヴィクトリーナ姫路,KUROBEアクアフェアリーズ,14,,高木理江,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-13,ヴィクトリーナ姫路,KUROBEアクアフェアリーズ,18,L,溝口由利香,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,9,2,66.7,0
2020-01-13,ヴィクトリーナ姫路,KUROBEアクアフェアリーズ,19,,兒島晴香,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2020-01-13,ヴィクトリーナ姫路,KUROBEアクアフェアリーズ,21,,孫田菜奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-13,ヴィクトリーナ姫路,KUROBEアクアフェアリーズ,23,,松本愛希穂,4,■,■,■,■,nan,31,13,0,41.9,41.9,3.25,0,0,0,-,0,-,23,2,1,14,22.8,39,16,7,50.0,15
2020-01-13,ヴィクトリーナ姫路,KUROBEアクアフェアリーズ,25,,佐々木千紘,4,□,■,■,■,nan,2,1,0,50.0,50.0,0.25,0,0,0,-,2,0.50,14,1,3,6,12.5,0,0,0,-,4
2020-01-13,ヴィクトリーナ姫路,KUROBEアクアフェアリーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,167,64,7,38.3,34.1,16.00,27,13,1,48.1,7,1.75,89,5,7,41,15.2,92,36,17,48.4,76
