試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-09,7,,渋川小夏,4,■,■,■,■,,32,10,0,0.3125,0.3125,2.50,0,0,0,-,2,0.50,11,1,3,1,4.5,26,8,10,50.0
2019-11-10,7,,渋川小夏,4,■,■,■,■,,40,13,3,0.325,0.25,3.25,0,0,0,-,0,-,10,0,1,0,-2.5,21,10,5,59.5
2019-11-16,7,,渋川小夏,5,■,■,■,■,■,38,12,1,0.3157894736842105,0.2894736842105263,2.40,0,0,0,-,3,0.60,12,1,0,3,14.6,21,5,5,35.7
2019-11-17,7,,渋川小夏,3,■,■,■,,,23,8,3,0.3478260869565217,0.21739130434782608,2.67,0,0,0,-,1,0.33,10,0,0,4,10.0,19,8,6,57.9
2019-11-23,7,,渋川小夏,4,■,■,■,■,,27,16,1,0.5925925925925926,0.5555555555555556,4.00,0,0,0,-,3,0.75,17,0,2,3,1.5,38,11,15,48.7
2019-11-24,7,,渋川小夏,3,■,■,■,,,20,7,3,0.35,0.2,2.33,0,0,0,-,1,0.33,11,0,1,2,2.3,34,12,11,51.5
2019-11-30,7,,渋川小夏,3,■,■,■,,,27,12,1,0.4444444444444444,0.4074074074074074,4.00,0,0,0,-,0,-,7,0,0,3,10.7,25,6,7,38.0
2019-12-07,7,,渋川小夏,4,■,□,□,□,,14,3,2,0.21428571428571427,0.07142857142857142,0.75,1,0,0,0.0,0,-,5,0,0,3,15.0,13,5,4,53.8
2019-12-08,7,,渋川小夏,4,,■,■,■,■,20,9,1,0.45,0.4,2.25,0,0,0,-,1,0.25,12,0,0,2,4.2,29,12,2,44.8
2019-12-14,7,,渋川小夏,3,■,■,■,,,27,7,2,0.25925925925925924,0.1851851851851852,2.33,0,0,0,-,0,-,6,0,1,0,-4.2,19,4,4,31.6
2019-12-15,7,,渋川小夏,5,■,■,■,■,■,41,13,3,0.3170731707317073,0.24390243902439024,2.60,0,0,0,-,2,0.40,17,1,0,5,13.2,29,11,9,53.4
2019-12-21,7,,渋川小夏,5,■,■,■,■,■,52,19,1,0.36538461538461536,0.3461538461538461,3.80,0,0,0,-,0,-,9,0,0,4,11.1,18,4,7,41.7
2020-01-11,7,,渋川小夏,3,■,■,■,,,26,11,2,0.4230769230769231,0.3461538461538461,3.67,0,0,0,-,0,-,8,0,1,0,-3.1,24,14,2,62.5
2020-01-12,7,,渋川小夏,4,■,■,■,■,,42,20,2,0.4761904761904762,0.42857142857142855,5.00,2,1,0,50.0,0,-,14,0,0,3,5.4,24,10,4,50.0
2020-01-18,7,,渋川小夏,4,■,■,■,■,,57,14,4,0.2456140350877193,0.17543859649122806,3.50,2,1,0,50.0,1,0.25,20,1,0,5,11.2,34,9,6,35.3
2020-01-19,7,,渋川小夏,4,■,■,■,■,,48,13,8,0.2708333333333333,0.10416666666666667,3.25,3,1,1,33.3,1,0.25,11,0,1,1,0.0,23,18,0,78.3
2020-01-25,7,,渋川小夏,4,■,■,■,■,,53,18,3,0.33962264150943394,0.2830188679245283,4.50,2,0,1,0.0,0,-,14,0,0,5,8.9,30,12,5,48.3
2020-02-01,7,,渋川小夏,5,■,■,■,■,■,52,16,3,0.3076923076923077,0.25,3.20,3,1,0,33.3,0,-,19,1,2,6,10.5,30,10,9,48.3
2020-02-02,7,,渋川小夏,4,■,■,■,■,,44,17,6,0.3863636363636364,0.25,4.25,3,1,0,33.3,0,-,7,0,1,2,3.6,33,8,12,42.4
2020-02-08,7,,渋川小夏,3,■,■,■,,,32,12,3,0.375,0.28125,4.00,1,0,1,0.0,0,-,9,0,0,0,0.0,33,14,9,56.1
2020-02-09,7,,渋川小夏,5,■,■,■,■,■,57,21,3,0.3684210526315789,0.3157894736842105,4.20,0,0,0,-,0,-,14,0,0,4,7.1,33,19,5,65.2
