試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-01-11,群馬銀行グリーンウイングス,1,,栗田楓,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,0,0.0,0,0,0,-
2020-01-11,群馬銀行グリーンウイングス,2,L,吉岡みなみ,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,3,2,80.0
2020-01-11,群馬銀行グリーンウイングス,3,,鈴木日葵,3,■,■,■,nan,nan,16,8,0,0.5,0.5,2.67,0,0,0,-,6,2.00,13,0,2,2,0.0,0,0,0,-
2020-01-11,群馬銀行グリーンウイングス,4,,小林愛里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,群馬銀行グリーンウイングス,5,,田中瑠奈,2,nan,□,■,nan,nan,12,5,2,0.4166666666666667,0.25,2.50,1,0,1,0.0,1,0.50,5,0,0,1,5.0,10,6,2,70.0
2020-01-11,群馬銀行グリーンウイングス,6,,古市彩音,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,13,0,0,3,5.8,0,0,0,-
2020-01-11,群馬銀行グリーンウイングス,8,,斉藤千佳,3,□,□,□,nan,nan,14,7,3,0.5,0.2857142857142857,2.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,群馬銀行グリーンウイングス,9,,上地野乃香,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,2,0,100.0
2020-01-11,群馬銀行グリーンウイングス,10,,新井祥,3,■,■,■,nan,nan,33,4,1,0.12121212121212122,0.09090909090909091,1.33,1,0,1,0.0,1,0.33,7,0,0,1,3.6,26,17,5,75.0
2020-01-11,群馬銀行グリーンウイングス,11,,坂本陽菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,群馬銀行グリーンウイングス,13,,愛宕諒子,3,■,■,■,nan,nan,35,8,2,0.22857142857142856,0.17142857142857143,2.67,0,0,0,-,0,-,12,1,0,6,20.8,1,0,1,50.0
2020-01-11,群馬銀行グリーンウイングス,14,,伊藤きわ美,3,■,■,□,nan,nan,27,5,2,0.18518518518518517,0.1111111111111111,1.67,1,0,0,0.0,0,-,10,0,1,3,5.0,19,7,8,57.9
2020-01-11,群馬銀行グリーンウイングス,15,,石川梨奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,群馬銀行グリーンウイングス,16,,安福若菜,3,■,■,■,nan,nan,21,10,1,0.47619047619047616,0.42857142857142855,3.33,0,0,0,-,4,1.33,8,0,1,0,-3.1,0,0,0,-
2020-01-11,群馬銀行グリーンウイングス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,159,47,11,0.29559748427672955,0.22641509433962265,15.67,3,0,2,0.0,12,4.00,74,1,4,16,5.4,63,35,18,69.8
