試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-16,1,,栗田楓,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2019-11-16,2,L,吉岡みなみ,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-16,3,,鈴木日葵,4,■,■,■,■,,18,7,2,0.3888888888888889,0.2777777777777778,1.75,0,0,0,-,3,0.75,18,0,1,3,2.8,0,0,0,-
2019-11-16,4,,小林愛里,4,□,■,■,■,,38,13,3,0.34210526315789475,0.2631578947368421,3.25,0,0,0,-,1,0.25,4,0,0,1,6.2,14,5,5,53.6
2019-11-16,5,,田中瑠奈,2,■,□,,,,20,4,2,0.2,0.1,2.00,1,1,0,100.0,0,-,2,0,1,0,-12.5,6,2,2,50.0
2019-11-16,6,,古市彩音,4,■,■,■,■,,7,5,0,0.7142857142857143,0.7142857142857143,1.25,0,0,0,-,0,-,13,0,1,3,3.8,1,0,0,0.0
2019-11-16,8,,斉藤千佳,1,,□,,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-16,9,L,上地野乃香,4,〇,〇,〇,〇,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,9,10,58.3
2019-11-16,10,,新井祥,4,■,■,■,■,,36,9,1,0.25,0.2222222222222222,2.25,0,0,0,-,0,-,16,0,1,3,3.1,25,10,8,56.0
2019-11-16,11,,坂本陽菜,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,7,1,0,1,17.9,1,0,1,50.0
2019-11-16,12,,土屋智菜実,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-16,13,,愛宕諒子,4,■,■,■,■,,33,10,0,0.30303030303030304,0.30303030303030304,2.50,2,0,0,0.0,1,0.25,16,0,0,10,15.6,0,0,0,-
2019-11-16,15,,石川梨奈,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-16,16,,安福若菜,4,■,■,■,■,,30,15,2,0.5,0.43333333333333335,3.75,0,0,0,-,4,1.00,18,0,0,2,2.8,1,0,1,50.0
2019-11-16,チーム合計,チーム合計,チーム合計,4,,,,,,183,63,10,0.3442622950819672,0.2896174863387978,15.75,3,1,0,33.3,9,2.25,96,1,4,23,6.0,72,26,27,54.9
