試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2003-03-07,武富士バンブー,NECレッドロケッツ,1,,小谷弘美,5,■,■,■,■,■,16,4,1,25.0,18.8,0.80,0,0,0,-,2,0.40,17,0,0,2,2.9,2,2,0,100.0,6
2003-03-07,武富士バンブー,NECレッドロケッツ,2,,山下祐美子,5,□,□,□,□,□,12,6,1,50.0,41.7,1.20,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,6
2003-03-07,武富士バンブー,NECレッドロケッツ,3,L,和久山志恵里,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,14,0,82.4,0
2003-03-07,武富士バンブー,NECレッドロケッツ,5,,足立留美,5,■,■,■,■,■,29,10,4,34.5,20.7,2.00,0,0,0,-,0,-,21,1,2,8,13.3,9,5,0,55.6,11
2003-03-07,武富士バンブー,NECレッドロケッツ,6,,佐々木雅子,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-03-07,武富士バンブー,NECレッドロケッツ,7,,川原恵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-03-07,武富士バンブー,NECレッドロケッツ,10,,金田智子,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,1,0.25,0,0,0,0,-,1,0,0,0.0,1
2003-03-07,武富士バンブー,NECレッドロケッツ,11,,内藤香菜子,5,■,■,■,■,■,18,7,0,38.9,38.9,1.40,1,0,0,0.0,2,0.40,22,1,2,4,8.2,23,15,0,65.2,10
2003-03-07,武富士バンブー,NECレッドロケッツ,14,,鈴木洋美,5,■,■,■,■,■,8,2,0,25.0,25.0,0.40,0,0,0,-,3,0.60,18,0,2,1,1.4,22,15,0,68.2,5
2003-03-07,武富士バンブー,NECレッドロケッツ,15,,アルタモノワエブゲーニャ,5,■,■,■,■,■,80,41,6,51.2,43.8,8.20,25,8,4,32.0,4,0.80,18,2,1,9,22.5,25,20,0,80.0,47
2003-03-07,武富士バンブー,NECレッドロケッツ,17,,井村仁美,5,■,■,■,■,■,1,1,0,100.0,100.0,0.20,0,0,0,-,0,-,13,0,1,1,1.9,0,0,0,-,1
2003-03-07,武富士バンブー,NECレッドロケッツ,18,,吉澤智恵,2,nan,□,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2003-03-07,武富士バンブー,NECレッドロケッツ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,164,71,12,43.3,36.0,14.20,26,8,4,30.8,12,2.40,109,4,8,25,8.9,100,72,0,72.0,87
