試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2018-02-24,NECレッドロケッツ,トヨタ車体クインシーズ,1,,島村春世,3,■,■,■,nan,nan,16,2,1,12.5,6.2,0.67,1,0,0,0.0,4,1.33,6,0,0,3,12.5,0,0,0,-,6
2018-02-24,NECレッドロケッツ,トヨタ車体クインシーズ,2,,古賀紗理那,3,■,■,■,nan,nan,28,6,1,21.4,17.9,2.00,3,0,0,0.0,2,0.67,16,5,1,3,34.4,14,2,2,21.4,13
2018-02-24,NECレッドロケッツ,トヨタ車体クインシーズ,3,,家高七央子,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2018-02-24,NECレッドロケッツ,トヨタ車体クインシーズ,4,L,小山綾菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-02-24,NECレッドロケッツ,トヨタ車体クインシーズ,5,,大野果奈,3,■,■,■,nan,nan,5,2,0,40.0,40.0,0.67,0,0,0,-,1,0.33,5,0,0,2,10.0,0,0,0,-,3
2018-02-24,NECレッドロケッツ,トヨタ車体クインシーズ,6,,上野香織,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2018-02-24,NECレッドロケッツ,トヨタ車体クインシーズ,7,,山口かなめ,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,9,1,1,6,25.0,0,0,0,-,1
2018-02-24,NECレッドロケッツ,トヨタ車体クインシーズ,8,,柳田光綺,3,■,■,■,nan,nan,29,10,1,34.5,31.0,3.33,4,0,1,0.0,0,-,8,0,2,2,0.0,0,0,0,-,10
2018-02-24,NECレッドロケッツ,トヨタ車体クインシーズ,10,L,岩崎紗也加,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,1,1,12.5,0
2018-02-24,NECレッドロケッツ,トヨタ車体クインシーズ,12,,廣瀬七海,1,nan,nan,□,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-02-24,NECレッドロケッツ,トヨタ車体クインシーズ,13,,山内美咲,3,■,■,■,nan,nan,18,8,1,44.4,38.9,2.67,3,0,0,0.0,0,-,9,0,0,5,13.9,40,16,3,43.8,8
2018-02-24,NECレッドロケッツ,トヨタ車体クインシーズ,14,,塚田しおり,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,1,0,1,62.5,0,0,0,-,1
2018-02-24,NECレッドロケッツ,トヨタ車体クインシーズ,15,,小島満菜美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-02-24,NECレッドロケッツ,トヨタ車体クインシーズ,16,,荒谷栞,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-02-24,NECレッドロケッツ,トヨタ車体クインシーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,98,28,4,28.6,24.5,9.33,11,0,1,0.0,7,2.33,58,7,4,24,20.7,66,19,6,33.3,42
