試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-12-15,デンソーエアリービーズ,1,,中元南,3,■,■,■,nan,nan,33,7,2,0.21212121212121213,0.15151515151515152,2.33,2,0,1,0.0,0,-,12,0,0,5,10.4,9,4,4,66.7
2019-12-15,デンソーエアリービーズ,3,,朝日優衣,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,デンソーエアリービーズ,6,,田代佳奈美,3,■,■,■,nan,nan,4,3,0,0.75,0.75,1.00,0,0,0,-,2,0.67,11,0,0,2,4.5,0,0,0,-
2019-12-15,デンソーエアリービーズ,7,,早坂梢依,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,デンソーエアリービーズ,9,,小口樹葉,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,0,2,50.0
2019-12-15,デンソーエアリービーズ,10,,森谷史佳,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-
2019-12-15,デンソーエアリービーズ,11,L,井上琴絵,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,7,3,77.3
2019-12-15,デンソーエアリービーズ,12,L,石橋桃子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,デンソーエアリービーズ,13,,奥村麻依,3,■,■,■,nan,nan,10,5,1,0.5,0.4,1.67,0,0,0,-,3,1.00,11,0,0,1,2.3,0,0,0,-
2019-12-15,デンソーエアリービーズ,18,,シニアードジャック,3,■,■,■,nan,nan,18,9,0,0.5,0.5,3.00,0,0,0,-,3,1.00,9,0,0,4,11.1,0,0,0,-
2019-12-15,デンソーエアリービーズ,20,,東谷玲衣奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,デンソーエアリービーズ,21,,工藤嶺,3,■,■,■,nan,nan,34,14,1,0.4117647058823529,0.38235294117647056,4.67,3,1,0,33.3,1,0.33,10,0,1,4,7.5,25,12,7,62.0
2019-12-15,デンソーエアリービーズ,22,,ジャンティタントゥイー,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,デンソーエアリービーズ,24,,兵頭由希,3,■,■,■,nan,nan,38,14,3,0.3684210526315789,0.2894736842105263,4.67,8,3,1,37.5,1,0.33,17,1,0,3,10.3,0,0,0,-
2019-12-15,デンソーエアリービーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,137,52,7,0.3795620437956204,0.3284671532846715,17.33,13,4,2,30.8,10,3.33,73,1,1,21,8.2,47,23,16,66.0
