試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-02-28,FC東京,1,,迫田郭志,3,■,■,■,nan,nan,16,8,0,50.0,50.0,2.67,1,0,0,0.0,1,0.33,15,1,1,5,13.3,35,17,12,65.7,,,,,,,,
2021-02-28,FC東京,4,,山田要平,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-28,FC東京,5,,井上仁,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-28,FC東京,8,,栗山英之,3,■,■,■,nan,nan,10,7,0,70.0,70.0,2.33,0,0,0,-,1,0.33,9,0,2,1,-2.8,0,0,0,-,,,,,,,,
2021-02-28,FC東京,9,,手塚大,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-28,FC東京,10,L,古賀太一郎,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,8,2,60.0,,,,,,,,
2021-02-28,FC東京,12,,小田嶋大貴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-28,FC東京,14,,長友優磨,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-28,FC東京,15,,谷口渉,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,0,1,25.0,,,,,,,,
2021-02-28,FC東京,16,,手原紳,3,■,■,■,nan,nan,4,2,0,50.0,50.0,0.67,0,0,0,-,3,1.00,12,0,0,4,8.3,0,0,0,-,,,,,,,,
2021-02-28,FC東京,19,,佐藤望実,3,■,■,■,nan,nan,13,2,1,15.4,7.7,0.67,1,1,0,100.0,3,1.00,12,0,4,0,-8.3,5,1,1,30.0,,,,,,,,
2021-02-28,FC東京,20,,プレモビッチピーター,3,■,■,■,nan,nan,30,13,3,43.3,33.3,4.33,19,10,2,52.6,3,1.00,12,2,3,4,18.8,0,0,0,-,,,,,,,,
2021-02-28,FC東京,21,,平田亮介,3,■,■,■,nan,nan,9,5,1,55.6,44.4,1.67,0,0,0,-,1,0.33,11,0,3,4,2.3,0,0,0,-,,,,,,,,
2021-02-28,FC東京,26,,黒田彪斗,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-28,FC東京,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,82,37,5,45.1,39.0,12.33,21,11,2,52.4,12,4.00,74,3,13,18,5.7,57,26,16,59.6,86,40,9,46.5,6,2.00,3.3,54.9
