試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2020-11-14,FC東京,1,,迫田郭志,4,■,■,■,■,nan,19,4,3,0.21052631578947367,0.05263157894736842,1.00,1,0,0,0.0,2,0.50,14,0,6,2,-7.1,28,10,9,51.8,,,,,,,,
2020-11-14,FC東京,3,,橘裕也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,FC東京,4,,山田要平,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,,,,,,,,
2020-11-14,FC東京,5,,井上仁,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,FC東京,8,,栗山英之,4,■,■,■,■,nan,22,16,0,0.7272727272727273,0.7272727272727273,4.00,0,0,0,-,2,0.50,12,0,2,1,-2.1,1,0,0,0.0,,,,,,,,
2020-11-14,FC東京,9,,手塚大,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,FC東京,10,L,古賀太一郎,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,11,8,68.2,,,,,,,,
2020-11-14,FC東京,14,,長友優磨,4,□,□,■,■,nan,15,7,1,0.4666666666666667,0.4,1.75,7,5,0,71.4,1,0.25,8,0,1,3,6.2,1,0,0,0.0,,,,,,,,
2020-11-14,FC東京,15,,谷口渉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,FC東京,16,,手原紳,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,13,1,0,3,13.5,0,0,0,-,,,,,,,,
2020-11-14,FC東京,18,,武藤鉄也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,FC東京,19,,佐藤望実,4,■,■,■,■,nan,29,14,1,0.4827586206896552,0.4482758620689655,3.50,4,1,0,25.0,1,0.25,13,2,3,4,17.3,25,9,4,44.0,,,,,,,,
2020-11-14,FC東京,20,,プレモビッチピーター,4,■,■,□,□,nan,18,5,4,0.2777777777777778,0.05555555555555555,1.25,9,1,4,11.1,0,-,8,2,2,0,18.8,0,0,0,-,,,,,,,,
2020-11-14,FC東京,21,,平田亮介,4,■,■,■,■,nan,10,5,0,0.5,0.5,1.25,0,0,0,-,0,-,15,0,2,7,8.3,0,0,0,-,,,,,,,,
2020-11-14,FC東京,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,113,51,9,0.45132743362831856,0.37168141592920356,12.75,21,7,4,33.3,6,1.50,84,5,16,21,7.4,77,30,21,52.6,96,52,7,54.2,9,2.25,6.7,50.0
