試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2020-12-05,FC東京,1,,迫田郭志,5,■,■,■,■,■,40,15,2,0.375,0.325,3.00,1,0,0,0.0,0,-,20,1,2,3,6.2,46,16,18,54.3,,,,,,,,
2020-12-05,FC東京,2,,玉宅健太郎,2,□,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,2,0,1,1,0.0,0,0,0,-,,,,,,,,
2020-12-05,FC東京,3,,橘裕也,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,1,75.0,,,,,,,,
2020-12-05,FC東京,4,,山田要平,4,nan,□,■,■,■,1,1,0,1.0,1.0,0.25,0,0,0,-,1,0.25,6,0,1,0,-4.2,0,0,0,-,,,,,,,,
2020-12-05,FC東京,5,,井上仁,4,nan,□,■,■,■,12,6,0,0.5,0.5,1.50,0,0,0,-,2,0.50,16,2,2,7,20.3,3,3,0,100.0,,,,,,,,
2020-12-05,FC東京,8,,栗山英之,5,■,■,■,■,■,7,3,0,0.42857142857142855,0.42857142857142855,0.60,0,0,0,-,3,0.60,16,0,1,1,0.0,0,0,0,-,,,,,,,,
2020-12-05,FC東京,9,,手塚大,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,FC東京,10,L,古賀太一郎,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,17,8,77.8,,,,,,,,
2020-12-05,FC東京,14,,長友優磨,5,□,□,■,■,■,31,13,5,0.41935483870967744,0.25806451612903225,2.60,5,2,0,40.0,0,-,10,0,2,0,-5.0,0,0,0,-,,,,,,,,
2020-12-05,FC東京,15,,谷口渉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,FC東京,16,,手原紳,4,■,■,nan,□,□,0,0,0,,,-,0,0,0,-,1,0.25,15,0,0,4,6.7,0,0,0,-,,,,,,,,
2020-12-05,FC東京,19,,佐藤望実,5,■,■,■,■,■,26,16,2,0.6153846153846154,0.5384615384615384,3.20,0,0,0,-,1,0.20,17,1,4,2,2.9,14,9,3,75.0,,,,,,,,
2020-12-05,FC東京,20,,プレモビッチピーター,2,■,■,nan,nan,nan,29,15,2,0.5172413793103449,0.4482758620689655,7.50,13,4,0,30.8,0,-,5,0,1,1,0.0,0,0,0,-,,,,,,,,
2020-12-05,FC東京,21,,平田亮介,4,■,■,□,□,nan,5,3,0,0.6,0.6,0.75,0,0,0,-,1,0.25,9,0,2,3,2.8,1,0,0,0.0,,,,,,,,
2020-12-05,FC東京,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,151,72,11,0.4768211920529801,0.40397350993377484,14.40,19,6,0,31.6,9,1.80,116,4,16,22,4.7,93,46,30,65.6,150,68,12,45.3,11,2.20,3.8,57.7
