試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-12-05,VC長野トライデンツ,4,,中村竜輔,1,nan,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,1,1.00,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-12-05,VC長野トライデンツ,5,,笠利真吾,5,■,■,□,□,■,12,5,1,41.7,33.3,1.00,0,0,0,-,2,0.40,9,0,2,1,-2.8,26,8,8,46.2,,,,,,,,
2020-12-05,VC長野トライデンツ,6,,伊藤樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,VC長野トライデンツ,7,,戸嵜嵩大,4,■,■,■,■,nan,22,8,0,36.4,36.4,2.00,4,1,0,25.0,1,0.25,12,0,3,0,-6.2,27,12,9,61.1,,,,,,,,
2020-12-05,VC長野トライデンツ,8,,河東祐大,2,nan,nan,nan,□,■,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-12-05,VC長野トライデンツ,9,,池田幸太,4,nan,□,■,■,■,30,10,6,33.3,13.3,2.50,4,0,1,0.0,1,0.25,17,3,5,3,14.7,26,14,11,75.0,,,,,,,,
2020-12-05,VC長野トライデンツ,10,,ヌルムルキリヴァン,5,■,■,■,■,■,62,31,5,50.0,41.9,6.20,29,14,3,48.3,2,0.40,14,1,3,2,5.4,0,0,0,-,,,,,,,,
2020-12-05,VC長野トライデンツ,12,L,山本憲吾,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,5,4,53.8,,,,,,,,
2020-12-05,VC長野トライデンツ,13,,椿芽久,5,■,■,■,■,□,0,0,0,,,-,0,0,0,-,0,-,21,0,0,1,1.2,1,0,0,0.0,,,,,,,,
2020-12-05,VC長野トライデンツ,14,,矢貫龍馬,5,■,■,■,■,■,10,5,0,50.0,50.0,1.00,0,0,0,-,3,0.60,19,0,0,6,7.9,1,0,1,50.0,,,,,,,,
2020-12-05,VC長野トライデンツ,15,,波佐間泰平,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-12-05,VC長野トライデンツ,16,,森崎健史,5,■,■,■,■,■,13,8,0,61.5,61.5,1.60,0,0,0,-,1,0.20,14,1,4,1,1.8,4,0,2,25.0,,,,,,,,
2020-12-05,VC長野トライデンツ,22,L,角雅也,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,VC長野トライデンツ,24,,長田翼,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,VC長野トライデンツ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,150,68,12,45.3,37.3,13.60,37,15,4,40.5,11,2.20,112,5,17,14,3.8,98,39,35,57.7,151,72,11,47.7,9,1.80,4.7,65.6
