試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-02-14,VC長野トライデンツ,3,,池田颯太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-14,VC長野トライデンツ,4,,中村竜輔,3,■,■,■,nan,nan,5,4,0,0.8,0.8,1.33,0,0,0,-,0,-,11,0,2,1,-2.3,1,0,0,0.0,,,,,,,,
2021-02-14,VC長野トライデンツ,5,,笠利真吾,3,■,■,□,nan,nan,11,3,2,0.2727272727272727,0.09090909090909091,1.00,0,0,0,-,0,-,6,0,2,0,-8.3,22,11,6,63.6,,,,,,,,
2021-02-14,VC長野トライデンツ,6,,伊藤樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-14,VC長野トライデンツ,7,,戸嵜嵩大,3,■,■,■,nan,nan,28,9,2,0.32142857142857145,0.25,3.00,4,2,0,50.0,1,0.33,9,0,4,1,-8.3,23,16,4,78.3,,,,,,,,
2021-02-14,VC長野トライデンツ,8,,河東祐大,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,11,0,1,3,4.5,0,0,0,-,,,,,,,,
2021-02-14,VC長野トライデンツ,9,,池田幸太,3,□,□,■,nan,nan,6,2,1,0.3333333333333333,0.16666666666666666,0.67,3,2,0,66.7,0,-,3,0,1,0,-8.3,8,2,2,37.5,,,,,,,,
2021-02-14,VC長野トライデンツ,10,,ヌルムルキリヴァン,3,■,■,■,nan,nan,32,18,2,0.5625,0.5,6.00,17,9,2,52.9,1,0.33,11,1,3,0,2.3,0,0,0,-,,,,,,,,
2021-02-14,VC長野トライデンツ,12,L,山本憲吾,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,4,3,61.1,,,,,,,,
2021-02-14,VC長野トライデンツ,13,,椿芽久,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-14,VC長野トライデンツ,14,,矢貫龍馬,3,■,■,■,nan,nan,6,2,0,0.3333333333333333,0.3333333333333333,0.67,0,0,0,-,2,0.67,10,0,0,2,5.0,1,1,0,100.0,,,,,,,,
2021-02-14,VC長野トライデンツ,15,,波佐間泰平,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,,,,,,,,
2021-02-14,VC長野トライデンツ,21,,高澤和貴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-14,VC長野トライデンツ,22,L,角雅也,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-14,VC長野トライデンツ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,89,38,7,0.42696629213483145,0.34831460674157305,12.67,24,13,2,54.2,4,1.33,63,1,13,9,0.0,64,34,15,64.8,82,46,4,56.1,10,3.33,1.9,65.3
