試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2009-02-08,東レアローズ,デンソーエアリービーズ,3,2,1,1,,芝田安希,5,■,■,■,■,■,35,14,1,40.0,37.1,2.80,1,0,0,0.0,1,0.20,22,1,1,9,13.9,23,15,0,65.2,16
2009-02-08,東レアローズ,デンソーエアリービーズ,3,2,1,2,,西脇万里子,5,■,■,■,■,■,24,14,1,58.3,54.2,2.80,0,0,0,-,1,0.20,12,0,2,4,8.3,1,1,0,100.0,15
2009-02-08,東レアローズ,デンソーエアリービーズ,3,2,1,5,L,濱口華菜里,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,21,0,84.0,0
2009-02-08,東レアローズ,デンソーエアリービーズ,3,2,1,6,,中道瞳,5,■,■,■,■,■,3,2,0,66.7,66.7,0.40,0,0,0,-,0,-,21,2,0,4,14.3,1,0,0,0.0,4
2009-02-08,東レアローズ,デンソーエアリービーズ,3,2,1,7,,大山未希,4,nan,□,□,□,□,0,0,0,,,-,0,0,0,-,1,0.25,0,0,0,0,-,0,0,0,-,1
2009-02-08,東レアローズ,デンソーエアリービーズ,3,2,1,9,,張越紅,5,■,■,■,■,■,56,23,1,41.1,39.3,4.60,7,3,0,42.9,1,0.20,9,0,2,2,5.6,0,0,0,-,24
2009-02-08,東レアローズ,デンソーエアリービーズ,3,2,1,10,,木村沙織,5,■,■,■,■,■,57,19,3,33.3,28.1,3.80,8,2,0,25.0,1,0.20,19,1,2,8,14.7,27,21,0,77.8,21
2009-02-08,東レアローズ,デンソーエアリービーズ,3,2,1,11,,佐藤美耶,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2009-02-08,東レアローズ,デンソーエアリービーズ,3,2,1,12,,高田ありさ,4,□,□,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,9,0,1,4,11.1,2,1,0,50.0,0
2009-02-08,東レアローズ,デンソーエアリービーズ,3,2,1,13,,和田麻里江,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-02-08,東レアローズ,デンソーエアリービーズ,3,2,1,14,,迫田さおり,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-02-08,東レアローズ,デンソーエアリービーズ,3,2,1,15,L,小松崎佐代子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-02-08,東レアローズ,デンソーエアリービーズ,3,2,1,17,,築地保奈美,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-02-08,東レアローズ,デンソーエアリービーズ,3,2,1,18,,宮田由佳里,5,■,■,■,■,■,11,5,0,45.5,45.5,1.00,0,0,0,-,4,0.80,17,0,2,11,16.2,1,1,0,100.0,9
2009-02-08,東レアローズ,デンソーエアリービーズ,3,2,1,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,186,77,6,41.4,38.2,15.40,16,5,0,31.2,9,1.80,110,4,10,42,12.8,80,60,0,75.0,90
