名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
下町浩二,2016-11,奈良ドリーマーズ,4,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
下町浩二,2016-12,奈良ドリーマーズ,4,1,1,0,1,0.0,-100.0,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
下町浩二,2017-01,奈良ドリーマーズ,4,13,15,8,0,53.3,53.3,0,0,0,1,11,0,0,4,0,0,0,,0.62,0.08,9.1,
下町浩二,2017-02,奈良ドリーマーズ,4,23,62,27,2,43.5,40.3,0,0,0,6,46,4,4,17,5,3,0,,1.17,0.26,15.8,60.0
中川郁也,2016-12,近畿クラブスフィーダ,32,7,8,3,0,37.5,37.5,0,0,0,3,12,0,1,3,0,0,0,,0.43,0.43,4.2,
中川郁也,2017-01,近畿クラブスフィーダ,32,7,6,3,1,50.0,33.3,0,0,0,3,13,0,0,3,0,0,0,,0.43,0.43,5.8,
中川郁也,2017-02,近畿クラブスフィーダ,32,12,15,6,2,40.0,26.7,0,0,0,3,29,0,1,10,0,0,0,,0.5,0.25,7.8,
中村耕平,2016-11,東京ヴェルディ,5,9,66,47,6,71.2,62.1,30,21,4,8,34,1,6,15,0,0,0,70.0,5.22,0.89,9.6,
中村耕平,2016-12,東京ヴェルディ,5,13,108,57,13,52.8,40.7,32,18,7,6,46,1,5,20,0,0,0,56.2,4.38,0.46,10.3,
中村耕平,2017-01,東京ヴェルディ,5,24,163,75,25,46.0,30.7,54,21,14,11,79,8,8,17,0,0,0,38.9,3.12,0.46,13.0,
中村耕平,2017-02,東京ヴェルディ,5,25,210,95,34,45.2,29.0,67,25,18,23,84,2,6,34,0,0,0,37.3,3.8,0.92,10.7,
中村郁弥,2016-11,近畿クラブスフィーダ,26,10,30,13,3,43.3,33.3,0,0,0,3,25,0,1,12,2,0,0,,1.3,0.3,11.0,0.0
中村郁弥,2016-12,近畿クラブスフィーダ,26,3,12,7,0,58.3,58.3,0,0,0,1,6,0,1,2,1,0,0,,2.33,0.33,4.2,0.0
中村郁弥,2017-01,近畿クラブスフィーダ,26,2,6,2,2,33.3,0.0,0,0,0,3,7,0,0,3,0,0,0,,1.0,1.5,10.7,
中村郁弥,2017-02,近畿クラブスフィーダ,26,4,5,2,1,40.0,20.0,0,0,0,1,6,0,0,1,0,0,0,,0.5,0.25,4.2,
中田雄大,2017-01,近畿クラブスフィーダ,12,6,1,0,0,0.0,0.0,0,0,0,1,15,1,1,9,1,0,0,,0.0,0.17,20.0,0.0
中田雄大,2017-02,近畿クラブスフィーダ,12,7,1,1,0,100.0,100.0,0,0,0,1,28,0,0,10,0,0,0,,0.14,0.14,8.9,
中野壮一朗,2016-11,千葉ZELVA,13,15,31,13,1,41.9,38.7,0,0,0,3,51,1,4,15,2,1,0,,0.87,0.2,7.4,50.0
中野壮一朗,2016-12,千葉ZELVA,13,15,26,10,1,38.5,34.6,0,0,0,8,31,1,3,10,2,0,0,,0.67,0.53,8.9,0.0
中野壮一朗,2017-01,千葉ZELVA,13,18,53,24,2,45.3,41.5,0,0,0,13,65,5,3,23,2,2,0,,1.33,0.72,15.4,100.0
中野壮一朗,2017-02,千葉ZELVA,13,25,56,20,6,35.7,25.0,0,0,0,18,99,6,10,26,0,0,0,,0.8,0.72,10.1,
丹下雅行,2016-11,奈良ドリーマーズ,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
丹下雅行,2016-12,奈良ドリーマーズ,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
丹下雅行,2017-01,奈良ドリーマーズ,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
丹下雅行,2017-02,奈良ドリーマーズ,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
久堀雄世,2016-11,奈良ドリーマーズ,14,16,51,20,6,39.2,27.5,0,0,0,6,49,0,6,13,2,2,0,,1.25,0.38,3.6,100.0
久堀雄世,2016-12,奈良ドリーマーズ,14,16,56,23,6,41.1,30.4,0,0,0,5,55,2,7,17,2,2,0,,1.44,0.31,8.2,100.0
久堀雄世,2017-01,奈良ドリーマーズ,14,20,94,41,10,43.6,33.0,0,0,0,8,43,1,4,15,2,1,0,,2.05,0.4,8.7,50.0
久堀雄世,2017-02,奈良ドリーマーズ,14,29,107,40,8,37.4,29.9,0,0,0,18,73,3,6,22,4,3,0,,1.38,0.62,9.6,75.0
井上浩太,2016-11,兵庫デルフィーノ,18,6,2,1,0,50.0,50.0,0,0,0,1,15,1,2,4,1,0,0,,0.17,0.17,10.0,0.0
井上浩太,2016-12,兵庫デルフィーノ,18,12,8,3,0,37.5,37.5,2,1,0,2,17,0,5,3,1,0,0,50.0,0.25,0.17,-2.9,0.0
井上浩太,2017-01,兵庫デルフィーノ,18,22,11,5,1,45.5,36.4,0,0,0,7,48,0,2,11,1,0,0,,0.23,0.32,4.7,0.0
井上浩太,2017-02,兵庫デルフィーノ,18,33,23,12,1,52.2,47.8,1,0,0,5,104,2,6,37,0,0,0,0.0,0.36,0.15,9.4,
今村雄登,2016-11,兵庫デルフィーノ,8,9,2,1,1,50.0,0.0,0,0,0,3,32,1,2,9,0,0,0,,0.11,0.33,8.6,
今村雄登,2016-12,兵庫デルフィーノ,8,15,3,2,1,66.7,33.3,0,0,0,2,26,0,2,14,1,0,0,,0.13,0.13,11.5,0.0
今村雄登,2017-01,兵庫デルフィーノ,8,15,5,2,0,40.0,40.0,0,0,0,4,38,1,4,14,0,0,0,,0.13,0.27,9.2,
今村雄登,2017-02,兵庫デルフィーノ,8,10,1,1,0,100.0,100.0,0,0,0,0,18,1,0,7,1,0,0,,0.1,0.0,15.3,0.0
今田善仁,2016-11,きんでんトリニティーブリッツ,4,1,1,1,0,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,,1.0,0.0,0.0,
今田善仁,2017-02,きんでんトリニティーブリッツ,4,6,0,0,0,,,0,0,0,0,9,0,1,1,0,0,0,,0.0,0.0,0.0,
伊藤優介,2016-11,東京トヨペットグリーンスパークル,1,5,21,7,1,33.3,28.6,1,0,0,1,9,0,0,1,12,5,0,0.0,1.4,0.2,2.8,41.7
伊藤優介,2016-12,東京トヨペットグリーンスパークル,1,11,24,10,2,41.7,33.3,0,0,0,5,26,2,4,11,12,2,0,,0.91,0.45,14.4,16.7
伊藤優介,2017-01,東京トヨペットグリーンスパークル,1,17,14,3,4,21.4,-7.1,0,0,0,0,27,1,1,8,1,1,0,,0.18,0.0,10.2,100.0
伊藤優介,2017-02,東京トヨペットグリーンスパークル,1,19,2,0,0,0.0,0.0,1,0,0,0,25,2,2,9,0,0,0,0.0,0.0,0.0,15.0,
佐宗純,2017-01,東京ヴェルディ,21,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐宗純,2017-02,東京ヴェルディ,21,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
倉田真,2016-11,東京ヴェルディ,7,9,54,31,6,57.4,46.3,13,5,1,2,32,1,8,12,6,2,0,38.5,3.44,0.22,6.2,33.3
倉田真,2016-12,東京ヴェルディ,7,14,108,53,4,49.1,45.4,27,13,1,11,45,3,14,15,19,13,0,48.1,3.79,0.79,7.2,68.4
倉田真,2017-01,東京ヴェルディ,7,26,209,92,14,44.0,37.3,47,21,5,9,89,4,20,22,36,22,0,44.7,3.54,0.35,5.1,61.1
倉田真,2017-02,東京ヴェルディ,7,27,227,95,14,41.9,35.7,59,25,5,15,118,3,23,35,45,23,0,42.4,3.52,0.56,5.1,51.1
内園徹,2016-11,きんでんトリニティーブリッツ,9,9,0,0,0,,,0,0,0,0,16,3,2,3,2,1,0,,0.0,0.0,20.3,50.0
内園徹,2016-12,きんでんトリニティーブリッツ,9,12,0,0,0,,,0,0,0,0,14,1,6,1,1,1,0,,0.0,0.0,-1.8,100.0
内園徹,2017-01,きんでんトリニティーブリッツ,9,7,0,0,0,,,0,0,0,0,12,4,0,3,4,3,0,,0.0,0.0,39.6,75.0
内園徹,2017-02,きんでんトリニティーブリッツ,9,25,0,0,0,,,0,0,0,0,52,6,9,20,12,11,0,,0.0,0.0,16.8,91.7
内藤聖人,2017-02,東京トヨペットグリーンスパークル,17,12,56,17,6,30.4,19.6,0,0,0,2,31,1,1,13,27,10,0,,1.42,0.17,12.9,37.0
冷水亮,2016-11,千葉ZELVA,21,16,0,0,0,,,0,0,0,0,0,0,0,0,123,83,0,,0.0,0.0,,67.5
冷水亮,2016-12,千葉ZELVA,21,17,0,0,0,,,0,0,0,0,0,0,0,0,97,66,0,,0.0,0.0,,68.0
冷水亮,2017-01,千葉ZELVA,21,19,0,0,0,,,0,0,0,0,0,0,0,0,105,80,0,,0.0,0.0,,76.2
冷水亮,2017-02,千葉ZELVA,21,29,0,0,0,,,0,0,0,0,0,0,0,0,185,125,0,,0.0,0.0,,67.6
勝将哉,2016-12,近畿クラブスフィーダ,6,10,73,38,4,52.1,46.6,13,7,1,2,47,0,10,13,5,2,0,53.8,3.8,0.2,1.6,40.0
勝将哉,2017-01,近畿クラブスフィーダ,6,12,87,45,6,51.7,44.8,24,11,6,3,46,2,7,21,20,10,0,45.8,3.75,0.25,12.0,50.0
勝将哉,2017-02,近畿クラブスフィーダ,6,11,95,46,10,48.4,37.9,22,12,3,2,55,6,11,18,34,13,0,54.5,4.18,0.18,14.1,38.2
北村將,2016-11,近畿クラブスフィーダ,20,14,63,23,7,36.5,25.4,0,0,0,2,33,3,4,13,82,62,0,,1.64,0.14,15.9,75.6
北村將,2016-12,近畿クラブスフィーダ,20,3,16,9,2,56.2,43.8,1,0,0,0,13,3,1,2,21,10,0,0.0,3.0,0.0,25.0,47.6
北村將,2017-01,近畿クラブスフィーダ,20,6,48,27,1,56.2,54.2,1,0,0,2,20,0,3,5,42,26,0,0.0,4.5,0.33,2.5,61.9
北村將,2017-02,近畿クラブスフィーダ,20,3,0,0,0,,,0,0,0,0,4,0,0,0,0,0,0,,0.0,0.0,0.0,
南卓磨,2016-11,近畿クラブスフィーダ,30,3,0,0,0,,,0,0,0,0,5,0,0,2,0,0,0,,0.0,0.0,10.0,
南卓磨,2016-12,近畿クラブスフィーダ,30,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
南卓磨,2017-01,近畿クラブスフィーダ,30,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,25.0,
南卓磨,2017-02,近畿クラブスフィーダ,30,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
原田将志,2016-11,兵庫デルフィーノ,3,11,70,29,11,41.4,25.7,12,2,4,3,34,3,8,6,11,6,0,16.7,2.64,0.27,7.4,54.5
原田将志,2016-12,兵庫デルフィーノ,3,8,38,10,2,26.3,21.1,5,1,0,2,15,1,3,4,19,9,0,20.0,1.25,0.25,8.3,47.4
原田将志,2017-01,兵庫デルフィーノ,3,15,79,34,12,43.0,27.8,24,8,7,5,51,4,12,13,13,7,0,33.3,2.27,0.33,8.3,53.8
原田将志,2017-02,兵庫デルフィーノ,3,27,192,84,25,43.8,30.7,57,20,13,10,84,6,19,18,4,2,0,35.1,3.11,0.37,6.8,50.0
古家康隆,2016-11,千葉ZELVA,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
古家康隆,2016-12,千葉ZELVA,6,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
古家康隆,2017-01,千葉ZELVA,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
古家康隆,2017-02,千葉ZELVA,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
古牧佑太,2016-11,奈良ドリーマーズ,12,3,0,0,0,,,0,0,0,0,5,0,0,2,0,0,0,,0.0,0.0,10.0,
古牧佑太,2017-01,奈良ドリーマーズ,12,4,6,0,0,0.0,0.0,0,0,0,2,10,0,1,5,0,0,0,,0.0,0.5,10.0,
古牧佑太,2017-02,奈良ドリーマーズ,12,7,1,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
吉岡佳徳,2016-11,千葉ZELVA,10,8,0,0,0,,,0,0,0,0,13,0,1,1,0,0,0,,0.0,0.0,0.0,
吉岡佳徳,2016-12,千葉ZELVA,10,12,8,1,0,12.5,12.5,0,0,0,0,39,0,2,11,2,1,0,,0.08,0.0,5.8,50.0
吉岡佳徳,2017-01,千葉ZELVA,10,13,7,0,1,0.0,-14.3,0,0,0,0,43,1,2,14,1,0,0,,0.0,0.0,9.3,0.0
吉岡佳徳,2017-02,千葉ZELVA,10,17,6,2,0,33.3,33.3,0,0,0,0,33,1,1,7,0,0,0,,0.12,0.0,7.6,
吉田政俊,2016-11,兵庫デルフィーノ,15,13,110,43,12,39.1,28.2,17,7,5,5,40,1,7,14,1,1,0,41.2,3.31,0.38,6.9,100.0
吉田政俊,2016-12,兵庫デルフィーノ,15,14,88,35,9,39.8,29.5,10,1,3,5,42,3,9,14,4,1,0,10.0,2.5,0.36,10.1,25.0
吉田政俊,2017-01,兵庫デルフィーノ,15,17,84,31,3,36.9,33.3,0,0,0,8,43,2,11,8,15,5,0,,1.82,0.47,2.9,33.3
吉田政俊,2017-02,兵庫デルフィーノ,15,8,31,17,1,54.8,51.6,0,0,0,1,18,1,4,4,4,1,0,,2.12,0.12,5.6,25.0
和治裕太,2016-11,きんでんトリニティーブリッツ,17,4,7,3,1,42.9,28.6,0,0,0,5,11,1,3,4,0,0,0,,0.75,1.25,11.4,
和治裕太,2016-12,きんでんトリニティーブリッツ,17,5,22,12,0,54.5,54.5,0,0,0,5,18,0,5,5,1,0,0,,2.4,1.0,0.0,0.0
和治裕太,2017-01,きんでんトリニティーブリッツ,17,5,16,9,0,56.2,56.2,0,0,0,4,9,2,4,4,0,0,0,,1.8,0.8,22.2,
和治裕太,2017-02,きんでんトリニティーブリッツ,17,10,35,14,5,40.0,25.7,0,0,0,3,24,3,10,7,1,0,0,,1.4,0.3,9.4,0.0
國近公太,2017-01,兵庫デルフィーノ,6,12,89,32,7,36.0,28.1,4,0,1,6,49,0,3,18,53,29,0,0.0,2.67,0.5,7.7,54.7
國近公太,2017-02,兵庫デルフィーノ,6,26,204,79,22,38.7,27.9,30,11,6,14,84,5,18,18,25,9,0,36.7,3.04,0.54,6.0,36.0
土倉進太郎,2016-11,長野GaRons,13,7,13,7,0,53.8,53.8,0,0,0,2,15,0,0,6,0,0,0,,1.0,0.29,10.0,
土倉進太郎,2016-12,長野GaRons,13,10,6,3,0,50.0,50.0,0,0,0,0,25,1,2,11,0,0,0,,0.3,0.0,13.0,
土倉進太郎,2017-01,長野GaRons,13,13,7,4,0,57.1,57.1,0,0,0,1,20,1,2,1,1,0,0,,0.31,0.08,3.8,0.0
土倉進太郎,2017-02,長野GaRons,13,30,20,10,1,50.0,45.0,0,0,0,3,71,3,8,22,2,0,0,,0.33,0.1,9.2,0.0
塩大地,2016-11,きんでんトリニティーブリッツ,6,6,15,11,1,73.3,66.7,0,0,0,4,12,0,2,2,2,1,0,,1.83,0.67,0.0,50.0
塩大地,2016-12,きんでんトリニティーブリッツ,6,14,61,34,1,55.7,54.1,0,0,0,11,27,0,6,2,1,1,0,,2.43,0.79,-3.7,100.0
塩大地,2017-01,きんでんトリニティーブリッツ,6,13,36,17,1,47.2,44.4,0,0,0,13,39,1,4,9,2,1,0,,1.31,1.0,5.8,50.0
塩大地,2017-02,きんでんトリニティーブリッツ,6,23,70,38,11,54.3,38.6,0,0,0,15,60,2,10,22,3,0,0,,1.65,0.65,8.3,0.0
壇亮太,2016-11,兵庫デルフィーノ,17,10,40,16,4,40.0,30.0,0,0,0,5,28,0,3,7,2,2,0,,1.6,0.5,3.6,100.0
壇亮太,2016-12,兵庫デルフィーノ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
夏目真吾,2016-11,長野GaRons,5,17,0,0,0,,,0,0,0,0,0,0,0,0,108,72,0,,0.0,0.0,,66.7
夏目真吾,2016-12,長野GaRons,5,16,0,0,0,,,0,0,0,0,0,0,0,0,94,69,0,,0.0,0.0,,73.4
夏目真吾,2017-01,長野GaRons,5,14,0,0,0,,,0,0,0,0,0,0,0,0,84,62,0,,0.0,0.0,,73.8
夏目真吾,2017-02,長野GaRons,5,26,0,0,0,,,0,0,0,0,0,0,0,0,145,94,0,,0.0,0.0,,64.8
大下将,2016-11,東京ヴェルディ,18,4,5,3,0,60.0,60.0,0,0,0,2,3,0,1,0,0,0,0,,0.75,0.5,-8.3,
大下将,2017-02,東京ヴェルディ,18,8,15,6,2,40.0,26.7,0,0,0,4,20,1,0,10,3,1,0,,0.75,0.5,17.5,33.3
大井手脩輔,2016-11,千葉ZELVA,29,15,67,22,4,32.8,26.9,0,0,0,0,40,2,13,6,70,46,0,,1.47,0.0,0.6,65.7
大井手脩輔,2016-12,千葉ZELVA,29,5,11,6,2,54.5,36.4,0,0,0,0,5,0,3,0,26,16,0,,1.2,0.0,-15.0,61.5
大井手脩輔,2017-01,千葉ZELVA,29,10,32,11,3,34.4,25.0,2,1,0,0,24,0,5,5,43,30,0,50.0,1.1,0.0,0.0,69.8
大井手脩輔,2017-02,千葉ZELVA,29,20,70,23,6,32.9,24.3,2,1,0,3,59,5,14,16,124,74,0,50.0,1.15,0.15,9.3,59.7
大原悠,2017-01,近畿クラブスフィーダ,16,14,0,0,0,,,0,0,0,0,0,0,0,0,95,61,0,,0.0,0.0,,64.2
大原悠,2017-02,近畿クラブスフィーダ,16,9,0,0,0,,,0,0,0,0,0,0,0,0,46,32,0,,0.0,0.0,,69.6
大楽祥生,2016-11,東京トヨペットグリーンスパークル,9,14,101,29,15,28.7,13.9,13,3,4,4,45,2,13,11,78,49,0,23.1,2.07,0.29,3.3,62.8
大楽祥生,2016-12,東京トヨペットグリーンスパークル,9,13,71,26,10,36.6,22.5,9,3,1,1,31,1,7,9,49,20,0,33.3,2.0,0.08,4.8,40.8
大楽祥生,2017-01,東京トヨペットグリーンスパークル,9,21,142,54,15,38.0,27.5,11,3,3,4,77,6,20,21,93,52,0,27.3,2.57,0.19,8.1,55.9
大楽祥生,2017-02,東京トヨペットグリーンスパークル,9,25,159,58,11,36.5,29.6,14,5,2,8,92,2,21,24,107,54,0,35.7,2.32,0.32,3.0,50.5
大町和幸,2016-11,千葉ZELVA,12,16,145,63,8,43.4,37.9,9,4,1,0,48,1,7,19,55,36,0,44.4,3.94,0.0,8.3,65.5
大町和幸,2016-12,千葉ZELVA,12,17,130,52,5,40.0,36.2,12,1,1,3,61,4,11,16,83,52,0,8.3,3.06,0.18,8.6,62.7
大町和幸,2017-01,千葉ZELVA,12,7,74,24,4,32.4,27.0,1,0,0,0,17,0,3,5,30,21,0,0.0,3.43,0.0,2.9,70.0
大町和幸,2017-02,千葉ZELVA,12,15,109,41,2,37.6,35.8,3,2,0,2,41,2,8,10,32,14,0,66.7,2.73,0.13,6.1,43.8
大谷充寛,2016-11,兵庫デルフィーノ,4,4,4,2,0,50.0,50.0,0,0,0,1,13,0,1,3,0,0,0,,0.5,0.25,3.8,
大谷充寛,2016-12,兵庫デルフィーノ,4,6,12,4,0,33.3,33.3,0,0,0,1,15,0,0,5,1,0,0,,0.67,0.17,8.3,0.0
大谷充寛,2017-01,兵庫デルフィーノ,4,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
大谷充寛,2017-02,兵庫デルフィーノ,4,14,46,24,2,52.2,47.8,0,0,0,3,48,1,5,23,2,1,0,,1.71,0.21,11.5,50.0
大貫智博,2016-11,東京トヨペットグリーンスパークル,6,5,3,0,1,0.0,-33.3,0,0,0,0,8,0,0,1,0,0,0,,0.0,0.0,3.1,
大貫智博,2016-12,東京トヨペットグリーンスパークル,6,5,6,3,1,50.0,33.3,0,0,0,3,7,0,0,1,0,0,0,,0.6,0.6,3.6,
大貫智博,2017-01,東京トヨペットグリーンスパークル,6,11,25,6,0,24.0,24.0,0,0,0,7,24,0,0,5,0,0,0,,0.55,0.64,5.2,
大貫智博,2017-02,東京トヨペットグリーンスパークル,6,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
大賀惠介,2016-11,きんでんトリニティーブリッツ,5,6,0,0,0,,,0,0,0,0,0,0,0,0,27,17,0,,0.0,0.0,,63.0
大賀惠介,2016-12,きんでんトリニティーブリッツ,5,3,0,0,0,,,0,0,0,0,0,0,0,0,15,11,0,,0.0,0.0,,73.3
大賀惠介,2017-01,きんでんトリニティーブリッツ,5,6,0,0,0,,,0,0,0,0,0,0,0,0,22,15,0,,0.0,0.0,,68.2
大賀惠介,2017-02,きんでんトリニティーブリッツ,5,6,0,0,0,,,0,0,0,0,0,0,0,0,21,12,0,,0.0,0.0,,57.1
太田友広,2016-11,兵庫デルフィーノ,1,13,67,33,5,49.3,41.8,2,0,1,4,59,5,10,14,63,36,0,0.0,2.54,0.31,10.2,57.1
太田友広,2016-12,兵庫デルフィーノ,1,17,94,43,6,45.7,39.4,14,5,0,4,59,4,7,19,49,25,0,35.7,2.53,0.24,11.9,51.0
太田友広,2017-01,兵庫デルフィーノ,1,19,88,34,6,38.6,31.8,4,1,0,5,64,0,12,24,25,8,0,25.0,1.79,0.26,4.7,32.0
太田友広,2017-02,兵庫デルフィーノ,1,30,99,41,10,41.4,31.3,2,1,0,8,93,3,15,18,18,10,0,50.0,1.37,0.27,4.0,55.6
奥田晃,2016-11,東京ヴェルディ,11,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
奥田晃,2017-01,東京ヴェルディ,11,9,5,1,1,20.0,0.0,0,0,0,2,28,0,2,7,0,0,0,,0.11,0.22,4.5,
奥田晃,2017-02,東京ヴェルディ,11,5,2,1,0,50.0,50.0,0,0,0,1,12,0,0,4,0,0,0,,0.2,0.2,8.3,
奥長勝之,2016-11,兵庫デルフィーノ,10,13,0,0,0,,,0,0,0,0,0,0,0,0,138,87,0,,0.0,0.0,,63.0
奥長勝之,2016-12,兵庫デルフィーノ,10,17,62,22,4,35.5,29.0,2,2,0,2,39,0,4,12,112,74,0,100.0,1.29,0.12,5.1,66.1
奥長勝之,2017-01,兵庫デルフィーノ,10,22,18,5,2,27.8,16.7,3,0,1,0,14,1,2,2,129,83,0,0.0,0.23,0.0,7.1,64.3
奥長勝之,2017-02,兵庫デルフィーノ,10,33,27,9,6,33.3,11.1,1,0,1,1,27,1,2,8,257,169,0,0.0,0.27,0.03,9.3,65.8
宇野佑樹,2016-11,東京トヨペットグリーンスパークル,4,14,37,11,3,29.7,21.6,0,0,0,4,48,0,3,9,3,2,0,,0.79,0.29,3.1,66.7
宇野佑樹,2016-12,東京トヨペットグリーンスパークル,4,12,23,4,5,17.4,-4.3,1,0,0,2,39,0,4,9,5,4,0,0.0,0.33,0.17,3.2,80.0
宇野佑樹,2017-01,東京トヨペットグリーンスパークル,4,13,46,11,3,23.9,17.4,0,0,0,3,24,1,0,7,0,0,0,,0.85,0.23,11.5,
宇野佑樹,2017-02,東京トヨペットグリーンスパークル,4,15,18,8,1,44.4,38.9,0,0,0,4,26,0,1,7,2,1,0,,0.53,0.27,5.8,50.0
宮田航輔,2017-01,東京ヴェルディ,4,3,0,0,0,,,0,0,0,0,6,0,2,0,1,0,0,,0.0,0.0,-8.3,0.0
宮田航輔,2017-02,東京ヴェルディ,4,15,0,0,0,,,0,0,0,0,21,0,2,7,0,0,0,,0.0,0.0,6.0,
小寺秀哉,2016-11,奈良ドリーマーズ,16,16,0,0,0,,,0,0,0,0,0,0,0,0,88,55,0,,0.0,0.0,,62.5
小寺秀哉,2016-12,奈良ドリーマーズ,16,16,0,0,0,,,0,0,0,0,0,0,0,0,74,46,0,,0.0,0.0,,62.2
小寺秀哉,2017-01,奈良ドリーマーズ,16,15,0,0,0,,,0,0,0,0,7,0,0,3,57,37,0,,0.0,0.0,10.7,64.9
小寺秀哉,2017-02,奈良ドリーマーズ,16,29,0,0,0,,,0,0,0,0,0,0,0,0,172,124,0,,0.0,0.0,,72.1
小林慎平,2016-11,東京ヴェルディ,6,6,0,0,0,,,0,0,0,0,0,0,0,0,11,8,0,,0.0,0.0,,72.7
小林慎平,2016-12,東京ヴェルディ,6,14,0,0,0,,,0,0,0,0,0,0,0,0,93,70,0,,0.0,0.0,,75.3
小林慎平,2017-01,東京ヴェルディ,6,19,0,0,0,,,0,0,0,0,0,0,0,0,107,71,0,,0.0,0.0,,66.4
小林慎平,2017-02,東京ヴェルディ,6,19,0,0,0,,,0,0,0,0,0,0,0,0,99,77,0,,0.0,0.0,,77.8
小林洸,2016-12,近畿クラブスフィーダ,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
小林洸,2017-01,近畿クラブスフィーダ,8,9,22,9,1,40.9,36.4,2,2,0,2,23,2,4,8,27,13,0,100.0,1.0,0.22,13.0,48.1
小林洸,2017-02,近畿クラブスフィーダ,8,15,70,28,4,40.0,34.3,13,5,2,0,42,3,14,13,107,69,0,38.5,1.87,0.0,6.5,64.5
小林空,2016-12,近畿クラブスフィーダ,24,12,85,38,7,44.7,36.5,25,13,2,5,28,2,11,13,1,0,0,52.0,3.17,0.42,8.9,0.0
