試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2000-02-05,イトーヨーカドープリオール,オレンジアタッカーズ,0,3,0,2,,永山佳奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2000-02-05,イトーヨーカドープリオール,オレンジアタッカーズ,0,3,0,3,,大島陽子,3,■,■,■,nan,nan,16,5,0,31.2,31.2,1.67,0,0,0,-,3,1.00,4,0,0,2,12.5,2,1,0,50.0,8,,,,,,,,
2000-02-05,イトーヨーカドープリオール,オレンジアタッカーズ,0,3,0,4,,加納麻美,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,6.2,0,0,0,-,0,,,,,,,,
2000-02-05,イトーヨーカドープリオール,オレンジアタッカーズ,0,3,0,6,,足立留美,3,■,■,■,nan,nan,23,7,3,30.4,17.4,2.33,0,0,0,-,0,-,9,1,3,3,19.4,17,13,0,76.5,8,,,,,,,,
2000-02-05,イトーヨーカドープリオール,オレンジアタッカーズ,0,3,0,9,L,熊倉由美,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,32,26,0,81.2,0,,,,,,,,
2000-02-05,イトーヨーカドープリオール,オレンジアタッカーズ,0,3,0,10,,金田智子,3,■,■,■,nan,nan,40,15,1,37.5,35.0,5.00,12,0,1,0.0,0,-,12,0,0,1,2.1,6,4,0,66.7,15,,,,,,,,
2000-02-05,イトーヨーカドープリオール,オレンジアタッカーズ,0,3,0,11,,山下祐美子,3,■,■,■,nan,nan,12,4,0,33.3,33.3,1.33,0,0,0,-,2,0.67,9,1,0,2,14.4,4,3,0,75.0,7,,,,,,,,
2000-02-05,イトーヨーカドープリオール,オレンジアタッカーズ,0,3,0,13,,久坂理恵子,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2000-02-05,イトーヨーカドープリオール,オレンジアタッカーズ,0,3,0,14,,鈴木洋美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2000-02-05,イトーヨーカドープリオール,オレンジアタッカーズ,0,3,0,15,,佐々木雅子,3,■,■,■,nan,nan,3,1,0,33.3,33.3,0.33,0,0,0,-,1,0.33,9,0,0,3,8.3,0,0,0,-,2,,,,,,,,
2000-02-05,イトーヨーカドープリオール,オレンジアタッカーズ,0,3,0,18,,内藤香菜子,3,■,■,■,nan,nan,13,3,1,23.1,15.4,1.00,0,0,0,-,0,-,11,0,1,3,6.8,5,3,0,60.0,3,,,,,,,,
2000-02-05,イトーヨーカドープリオール,オレンジアタッカーズ,0,3,0,20,,松崎聖子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2000-02-05,イトーヨーカドープリオール,オレンジアタッカーズ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,107,35,5,32.7,28.0,11.67,12,0,1,0.0,6,2.00,59,2,5,15,9.4,66,50,0,75.8,43,122,49,6,40.2,6,2.00,8.2,69.8
