試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
1999-12-23,イトーヨーカドープリオール,シーガルズ,2,3,0,2,,永山佳奈,5,■,■,■,■,■,4,0,0,0.0,0.0,-,0,0,0,-,0,-,14,0,1,3,5.4,0,0,0,-,0
1999-12-23,イトーヨーカドープリオール,シーガルズ,2,3,0,3,,大島陽子,5,■,■,■,■,■,38,9,4,23.7,13.2,1.80,0,0,0,-,5,1.00,12,0,2,5,10.4,7,5,0,71.4,14
1999-12-23,イトーヨーカドープリオール,シーガルズ,2,3,0,4,,加納麻美,4,nan,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,5,0,0,2,10.0,4,4,0,100.0,0
1999-12-23,イトーヨーカドープリオール,シーガルズ,2,3,0,6,,足立留美,5,■,■,■,■,■,26,6,1,23.1,19.2,1.20,0,0,0,-,0,-,17,0,0,12,17.6,22,14,0,63.6,6
1999-12-23,イトーヨーカドープリオール,シーガルズ,2,3,0,7,,川原恵,2,nan,nan,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
1999-12-23,イトーヨーカドープリオール,シーガルズ,2,3,0,9,L,熊倉由美,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,44,34,0,77.3,0
1999-12-23,イトーヨーカドープリオール,シーガルズ,2,3,0,10,,金田智子,5,■,■,■,■,■,41,15,3,36.6,29.3,3.00,3,0,0,0.0,3,0.60,14,0,2,0,0.0,5,4,0,80.0,18
1999-12-23,イトーヨーカドープリオール,シーガルズ,2,3,0,11,,山下祐美子,1,■,nan,nan,nan,nan,21,2,1,9.5,4.8,2.00,0,0,0,-,0,-,2,0,0,1,12.5,2,2,0,100.0,2
1999-12-23,イトーヨーカドープリオール,シーガルズ,2,3,0,13,,久坂理恵子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
1999-12-23,イトーヨーカドープリオール,シーガルズ,2,3,0,14,,鈴木洋美,5,■,■,■,■,■,50,25,6,50.0,38.0,5.00,0,0,0,-,3,0.60,17,0,1,9,13.2,22,18,0,81.8,28
1999-12-23,イトーヨーカドープリオール,シーガルズ,2,3,0,16,,南井順子,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,2,3,12.5,0,0,0,-,0
1999-12-23,イトーヨーカドープリオール,シーガルズ,2,3,0,20,,松崎聖子,4,nan,■,■,■,■,56,21,2,37.5,33.9,5.25,0,0,0,-,0,-,17,0,1,9,13.2,3,2,0,66.7,21
1999-12-23,イトーヨーカドープリオール,シーガルズ,2,3,0,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,236,78,17,33.1,25.8,15.60,3,0,0,0.0,11,2.20,104,0,9,44,10.6,109,83,0,76.1,89
